Gene,Correlation
YML030W,0.489948
YNL183C,0.47694975
YGR167W,0.47383016
YMR001C,0.44644713
YGL095C,0.44367418
YFL005W,0.43639514
YDL188C,0.4318891
YNR018W,0.41455805
YLR371W,0.4119584
YOR008C,0.39930674
YKL126W,0.3984402
YER107C,0.39792028
YPL031C,0.38838822
YER125W,0.3847487
YER133W,0.3778163
YOR329C,0.3731369
YDR264C,0.37244368
YDR164C,0.36568457
YNL098C,0.35979202
YML064C,0.35389948
YML055W,0.34696707
YMR216C,0.3441941
YGR048W,0.33171576
YMR055C,0.3289428
YBR059C,0.32409012
YPR165W,0.32235703
YDR189W,0.3220104
YKR021W,0.31958404
YPL218W,0.31299827
YDR195W,0.3088388
YOL051W,0.30797228
YLR368W,0.3065858
YCR008W,0.3051993
YPL228W,0.30277297
YBR160W,0.2932409
YOR322C,0.29272097
YLR408C,0.28873482
YKL068W,0.28180242
YGL190C,0.28006932
YPL026C,0.27989602
YIL118W,0.2797227
YLR240W,0.27850953
YPR181C,0.2778163
YNL298W,0.27036396
YNL161W,0.25701907
YPL158C,0.252513
YKL061W,0.25164646
YHR158C,0.24766031
YLR229C,0.2473137
YNR026C,0.24696708
YER151C,0.24540728
YBL047C,0.24488735
YNL236W,0.24107452
YOL070C,0.23968804
YFR040W,0.23916811
YBR170C,0.23587522
YDR411C,0.23327556
YJR117W,0.22928943
YLR319C,0.22391681
YGL092W,0.22183709
YJL093C,0.21958406
YPR115W,0.2169844
YNL097C,0.21681109
YDL126C,0.21559793
YFR003C,0.21438475
YCR067C,0.20918544
YNR051C,0.20641248
YGL058W,0.2001733
YHR152W,0.1965338
