Gene,Correlation
YKL057C,0.45372617
YGL100W,0.45199308
YER063W,0.42287695
YGL172W,0.42270365
YER107C,0.39792028
YMR153W,0.38752165
YER125W,0.3847487
YPL178W,0.37833622
YBR130C,0.37556326
YDL088C,0.36637783
YJR084W,0.35875216
YJL140W,0.35372618
YKL214C,0.34506065
YER105C,0.34298092
YFR002W,0.3376083
YJR074W,0.33552858
YKL130C,0.33102253
YGR218W,0.33084923
YML031W,0.32998267
YMR304W,0.32651648
YCL011C,0.31611785
YGL122C,0.31282496
YLR368W,0.3065858
YMR125W,0.29254767
YLR064W,0.28405547
YKL068W,0.28180242
YBL032W,0.28093588
YGL097W,0.28041595
YNL253W,0.27175042
YOR257W,0.27157712
YLL023C,0.27053726
YHR167W,0.26048526
YJL041W,0.25320625
YPR133C,0.25268632
YPL169C,0.24176776
YBR170C,0.23587522
YBR017C,0.2355286
YMR047C,0.23102254
YAR002W,0.2305026
YGL092W,0.22183709
YGR119C,0.21993068
YOL072W,0.20797227
YDL116W,0.19913346
YLR016C,0.19185442
YOR046C,0.18613519
YLR347C,0.18180242
YDL084W,0.18128249
YNL004W,0.17729636
YKL186C,0.17504333
