Gene,Correlation
YLR418C,0.49341422
YOR259C,0.47192374
YDL165W,0.44783363
YLR455W,0.4289428
YNR052C,0.41438475
YPR072W,0.41213173
YGR252W,0.41126516
YGL207W,0.39029464
YGR186W,0.3812825
YOR244W,0.3559792
YGL048C,0.34939343
YCR052W,0.3476603
YPL228W,0.30277297
YPR161C,0.2980936
YGL173C,0.29601386
YOR064C,0.28440207
YBR279W,0.28266898
YLR240W,0.27850953
YGR063C,0.27556327
YNL288W,0.2561525
YER068W,0.24332756
YLR200W,0.23674177
YIL038C,0.21837088
YKR048C,0.21421143
YGL244W,0.19722703
YDL108W,0.1745234
YML010W,0.1679376
YJL115W,0.15511265
