Gene,Correlation
YKL053C-A,0.4966443
YML028W,0.49379194
YJR104C,0.49362415
YNL055C,0.49295303
YDR276C,0.4899329
YLR259C,0.48372483
YNL137C,0.48154363
YLR193C,0.48104027
YPR100W,0.4805369
YNL138W,0.48036912
YFL018C,0.4761745
YLR109W,0.4739933
YGR029W,0.4728188
YBR207W,0.47013423
YPR149W,0.46879193
YMR098C,0.4671141
YOR087W,0.4645973
YOL122C,0.45872483
YKL013C,0.45805368
YPL040C,0.45738256
YOL027C,0.457047
YGL087C,0.4535235
YIL050W,0.452349
YBR037C,0.44798657
YPL091W,0.44714764
YPR023C,0.44479865
YBR024W,0.4442953
YIL010W,0.44412753
YLR043C,0.44077182
YPR165W,0.43892616
YIL062C,0.43808725
YHR034C,0.43657717
YKL119C,0.43557048
YPL234C,0.4318792
YDL120W,0.42986578
YOL042W,0.4283557
YMR186W,0.42768458
YGR209C,0.42701343
YGL173C,0.42483222
YGL107C,0.4238255
YNL321W,0.42281878
YCR088W,0.42130873
YOR147W,0.4204698
YER125W,0.4194631
YDR328C,0.41862416
YAL056W,0.4182886
YKL134C,0.417953
YBR234C,0.41744965
YOR122C,0.41728187
YCL017C,0.41526845
YEL031W,0.41275167
YFL041W,0.4125839
YLR370C,0.4115772
YDR313C,0.40973154
YJR099W,0.40922818
YDR456W,0.40855706
YPL063W,0.4057047
YPR124W,0.40553692
YOR316C,0.4043624
YLR382C,0.402349
YDL198C,0.40134227
YDR376W,0.4011745
YOL147C,0.40050337
YPL135W,0.39697987
YKL126W,0.39681208
YKL040C,0.3964765
YNR035C,0.3942953
YGR257C,0.39379194
YER133W,0.39362416
YDL185W,0.39328858
YBR036C,0.39127517
YJR033C,0.38959733
YCR077C,0.38825503
YGL253W,0.38187918
YHR050W,0.38171142
YDR205W,0.38120806
YDR107C,0.37550336
YGL018C,0.3736577
YBR212W,0.37348995
YDL128W,0.37197986
YGR080W,0.37114093
YNL197C,0.37013423
YPL031C,0.36778525
YMR304W,0.3669463
YOR245C,0.36644295
YDR098C,0.36610737
YPR042C,0.36241612
YPL042C,0.36174497
YBR127C,0.3590604
YNL259C,0.35889262
YDL165W,0.35805368
YHR175W,0.35587248
YDR353W,0.35536912
YOR270C,0.35385907
YHR060W,0.3520134
YMR162C,0.35033557
YLR369W,0.3489933
YLR220W,0.34681207
YDR135C,0.3441275
YAL008W,0.3431208
YER020W,0.3421141
YOR332W,0.3375839
YNL016W,0.33590603
YER174C,0.33489934
YHR039C-A,0.33238256
YKL007W,0.33154362
YLR423C,0.3307047
YJR040W,0.32986578
YHR026W,0.3285235
YDR515W,0.3283557
YPL036W,0.32651007
YMR054W,0.32416108
YEL051W,0.32197988
YGR240C,0.31862417
YIL040W,0.3159396
YPR036W,0.31291947
YHR106W,0.30989933
YDL142C,0.3090604
YKL168C,0.30604026
YAL026C,0.30536914
YLR350W,0.30285236
YMR037C,0.29966444
YKL080W,0.29714766
YKL190W,0.2964765
YER166W,0.2946309
YKR050W,0.29395974
YMR092C,0.2885906
YBR295W,0.28825504
YNR052C,0.28791946
YGL167C,0.2865772
YLR403W,0.28624162
YIL034C,0.28422818
YNL031C,0.2830537
YKL064W,0.2815436
YJL102W,0.2795302
YGL095C,0.27885905
YGL220W,0.27818793
YHR194W,0.277349
YCR094W,0.27651006
YLR447C,0.2761745
YOL152W,0.2751678
YKL204W,0.27449664
YGL248W,0.27432886
YDL229W,0.2729866
YKL025C,0.27097315
YPR139C,0.27063757
YNL310C,0.27030203
YDL022W,0.2671141
YJR059W,0.2659396
YMR205C,0.26409397
YPR008W,0.2614094
YBL032W,0.26057047
YDL219W,0.25956374
YJR049C,0.25838926
YGR092W,0.25721475
YGL197W,0.2535235
YMR116C,0.25201342
YHR135C,0.25067115
YDL065C,0.24362417
YJR091C,0.2431208
YKL208W,0.24144295
YCR093W,0.24010067
YBL064C,0.23758389
YPR132W,0.23573825
YOR124C,0.23187919
YGL126W,0.23137584
YFR003C,0.2307047
YGL008C,0.22902684
YDR069C,0.2285235
YBL105C,0.22818792
YDR258C,0.22751679
YLR411W,0.22684564
YDL194W,0.22600672
YGL006W,0.22567114
YOL060C,0.22550336
YKR007W,0.22281879
YOR167C,0.2216443
YDR092W,0.22097315
YDR457W,0.22080536
YGR169C-A,0.2204698
YGL205W,0.21895973
YPR125W,0.21879195
YPL224C,0.21543624
YGL123W,0.2147651
YGR094W,0.21442953
YNR048W,0.2137584
