Gene,Correlation
YLR193C,0.48104027
YER026C,0.4706376
YKR067W,0.44463086
YGL084C,0.43573827
YGR157W,0.43288592
YLR133W,0.42667785
YIL039W,0.42197987
YKR031C,0.41761744
YDR434W,0.41677853
YDR182W,0.4137584
YBR109C,0.40939596
YIL124W,0.40721476
YGR046W,0.3842282
YGL142C,0.38322148
YNL130C,0.3761745
YJL100W,0.3716443
YKL165C,0.34798658
YJL091C,0.332047
YNL169C,0.327349
YNL267W,0.31493288
YDL142C,0.3090604
YLR088W,0.30654362
YOL064C,0.29580536
YDL052C,0.29144296
YJR013W,0.29010066
YER043C,0.2828859
YLR386W,0.27265102
YNL106C,0.2714765
YCR017C,0.2637584
YPL096C-A,0.2557047
YJL062W,0.2533557
YLL031C,0.23657718
YHR188C,0.23372483
YGL181W,0.22516778
YNL054W,0.225
YCL004W,0.22197987
YCL052C,0.21627517
YOR149C,0.21560402
YFR019W,0.21409395
YLR459W,0.21006711
YLR347C,0.20536913
YOR109W,0.1954698
YHR123W,0.18808725
YDR287W,0.18674497
YBR029C,0.18456376
YLR305C,0.1817114
YGR007W,0.18137585
YPR183W,0.17835571
YKL203C,0.17751677
YGR170W,0.17063758
YNL325C,0.16963087
YOR175C,0.16258389
