Gene,Correlation
YDR322C-A,0.49932885
YJR080C,0.49916106
YJR135W-A,0.49899328
YBR185C,0.49731544
YKL053C-A,0.4966443
YOR045W,0.4954698
YPL098C,0.49177852
YEL020W-A,0.49110737
YKR016W,0.48959732
YBR262C,0.4887584
YGR132C,0.48657718
YGR181W,0.4862416
YLR295C,0.48540267
YDL126C,0.4840604
YLR193C,0.48104027
YPR020W,0.48087248
YNL121C,0.48003355
YDR375C,0.47734898
YPR133W-A,0.47315437
YPL218W,0.47248322
YGR062C,0.46979865
YPR149W,0.46879193
YDR393W,0.46862417
YNL131W,0.46627516
YBL050W,0.4659396
YOR266W,0.46325505
YHR117W,0.4627517
YFL038C,0.46191275
YFL005W,0.46157718
YKL141W,0.4612416
YKL002W,0.46006712
YOL027C,0.457047
YHR005C-A,0.45134228
YDL107W,0.4454698
YER154W,0.44395974
YKL196C,0.44026846
YHL031C,0.4374161
YDL100C,0.43674496
YBL091C-A,0.43607384
YOR036W,0.43590605
YAL030W,0.4354027
YLR093C,0.43456376
YOR086C,0.42248324
YAL010C,0.42114094
YDR468C,0.41979867
YMR251W-A,0.41510066
YGR241C,0.41342282
YJL145W,0.4124161
YKL006C-A,0.4114094
YDL195W,0.41124162
YLL006W,0.41073826
YHR001W,0.40989932
YBR109C,0.40939596
YDR456W,0.40855706
YHR083W,0.40838927
YCR067C,0.40704697
YPL063W,0.4057047
YPR140W,0.40419462
YLR268W,0.40033558
YKL126W,0.39681208
YPL084W,0.39530203
YPR181C,0.39010066
YOR326W,0.38355705
YLR208W,0.3748322
YBR080C,0.37432885
YER120W,0.37097314
YNL242W,0.36526847
YOL026C,0.3647651
YOR327C,0.35855705
YDL077C,0.35234898
YMR162C,0.35033557
YIR004W,0.35016778
YIL109C,0.34597316
YOL018C,0.34110737
YDR080W,0.3397651
YOR211C,0.3338926
YIL004C,0.32869127
YGR009C,0.32701343
YGR172C,0.32667786
YML072C,0.3260067
YDL217C,0.31912753
YLR229C,0.31744966
YLR078C,0.3169463
YIL040W,0.3159396
YNL070W,0.31057048
YDL142C,0.3090604
YOR198C,0.30738255
YAL026C,0.30536914
YOR037W,0.3
YHR073W,0.29563758
YPL085W,0.29479867
YER166W,0.2946309
YDR164C,0.28573826
YGL095C,0.27885905
YJL054W,0.27751678
YCR094W,0.27651006
YLR025W,0.27416107
YNL231C,0.26895973
YOR177C,0.26845637
YDR189W,0.26744968
YDR486C,0.26694632
YMR060C,0.26510066
YNL012W,0.25973153
YBR086C,0.25872484
YNL026W,0.25704697
YLR148W,0.25536913
YHR098C,0.25184563
YMR183C,0.24916108
YIL076W,0.23842283
YMR197C,0.23624161
YBL058W,0.23607382
YDL019C,0.23456375
YDR069C,0.2285235
YPR125W,0.21879195
YKL041W,0.2181208
YJL019W,0.21577181
YNR048W,0.2137584
YNR047W,0.20838927
YPR173C,0.20385906
YOL009C,0.20050335
YGL020C,0.19832215
YAL009W,0.19731544
YHR181W,0.19295302
YER122C,0.19144295
YAL002W,0.1828859
YLR305C,0.1817114
YPL145C,0.18154362
YCR009C,0.18120806
YMR077C,0.18087249
