Gene,Correlation
YOR058C,-0.4997791
YOL006C,-0.49447757
YML034W,-0.4938149
YAL024C,-0.49226862
YJL076W,-0.4858626
YCL061C,-0.4790148
YPL209C,-0.47614315
YPL017C,-0.472167
YGR140W,-0.47062072
YMR168C,-0.46995804
YPL233W,-0.46554008
YKL022C,-0.46377292
YGR113W,-0.46112216
YMR153W,-0.4580296
YFR031C,-0.44919372
YDR363W,-0.44786835
YOR339C,-0.44654298
YIL106W,-0.43682352
YPR119W,-0.41340843
YER147C,-0.41230395
YGL116W,-0.39860836
YLR210W,-0.39750385
YOR014W,-0.3952949
YDR254W,-0.39308593
YKL089W,-0.37607688
YNL298W,-0.3740888
YNL078W,-0.3685664
YIL026C,-0.36105588
YIR010W,-0.358626
YLR381W,-0.35244092
YDL155W,-0.3402916
YPR111W,-0.33675724
YDL017W,-0.33079302
YOL069W,-0.32880494
YBL034C,-0.32814226
YHR115C,-0.3199691
YBL063W,-0.31555113
YFR028C,-0.30936602
YLR086W,-0.30892423
YNL273W,-0.30627346
YOR178C,-0.30605257
YAL034W-A,-0.30163464
YFR027W,-0.2972167
YHL007C,-0.28727633
YBR017C,-0.2846256
YGL216W,-0.27733597
YIR025W,-0.27689418
YMR055C,-0.2764524
YHR166C,-0.2755688
YGR188C,-0.262315
YDR419W,-0.26032692
YLR127C,-0.2556881
