Gene,Correlation
YHR186C,-0.4918268
YPL209C,-0.47614315
YDR466W,-0.4728297
YPR106W,-0.4710625
YGR040W,-0.4646565
YPL204W,-0.45228627
YCR059C,-0.45029822
YPL236C,-0.44322953
YFL033C,-0.44079965
YDL025C,-0.43969515
YIL106W,-0.43682352
YDL073W,-0.4306384
YLR423C,-0.41804728
YOR267C,-0.4160592
YPR119W,-0.41340843
YMR291W,-0.4072233
YBL105C,-0.40700242
YLR226W,-0.4023636
YJL141C,-0.39971283
YLR210W,-0.39750385
YGL134W,-0.39021426
YMR216C,-0.3893307
YNL161W,-0.3882262
YLR005W,-0.3877844
YOL128C,-0.38667992
YKL171W,-0.38292468
YLR006C,-0.3815993
YLR362W,-0.3804948
YIL143C,-0.37961122
YJL128C,-0.37939033
YJL164C,-0.37453058
YNL298W,-0.3740888
YJL095W,-0.3670201
YHR205W,-0.36613652
YKL048C,-0.36547384
YOR048C,-0.3528827
YDR311W,-0.34294236
YMR139W,-0.34117517
YDL155W,-0.3402916
YPR111W,-0.33675724
YDL159W,-0.33521095
YCR091W,-0.33454826
YDR422C,-0.33256018
YDL017W,-0.33079302
YDR490C,-0.32725868
YAL056W,-0.32615417
YGR052W,-0.3120168
YPL219W,-0.30583167
YDR122W,-0.29324055
YOL001W,-0.2912525
YOR242C,-0.28793904
YHL007C,-0.28727633
YLR096W,-0.28683454
YBR135W,-0.28484648
YOR047C,-0.2766733
YGR188C,-0.262315
YNL055C,-0.2620941
YLL019C,-0.26054782
YDL101C,-0.25988513
YOL113W,-0.25038657
YKL203C,-0.2475149
YJR066W,-0.23558648
YBR097W,-0.22520433
YPL203W,-0.22432074
YOR119C,-0.22255357
YPL194W,-0.21901922
YPR120C,-0.21857743
YOL100W,-0.21570577
