Gene,Correlation
YDL126C,0.4840604
YKR035W-A,0.47449663
YDL029W,0.47181207
YFL038C,0.46191275
YNL098C,0.45755035
YPL154C,0.4545302
YGL087C,0.4535235
YGR206W,0.45251676
YDL248W,0.43942952
YML001W,0.43640938
YOR036W,0.43590605
YFL062W,0.41543624
YKR014C,0.41107383
YNL297C,0.41090605
YKR001C,0.40285236
YBR302C,0.39966443
YPL084W,0.39530203
YLR262C,0.38892618
YEL013W,0.37969798
YOL129W,0.37818792
YJR102C,0.37600672
YGR141W,0.372651
YHR108W,0.3671141
YNL242W,0.36526847
YDR003W,0.36459732
YJL178C,0.34580538
YBR164C,0.3419463
YOL018C,0.34110737
YDR080W,0.3397651
YPL002C,0.33909395
YBR097W,0.3354027
YJL024C,0.33020133
YGR048W,0.32919464
YGR295C,0.32583892
YOR089C,0.3011745
YNL051W,0.2921141
YJR161C,0.2875839
YLR417W,0.2864094
YGL095C,0.27885905
YNL336W,0.27466443
YGR163W,0.2728188
YLR386W,0.27265102
YGL005C,0.2716443
YPR139C,0.27063757
YDL113C,0.26526845
YPR105C,0.25083894
YKR068C,0.23489933
YNL054W,0.225
YKR007W,0.22281879
YPL195W,0.22248322
YDR092W,0.22097315
YMR276W,0.21963087
YML132W,0.21241611
YPL176C,0.21057047
YEL027W,0.20419464
YLR119W,0.20251678
YJR126C,0.20201342
YNL223W,0.19765101
YKL124W,0.1932886
YAL002W,0.1828859
YBR288C,0.1738255
YHL048W,0.17365772
