Gene,Correlation
YPL132W,0.4995582
YGL107C,0.49757013
YMR267W,0.4847581
YIL070C,0.4732715
YOR356W,0.47084162
YLR038C,0.47017893
YDR493W,0.46973714
YBR010W,0.45869228
YGL226W,0.4580296
YLR395C,0.4575878
YFR033C,0.45515794
YGR183C,0.45228627
YJL166W,0.44831014
YMR002W,0.4441131
YPL271W,0.44212502
YOL071W,0.422907
YJR048W,0.42136073
YHR051W,0.4173846
YEL039C,0.4153965
YHR001W-A,0.41186216
YGL187C,0.4092114
YMR256C,0.4087696
YBL021C,0.40037552
YDR298C,0.40015462
YFR049W,0.39860836
YER156C,0.38667992
YNL031C,0.3815993
YNL052W,0.3804948
YOL008W,0.37916943
YGL018C,0.36922908
YPR140W,0.3652529
YGL191W,0.3603932
YDL067C,0.3584051
YPR021C,0.35111552
YML110C,0.3400707
YDR031W,0.3389662
YKL085W,0.33388558
YFR003C,0.32902583
YLL041C,0.31466755
YDR529C,0.31267947
YDR178W,0.30781975
YKL141W,0.30693617
YER177W,0.29898387
YJR104C,0.2976585
YBL058W,0.29412416
YPR155C,0.28882262
YNL169C,0.28815994
YMR145C,0.2830793
YJR121W,0.27711508
YER133W,0.27335984
YOR136W,0.25988513
YOR065W,0.25237465
YOR358W,0.24353877
YMR311C,0.23845814
YBR243C,0.23691186
YOL086C,0.23337752
YBL030C,0.23183124
YPR191W,0.2271924
YKL148C,0.22100729
YGL237C,0.1991385
YPL262W,0.19803402
YLR044C,0.19781312
YDR148C,0.19692953
YBL045C,0.19383697
YKL109W,0.1920698
YML120C,0.1861056
