Gene,Correlation
YJR045C,0.4986577
YDL126C,0.4840604
YLR259C,0.48372483
YGR234W,0.47567114
YFL038C,0.46191275
YAL005C,0.4260067
YOL013C,0.40604028
YDR477W,0.40201342
YER133W,0.39362416
YJR117W,0.38338926
YER089C,0.37214765
YDR028C,0.3634228
YBL047C,0.36057046
YBR044C,0.35184565
YLR369W,0.3489933
YAL023C,0.34144294
YJL034W,0.34043625
YBR201W,0.3364094
YBR082C,0.33607382
YGR048W,0.32919464
YDL095W,0.31510067
YLR350W,0.30285236
YHL020C,0.2874161
YLL024C,0.28204697
YLR024C,0.27567115
YOR336W,0.27533558
YDL229W,0.2729866
YNL310C,0.27030203
YNL007C,0.26308724
YML007W,0.25318792
YLR361C,0.24664429
YDR057W,0.23221476
YDR122W,0.22315437
YHR079C,0.21426174
YGR184C,0.21342282
YFL044C,0.21124162
YOL148C,0.19865772
