Gene,Correlation
YPL262W,0.49714765
YMR267W,0.49580538
YOR142W,0.49530202
YDR298C,0.49395972
YJR104C,0.49362415
YBR221C,0.49261746
YDR031W,0.48892617
YJR121W,0.4885906
YDR493W,0.48808724
YPL061W,0.48691276
YER178W,0.48573825
YDL067C,0.48489934
YDR529C,0.4842282
YFR049W,0.48389262
YPL271W,0.48238254
YIL125W,0.4818792
YBL030C,0.48171142
YPR155C,0.48137584
YML110C,0.48120806
YGL191W,0.47969797
YHR051W,0.47953022
YLR395C,0.47902685
YPR191W,0.47432885
YOR136W,0.47332215
YEL024W,0.47231543
YBL045C,0.46996644
YLR038C,0.46963087
YDR178W,0.46761745
YFR033C,0.46677852
YLR354C,0.46560404
YHR001W-A,0.46543625
YMR256C,0.4624161
YKL141W,0.4612416
YKL148C,0.46057048
YIL070C,0.4602349
YGR183C,0.45855704
YOR065W,0.45654362
YDR148C,0.45402685
YIL050W,0.452349
YDL078C,0.45184565
YMR002W,0.45151007
YDR099W,0.4489933
YDL066W,0.44815436
YGL187C,0.44731542
YLR304C,0.4466443
YGL226W,0.44597316
YNL052W,0.44127518
YPL132W,0.4397651
YNR001C,0.43909395
YJR048W,0.43691275
YJL166W,0.43104026
YOL126C,0.4295302
YNL117W,0.42869127
YNL241C,0.425
YPR021C,0.42466444
YGL107C,0.4238255
YMR145C,0.42214766
YML120C,0.42080536
YHR163W,0.420302
YKL085W,0.41879195
YPR001W,0.41694632
YJL137C,0.41442952
YNL037C,0.41409397
YOL071W,0.4104027
YMR311C,0.40536913
YPR140W,0.40419462
YOR347C,0.40251678
YER133W,0.39362416
YNL009W,0.39194632
YOL008W,0.39177853
YGR244C,0.39060402
YJL052W,0.39043623
YCR073W-A,0.38372484
YGL253W,0.38187918
YDR050C,0.38020134
YGL018C,0.3736577
YPL031C,0.36778525
YMR056C,0.36677852
YJR009C,0.3635906
YKL060C,0.36191276
YKR046C,0.3614094
YBR196C,0.36073825
YGR192C,0.3602349
YHR174W,0.35503355
YOR002W,0.3511745
YCR012W,0.35
YER177W,0.3498322
YOR358W,0.3488255
YOL086C,0.34815437
YDR487C,0.34295303
YHR183W,0.33305368
YNL169C,0.327349
YPL219W,0.31879196
YGR240C,0.31862417
YLL041C,0.3147651
YHR047C,0.3124161
YGR254W,0.3088926
YAL038W,0.30620804
