Gene,Correlation
YJR076C,0.4781629
YMR001C,0.44644713
YFL005W,0.43639514
YOR014W,0.43119586
YHR107C,0.42253032
YDL225W,0.41265166
YLR371W,0.4119584
YGL106W,0.39740035
YER133W,0.3778163
YML064C,0.35389948
YPR188C,0.34246102
YMR055C,0.3289428
YPR165W,0.32235703
YDR195W,0.3088388
YBR160W,0.2932409
YHR115C,0.28596187
YBL105C,0.2691508
YPL158C,0.252513
YMR032W,0.2521664
YOR326W,0.23778163
YDR245W,0.22998267
YPL066W,0.20450607
YDL117W,0.17417678
YNL152W,0.17001733
YOR122C,0.16083188
YIL138C,0.1592721
YFR028C,0.1544194
YNL079C,0.14558059
YBR038W,0.13102253
