Gene,Correlation
YPL132W,0.4995582
YMR098C,0.49867463
YNL315C,0.49779102
YJL003W,0.49425668
YDR375C,0.4938149
YDR322W,0.48983875
YNL005C,0.48873428
YPL099C,0.48718798
YGL143C,0.48343274
YER058W,0.48232827
YKL087C,0.4798984
YPL215W,0.4790148
YIL157C,0.478573
YOR045W,0.47702673
YHR116W,0.47548044
YJR034W,0.47349238
YIL098C,0.4730506
YJL180C,0.4728297
YDR079W,0.472167
YBR262C,0.4719461
YML050W,0.47039983
YLR038C,0.47017893
YNL306W,0.46995804
YDR493W,0.46973714
YPR020W,0.46929535
YJR113C,0.46907443
YGR062C,0.46863264
YHR038W,0.46752816
YDR511W,0.46576098
YDR224C,0.4646565
YKL058W,0.4642147
YPL078C,0.46399382
YOR020C,0.46355203
YNL100W,0.46311024
YML129C,0.46156394
YNR020C,0.46134305
YER071C,0.46068037
YBR120C,0.46045947
YBR044C,0.45935497
YMR060C,0.45913407
YLR218C,0.4584714
YNR037C,0.45714602
YLR295C,0.4560415
YLR203C,0.45537883
YKL137W,0.45493704
YOR265W,0.45449525
YGR183C,0.45228627
YOR037W,0.45206538
YGR232W,0.4516236
YIR024C,0.45007733
YGR206W,0.4496355
YBR037C,0.44875193
YML030W,0.44720566
YKR037C,0.44676387
YOL127W,0.44168323
YGL048C,0.44079965
YLR259C,0.43859068
YGR106C,0.43836978
YOR259C,0.4374862
YPR103W,0.43682352
YML001W,0.43505633
YLL050C,0.43328914
YOR167C,0.43284735
YLL009C,0.43196377
YBR009C,0.43174288
YAL039C,0.4306384
YGR075C,0.4301966
YMR244C-A,0.42754585
YIL016W,0.42511597
YDR226W,0.4244533
YMR089C,0.4242324
YLR199C,0.42356968
YOL071W,0.422907
YOR159C,0.42113984
YPR028W,0.4162801
YBL022C,0.4160592
YML024W,0.41495472
YNL244C,0.41362932
YHR060W,0.41318753
YDR397C,0.41208306
YER007C-A,0.41053677
YPL211W,0.4096532
YDR447C,0.40832782
YDR418W,0.40700242
YPL218W,0.40611884
YGR174C,0.40501437
YGR085C,0.40479347
YNL302C,0.40435168
YLR167W,0.40413076
YFL046W,0.40125912
YLR021W,0.39949194
YDR424C,0.39794567
YGR112W,0.3957367
YKL156W,0.3952949
YPR052C,0.395074
YLR147C,0.39485312
YDL069C,0.3937486
YHR083W,0.39286503
YPL143W,0.39220235
YDR427W,0.39109784
YBL002W,0.39087695
YMR112C,0.39021426
YKL117W,0.388668
YGR275W,0.3871217
YNR018W,0.38380826
YEL054C,0.3824829
YBL006C,0.3820411
YPR182W,0.3818202
YOL139C,0.3802739
YPR102C,0.3756351
YLR067C,0.3751933
YDR016C,0.3734261
YCR060W,0.37232164
YLR077W,0.37210074
YBR024W,0.37187985
YHR021C,0.37121713
YJL140W,0.36989176
YPR094W,0.36967087
YMR260C,0.36944997
YGL018C,0.36922908
YLR325C,0.36900818
YMR123W,0.36768278
YKL009W,0.367241
YPR140W,0.3652529
YIL062C,0.36459023
YFR050C,0.36414844
YDL097C,0.36348575
YDR201W,0.36171857
YOR115C,0.36127678
YGL191W,0.3603932
YER148W,0.35730064
YOL121C,0.35575438
YEL003W,0.3533245
YML105C,0.35001105
YKL007W,0.34868565
YFR002W,0.34846476
YKL006W,0.34470952
YDL043C,0.34404683
YPL237W,0.34360504
YPL127C,0.34316325
YIL007C,0.34139606
YGR105W,0.3391871
YOR122C,0.3385244
YBR173C,0.33543184
YNL026W,0.3334438
YDR318W,0.3250497
YOL009C,0.32394522
YDR167W,0.32328254
YFL038C,0.32041088
YDR025W,0.32018998
YPL144W,0.3199691
YGR135W,0.31731832
YKL013C,0.31422576
YGR074W,0.31378397
YDR529C,0.31267947
YHR200W,0.3120168
YIL148W,0.31069142
YML073C,0.30826154
YNR010W,0.30759886
YDR429C,0.30605257
YJL081C,0.30384362
YNL286W,0.30362272
YGR167W,0.30251822
YOL040C,0.30163464
YLR370C,0.30097196
YLR418C,0.29942566
YDL007W,0.29854208
YER063W,0.2978794
YOL114C,0.2974376
YLR200W,0.296554
YJR123W,0.29522863
YJL191W,0.29324055
YOL026C,0.29301965
YDR394W,0.29191518
YKR083C,0.28749725
YCR031C,0.28727633
YGL064C,0.2824166
YJR055W,0.27954495
YLR448W,0.27821958
YKL208W,0.2764524
YOL077C,0.27402252
YJL138C,0.27159268
YKR008W,0.2698255
YMR138W,0.2693837
YLR264W,0.2691628
YDL110C,0.2676165
YFR004W,0.26717472
YHR041C,0.26695383
