Gene,Correlation
YDL126C,0.4840604
YKR035W-A,0.47449663
YDL029W,0.47181207
YFL038C,0.46191275
YKL002W,0.46006712
YNL098C,0.45755035
YPL154C,0.4545302
YGL087C,0.4535235
YGR206W,0.45251676
YDL248W,0.43942952
YML001W,0.43640938
YOR036W,0.43590605
YGL137W,0.43087247
YNL265C,0.41996643
YDR468C,0.41979867
YER125W,0.4194631
YFL062W,0.41543624
YKR014C,0.41107383
YNL297C,0.41090605
YHR001W,0.40989932
YDR456W,0.40855706
YJR044C,0.40302014
YKR001C,0.40285236
YBR302C,0.39966443
YPL084W,0.39530203
YLR262C,0.38892618
YEL013W,0.37969798
YOL129W,0.37818792
YJR102C,0.37600672
YDR107C,0.37550336
YGR141W,0.372651
YKL135C,0.3704698
YHR108W,0.3671141
YNL242W,0.36526847
YJL178C,0.34580538
YBR164C,0.3419463
YOL018C,0.34110737
YLR170C,0.3409396
YDR080W,0.3397651
YPL002C,0.33909395
YBR097W,0.3354027
YJL024C,0.33020133
YGR295C,0.32583892
YOR089C,0.3011745
YNL051W,0.2921141
YJR001W,0.28993288
YJR161C,0.2875839
YLR417W,0.2864094
YGL095C,0.27885905
YLR447C,0.2761745
YLR181C,0.2758389
YNL336W,0.27466443
YLR025W,0.27416107
YGL005C,0.2716443
YPR139C,0.27063757
YDR486C,0.26694632
YDL113C,0.26526845
YLR148W,0.25536913
YPL070W,0.25268456
YPR105C,0.25083894
YPR029C,0.2385906
YIL076W,0.23842283
YMR197C,0.23624161
YJL097W,0.23506711
YKR068C,0.23489933
YPL195W,0.22248322
YDR092W,0.22097315
YKL041W,0.2181208
YJR125C,0.21661074
YER072W,0.21510068
YJL012C,0.21493289
YML132W,0.21241611
YPL176C,0.21057047
YEL027W,0.20419464
YPR173C,0.20385906
YLR119W,0.20251678
YJR126C,0.20201342
YPL259C,0.19781879
YNL223W,0.19765101
YKL124W,0.1932886
YAL002W,0.1828859
YMR077C,0.18087249
YBR288C,0.1738255
YHL048W,0.17365772
YPL149W,0.17315437
YAL014C,0.16325504
YJL222W,0.15989932
YLL040C,0.15973154
YDR484W,0.15956376
