Gene,Correlation
YNL138W,0.48036912
YPL218W,0.47248322
YKL013C,0.45805368
YGR206W,0.45251676
YOR117W,0.44865772
YIL062C,0.43808725
YML001W,0.43640938
YGL207W,0.42348993
YCR088W,0.42130873
YDR328C,0.41862416
YBR234C,0.41744965
YOR122C,0.41728187
YKL145W,0.41191274
YLR370C,0.4115772
YDR016C,0.40738255
YCR067C,0.40704697
YNR035C,0.3942953
YPR181C,0.39010066
YJR033C,0.38959733
YFR046C,0.3872483
YGR080W,0.37114093
YDL077C,0.35234898
YDR394W,0.3513423
YDR320C-A,0.3432886
YDR080W,0.3397651
YKL007W,0.33154362
YGL048C,0.32802013
YJR017C,0.30956376
YMR092C,0.2885906
YDR201W,0.28842282
YIL034C,0.28422818
YGL095C,0.27885905
YDR189W,0.26744968
YBR233W-A,0.2647651
YKR083C,0.25989932
YLR148W,0.25536913
YDR356W,0.25050336
