Gene,Correlation
YNR072W,-0.4526863
YIL170W,-0.45129982
YDL245C,-0.4476603
YFL011W,-0.4441941
YEL069C,-0.44384748
YNL318C,-0.44176775
YOL156W,-0.4341421
YDL247W,-0.4289428
YPL189W,-0.42079723
YIL171W,-0.4086655
YJR160C,-0.40779895
YHR096C,-0.3901213
YLR081W,-0.38717505
YHR094C,-0.3545927
YMR011W,-0.33968803
YJL214W,-0.33795494
YJR158W,-0.33240902
YJL219W,-0.3249567
YDL199C,-0.31299827
YDR536W,-0.25459272
YGR289C,-0.24783362
YGR097W,-0.24090122
YBR298C,-0.23639515
YDR345C,-0.22339688
YDR343C,-0.22149047
