Batch,Training Loss
0,8.197267353534698
100,19.991608141286818
200,26.34979146718979
300,25.848333850502968
400,23.298218101039467
500,30.081764580240815
600,21.79203185226459
700,20.525428915861994
800,28.14138223975897
900,23.071073616321655
1000,21.45083564054221
1100,24.865755650040228
1200,24.146357862628065
1300,23.070346338152802
1400,21.188577180262655
1500,26.5900059286505
1600,24.332835654029623
1700,25.217692080215784
1800,23.28729150997242
1900,21.649017496015404
2000,23.487969364359742
2100,20.69754832331091
2200,21.858824595808983
2300,23.254788785709934
2400,23.065534487061086
2500,20.727294981421437
2600,21.464554137084633
2700,19.49294926095172
2800,20.86747976440529
2900,17.75165989412926
3000,17.981338403275004
3100,19.38483173860004
3200,19.342756617374164
3300,15.205623012472643
3400,17.373484029792053
3500,18.506656376819592
3600,17.033097635516242
3700,17.876124225027525
3800,19.398419598022883
3900,15.70202851202339
4000,20.093219616042916
4100,18.859265184786636
4200,15.77102971238628
4300,19.350403153304796
4400,17.489378398982808
4500,17.20110489394449
4600,20.709836427879054
4700,20.511301303864457
4800,17.079537791141775
4900,18.547386589314556
5000,17.59708065315499
5100,18.58809712220682
5200,15.280682247331711
5300,17.907538058818318
5400,18.35687988173231
5500,14.856228898453992
5600,17.692818367271684
5700,23.265326340173488
5800,18.961283694312442
5900,15.726333567741221
6000,18.171752808277233
6100,17.61634001857601
6200,17.98437532968819
6300,16.026113596828736
6400,15.992923379231797
6500,14.998699809773825
6600,18.993054708695126
6700,16.93927399601671
6800,14.72047838794606
6900,16.032599804806523
7000,13.334982318920083
7100,16.036361956852488
7200,16.061359339684714
7300,17.052174850250594
7400,16.04441997786853
7500,20.361501750536263
7600,17.12270492919197
7700,15.911166188132484
7800,16.209045824081883
7900,16.105611284496263
8000,13.394013037512195
8100,14.273490513869547
8200,16.53233873937279
8300,13.864083874737844
8400,12.97016807057662
8500,13.629779095688718
8600,12.975875976961106
8700,15.282954160618829
8800,11.75867807812756
8900,14.817166768163588
9000,16.54643711913377
9100,14.779925090944744
9200,28.295194723643363
9300,17.565334251034074
9400,14.558737887535244
9500,15.733812138549638
9600,16.08058773000539
9700,13.873041743594513
9800,13.104089914035285
9900,15.204076471592998
10000,15.40113276054035
10100,15.611349330225494
10200,13.20760106650414
10300,12.75284124902646
10400,14.897642087657005
10500,13.80967032071203
10600,15.258968139649369
10700,14.942161054364988
10800,16.028895627401653
10900,13.771696633193642
11000,12.230218284472357
11100,12.79478999809362
11200,13.878556184703484
11300,14.21400343766436
11400,10.162280414806446
11500,12.665912416763604
11600,12.785492741896178
11700,12.627320802072063
11800,13.418290106114
11900,13.425080759770935
12000,14.17217339540366
12100,13.325658588259103
12200,11.876293460081797
12300,12.460275019519031
12400,13.251844621147029
12500,11.963397316780174
12600,12.774152498925105
12700,12.110924927852466
12800,12.220441370853223
12900,11.470001129709999
13000,14.166562923346646
13100,12.381014569607942
13200,11.951086396584287
13300,10.452380178277963
13400,13.313029981771251
13500,12.890421801595949
13600,12.528770858189091
13700,13.107312849722803
13800,13.404876831918955
13900,11.600899801589549
14000,12.169962287817725
14100,11.418825935805216
14200,10.894591315562138
14300,13.026078948751092
14400,11.592753665736382
14500,12.010784091311507
14600,12.32064822781831
14700,13.686437312979251
14800,15.338606939505553
14900,12.786360495745612
15000,11.207558764261194
15100,11.150922464672476
15200,11.86461176245939
15300,12.178607919748174
15400,11.71995365258772
15500,11.372181937331334
15600,12.512861964758486
15700,10.111645470838994
15800,9.731620594917331
15900,13.647951951759751
16000,12.594724674294412
16100,12.085108329541981
16200,13.743770677892826
16300,10.444122866589169
16400,10.808358025737107
16500,12.760993959673215
16600,11.40804277467032
16700,11.155406227859203
16800,9.830953468852385
16900,13.008850215934217
17000,12.200558856071439
17100,12.87386236176826
17200,10.692132558629964
17300,11.053096420306247
17400,12.09287946682889
17500,10.877398773562163
17600,11.374622514525981
17700,11.40862058987841
17800,11.328200809890404
17900,9.303308717295295
18000,12.908338501641992
18100,11.472759291995317
18200,11.990486824717664
18300,10.354257743805647
18400,11.966686771949753
18500,12.28771138866432
18600,12.603369491174817
18700,13.118681657368143
18800,12.374239891185425
18900,12.413380388636142
19000,10.74246549471718
19100,10.053028466667456
19200,10.866352066746913
19300,10.1757813221775
19400,11.497246371531219
19500,10.283247483894229
19600,12.034419162024278
19700,10.693920073274057
19800,10.278832493757363
19900,11.40428429946769
20000,10.06720153952483
20100,10.75943174911663
20200,11.959138262012857
20300,11.246099556068657
20400,11.065358440799173
20500,10.231376214302145
20600,11.168323105954642
20700,12.161204149655532
20800,10.57273488107603
20900,11.508483668584631
21000,12.379140298813581
21100,10.175380629487336
21200,10.453999589095474
