Batch,Training Loss
0,16.89870059490204
100,17.333992391824722
200,17.31570340692997
300,16.610894694924355
400,16.088610254228115
500,18.825392074882984
600,18.871730901300907
700,19.23083011433482
800,17.63059240579605
900,16.425864193588495
1000,16.884203851222992
1100,18.047109339386225
1200,15.431294977664948
1300,17.055808451026678
1400,17.818696696311235
1500,16.885646477341652
1600,15.489363316446543
1700,17.648440156131983
1800,14.365026742219925
1900,17.748070757836103
2000,17.11127597093582
2100,17.099590878933668
2200,15.75787504017353
2300,16.122474379837513
2400,16.729477807879448
2500,17.04434558004141
2600,18.312865875661373
2700,16.819863386452198
2800,15.796914614737034
2900,16.863648436963558
3000,16.3697371147573
3100,15.923512827605009
3200,16.45986381918192
3300,15.107923671603203
3400,15.452119886875153
3500,15.336878478527069
3600,16.648361455649137
3700,15.582403268665075
3800,17.47576854750514
3900,15.199612751603127
4000,16.934900175780058
4100,17.353573437780142
4200,16.06325249746442
4300,15.97667896002531
4400,16.744613682851195
4500,14.915957504883409
4600,14.521714322268963
4700,15.593977253884077
4800,14.664730858057737
4900,16.03503167256713
5000,16.438744019716978
5100,14.305762931704521
5200,16.483040384948254
5300,15.701833417639136
5400,15.013441622257233
5500,15.608900148421526
5600,16.107431061565876
5700,15.832991562783718
5800,14.154869019985199
5900,13.636197537183762
6000,14.383238636888564
6100,16.09575118869543
6200,13.689808141440153
6300,16.836854461580515
6400,16.496272083371878
6500,18.35076534189284
6600,15.010351322591305
6700,15.70233552902937
6800,15.565660811960697
6900,16.92533298768103
7000,16.138596337288618
7100,16.490014385432005
7200,15.146096549928188
7300,17.58139341697097
7400,14.075735200196505
7500,15.885889112949371
7600,14.903963156044483
7700,15.73747292906046
7800,15.429844554513693
7900,15.905461814254522
8000,15.150634299963713
8100,15.527852710336447
8200,16.294038705527782
8300,13.71676348336041
8400,16.235331933945417
8500,13.838184165768325
8600,15.314139783382416
8700,15.20897364616394
8800,15.798202423378825
8900,17.816374350339174
9000,16.717995285987854
9100,13.540753595530987
9200,16.60040283203125
9300,17.30558360554278
9400,16.120865628123283
9500,14.476844366639853
9600,14.214533772319555
9700,15.95649640634656
9800,15.09921257570386
9900,16.30768019799143
10000,14.183510484173894
10100,14.645367808640003
10200,17.161443129181862
10300,15.76348091289401
10400,15.368118866812438
10500,16.79828766360879
10600,14.186863945797086
10700,13.482686501927674
10800,15.549828385002911
10900,15.109397187829018
11000,16.874421432614326
11100,15.778018686920404
11200,14.944315530359745
11300,12.627880919724703
11400,15.793452456593513
11500,15.221224624663591
11600,15.586671724915504
11700,16.787759628146887
11800,17.969488386064768
11900,15.172090081498027
12000,16.896796536631882
12100,14.8738745264709
12200,16.461124254390597
12300,14.671060007065535
12400,16.274557799100876
12500,16.005506655201316
12600,16.12972891703248
12700,15.770827133208513
12800,13.66975873708725
12900,15.005133930593729
13000,15.454048113897443
13100,16.04807548224926
13200,15.185838244855404
13300,14.702583108097315
