GO Term,Test AUC,Train AUC,Test Average Precision,Train Average Precision
GO:0000054,0.9240232279651878,0.9229173101719887,0.2657147816034278,0.284206907194267
GO:0000278,0.705132954506984,0.7962175229289251,0.1701804043701426,0.2120796261062337
GO:0000747,0.6171175308383886,0.7416664998525494,0.13575970865838694,0.18877135326611721
GO:0000902,0.6023733861826106,0.7195839995314679,0.12471233665215017,0.17189774583906609
GO:0000910,0.6616076255128777,0.7690179770746538,0.14728327296580496,0.19277702944861214
GO:0001403,0.5785085288105623,0.7162815531510232,0.12024695963519251,0.17175685743310967
GO:0003700,0.723255706377088,0.7931441627394856,0.1726845594712564,0.20446584368552084
GO:0004518,0.8102510972016983,0.8590260670583654,0.23185749579071804,0.2479087431945584
GO:0005085,0.6687958067181173,0.7468648716727276,0.1543355460103738,0.17958788409933474
GO:0006260,0.7853542608045474,0.8520114319705065,0.21253630191282374,0.24516969755732196
GO:0006281,0.7482861986964726,0.8064972049371625,0.17717364779313513,0.2103948347890241
GO:0006310,0.6941593065460986,0.7738507959321141,0.16525791777011878,0.20098347149095072
GO:0006325,0.7433350230689711,0.8173237501076656,0.18075563306005837,0.2192095919021151
GO:0006352,0.8158751990813624,0.8682844200948234,0.20918695843129445,0.24658820615132732
GO:0006353,0.7016414142749977,0.7559112160683354,0.1615657838625889,0.17819219307708503
GO:0006360,0.8672371663334987,0.8756657976431099,0.24261094608315914,0.2510956027903272
GO:0006364,0.9177362440646083,0.9476303198015508,0.28810825437379883,0.3042946684611114
GO:0006366,0.6676084088839151,0.7685259553512257,0.1522442771570587,0.1968320081945169
GO:0006383,0.7641922482842118,0.7953466037238882,0.19662800220116217,0.21555323870110105
GO:0006397,0.7580748506525101,0.8193862727955619,0.19019875735482158,0.22416222356039683
GO:0006401,0.7308332308701068,0.7952573409076906,0.18399137565826806,0.2185501064714044
GO:0006413,0.8765042203095252,0.8781980132171046,0.26328661235653017,0.2675293051467411
GO:0006414,0.8571315226203549,0.9152560649410353,0.25702358674524084,0.284887737274252
GO:0006418,0.8831838302908682,0.8841630845646243,0.2615044982425935,0.2658710964629494
GO:0006457,0.6904845803673677,0.7555712274705504,0.17199926225423975,0.20329638646983283
GO:0006468,0.6426002347338151,0.7416708401600719,0.13499022736711794,0.17581084446219553
GO:0006470,0.7043282520374465,0.6641834675679583,0.17702768600842575,0.15951970745276955
GO:0006486,0.8103046221433688,0.8502329999019752,0.2294266438329495,0.25090629127604713
GO:0006497,0.6721538988162437,0.7872454464682954,0.16416281703401694,0.2105043428980039
GO:0006605,0.6607133410378856,0.7711748861378557,0.14478468534519723,0.19718011929772117
GO:0006629,0.684014090290653,0.7891197273136138,0.1664550447480922,0.21181355490704823
GO:0006766,0.7258151731247965,0.7991513170596021,0.18166312169080553,0.2166506094080819
GO:0006811,0.758236337338059,0.8199150684539293,0.19638619783317732,0.22496339701353146
GO:0006865,0.7019359094452605,0.7436815182389958,0.18148128489276977,0.18954311620217654
GO:0006869,0.5532242347965356,0.7199825526770643,0.12296064462544248,0.17023285490200252
GO:0006873,0.639792292287367,0.7319146368807865,0.13895449040877686,0.17784462997469708
