Batch,Training Loss,Validation Loss
0,70.78575491905212,70.77065885066986
100,68.61935913562775,66.09288334846497
200,62.1674810051918,56.14539384841919
300,37.05160292983055,14.993292838335037
400,8.180228687822819,6.470611393451691
500,5.727767877280712,5.683317221701145
600,5.185755297541618,5.70211797952652
700,4.888728469610214,4.808222316205502
800,4.6271757781505585,4.60289366543293
900,4.548614900559187,5.500585585832596
1000,4.448671467602253,4.836610741913319
1100,4.3679671213030815,3.951009139418602
1200,4.286721222102642,3.9361029863357544
1300,4.29847601801157,4.095928110182285
1400,4.294246669858694,5.552461706101894
1500,4.199853342026472,3.6062852665781975
1600,4.120100375264883,3.9577868953347206
1700,4.121317997574806,4.4343265146017075
1800,4.1031728759408,4.301866814494133
1900,4.045773144811392,4.355155602097511
2000,4.025833185762167,4.454298205673695
2100,4.041319025680423,4.471845850348473
2200,4.0234072264283895,5.478464178740978
2300,3.9451357517391443,4.793875478208065
2400,3.986471187323332,3.9043664559721947
2500,4.031407151371241,4.134249500930309
2600,3.916830539703369,4.558476880192757
2700,3.952745646238327,3.5790084674954414
2800,3.9596955347806215,3.707437515258789
2900,3.8875344656407833,3.5449128970503807
3000,3.9998520147055387,3.059031143784523
3100,3.899407010525465,3.9546673744916916
3200,3.912617962807417,3.7805768102407455
3300,3.927238630130887,3.8097333535552025
3400,3.906563602387905,3.513137623667717
3500,3.932204730808735,3.5990239679813385
3600,3.9473354648798704,3.1462881341576576
3700,3.8224433809518814,4.03872437775135
3800,3.9432744160294533,3.762681744992733
3900,3.8986203968524933,3.8057975471019745
4000,3.884621560573578,3.2376233860850334
4100,3.900325018912554,4.1982803121209145
4200,3.8350883666425943,3.857404850423336
4300,3.8678964488208294,3.8322345539927483
4400,3.883884811773896,3.564577102661133
4500,3.8637419380247593,4.159774146974087
4600,3.8842413052916527,4.289639703929424
4700,3.853385277092457,3.896559104323387
4800,3.8671394772827625,4.1598449274897575
4900,4.0213240794837475,4.02512464672327
5000,3.9098196793347597,3.6790965124964714
5100,3.830281050875783,3.473185822367668
5200,3.9045266807079315,4.00131244212389
5300,3.8458755649626255,3.6140309274196625
5400,3.873384192585945,3.5003388300538063
5500,3.903114438056946,3.2887671887874603
5600,3.8365941550582647,3.412671312689781
5700,3.920056026428938,3.8893327862024307
5800,3.813187276944518,4.123133271932602
5900,3.917234878987074,3.6344247683882713
6000,3.908082526177168,3.990294821560383
6100,3.893321067094803,3.705783635377884
6200,3.850612051784992,4.298785589635372
6300,3.8411709275096655,3.6023321747779846
6400,3.898789919912815,3.599616102874279
6500,3.835822371765971,3.8600821420550346
6600,3.830817701295018,3.669462166726589
6700,3.885227417573333,3.524893671274185
6800,3.8806558549404144,4.343806654214859
6900,3.906309073790908,3.7513644248247147
7000,3.8175075836479664,3.734779953956604
7100,3.8609925396740437,3.832085244357586
7200,3.8092054408043623,3.9039702340960503
7300,3.7939157094806433,4.606545269489288
7400,3.8406504709273577,3.6732902750372887
7500,3.851050641387701,3.6809131875634193
7600,3.8251788709312677,4.764711372554302
7700,3.8137122560292482,3.3378786593675613
7800,3.740471266210079,4.10642746835947
7900,3.911970032379031,3.7675226479768753
8000,3.8790673539042473,3.6067749932408333
8100,3.7962745875120163,3.6116133630275726
8200,3.857045592740178,4.22057282179594
8300,3.831151520833373,4.073173590004444
8400,3.861509308218956,4.455566927790642
8500,3.872659981250763,3.927588574588299
8600,3.8601311836391687,3.9475013688206673
8700,3.8851304091513157,4.230262897908688
8800,3.849994082003832,3.682200126349926
8900,3.894685037434101,3.792487345635891
9000,3.885203944519162,3.547435440123081
9100,3.8519325107336044,3.692060634493828
9200,3.870645586401224,4.649275615811348
9300,3.846593104302883,4.292837269604206
9400,3.828141339123249,4.0145522356033325
9500,3.8511572629213333,4.248170629143715
9600,3.8412875942885876,4.105411618947983
9700,3.9511032290756702,3.9520221576094627
9800,3.8865454886108637,4.018100947141647
9900,3.822521649301052,3.3303412795066833
10000,3.8504048828035593,3.851594105362892
10100,3.818977829068899,4.222348555922508
10200,3.8006966952234507,3.7905962020158768
10300,3.892558602616191,3.4210262447595596
10400,3.8980491813272238,3.7009023129940033
10500,3.8880903646349907,3.7628021463751793
10600,3.8623218052089214,4.004819467663765
10700,3.8561641704291105,3.6669450625777245
10800,3.862649727612734,3.879246339201927
10900,3.878700066357851,3.891833648085594
11000,3.849888253957033,3.716035522520542
11100,3.8088463842868805,3.698383755981922
11200,3.9553541019558907,3.809291832149029
11300,3.859636204317212,3.7654803320765495
11400,3.841152284294367,3.676285296678543
11500,3.9162937346845865,3.7285183742642403
11600,3.944465447217226,3.5266712307929993
11700,3.84794906899333,3.728351593017578
11800,3.8475597221404314,4.558394104242325
11900,3.832933148369193,3.833605721592903
12000,3.8827359303832054,3.4810778871178627
12100,3.815425818786025,3.393533416092396
12200,3.846893735229969,3.8096313923597336
12300,3.764146788045764,3.3353493735194206
12400,3.8111941758543253,3.902422897517681
12500,3.7745742853730917,3.705763854086399
12600,3.8238343447446823,3.5760602355003357
12700,3.8069145418703556,3.672049641609192
12800,3.879127962514758,4.22699186950922
12900,3.8602896835654974,3.976953774690628
13000,3.865868106484413,3.7900283187627792
13100,3.8995616529136896,3.699672296643257
13200,3.8637182284146547,3.4061918780207634
13300,3.780503572896123,4.073839448392391
13400,3.865429300814867,3.648950457572937
13500,3.9102494679391384,3.196610063314438
13600,3.7514003682881594,3.361431248486042
13700,3.8366816975176334,4.054734446108341
13800,3.7471810150891542,3.8847587257623672
13900,3.8468676153570414,2.999013252556324
14000,3.874293802306056,3.9855962619185448
14100,3.861362535506487,4.471316784620285
14200,3.781347205862403,3.4841112047433853
14300,3.867628015577793,3.841744512319565
14400,3.8930755853652954,3.971964716911316
14500,3.8819415979087353,3.910502642393112
14600,3.8520526941865683,4.187153577804565
14700,3.800057962536812,3.6080237105488777
14800,3.8182511162012815,3.5696936771273613
14900,3.78761600330472,3.9357567206025124
15000,3.7789222057908773,4.088078513741493
15100,3.8892089258879423,3.9575371146202087
15200,3.813487796112895,4.146677926182747
15300,3.8130939714610577,4.017834663391113
15400,3.7676023468375206,3.361176624894142
15500,3.8849037662148476,4.563905782997608
15600,3.8761784620583057,4.03728686273098
15700,3.8201356027275324,3.8393523916602135
15800,3.7850348819047213,3.147609792649746
15900,3.794459890574217,4.040000960230827
16000,3.8869737181812525,3.4311216697096825
16100,3.879438191652298,4.783512279391289
16200,3.883354626595974,4.006969332695007
16300,3.8058125153183937,3.753107078373432
16400,3.9145936872810125,4.936072863638401
16500,3.8657207619398832,4.371594153344631
16600,3.8098122030496597,4.057905375957489
16700,3.8466781489551067,4.431118480861187
16800,3.818595129996538,3.4931153804063797
16900,3.8311460241675377,4.160189367830753
17000,3.75461732968688,3.07103855535388
17100,3.818521512672305,3.5085226222872734
17200,3.766188969835639,3.8094859942793846
17300,3.870208464562893,3.431208021938801
17400,3.8623138535767794,3.4591859579086304
17500,3.835915805771947,4.2388299480080605
17600,3.85147450491786,3.862137645483017
17700,3.8124113176018,3.13471594825387
17800,3.874180097132921,3.992627263069153
17900,3.840817179530859,3.6415430903434753
18000,3.828230457380414,4.194960370659828
18100,3.8268678300082684,4.623909667134285
18200,3.8786426596343517,4.875762313604355
18300,3.8300929330289364,3.8439884036779404
18400,3.8669554982334375,3.749772496521473
18500,3.8355778325349092,4.653637148439884
18600,3.833641057834029,3.713472858071327
18700,3.8174389507621527,3.6264414340257645
18800,3.839048473164439,4.145026654005051
18900,3.804101713001728,4.4135816767811775
19000,3.877672031521797,3.954406715929508
19100,3.8458826020359993,4.14794035255909
19200,3.8209848422557116,4.411725103855133
19300,3.8024656027555466,4.218387492001057
19400,3.801313679665327,3.840719610452652
19500,3.8229211010038853,3.505316711962223
19600,3.9013023674488068,4.261357598006725
19700,3.7450837567448616,3.8349102437496185
19800,3.7960809599608183,3.7112371996045113
19900,3.805758159607649,3.884563371539116
20000,3.8165142219513655,3.976442702114582
20100,3.8182666208595037,4.484588131308556
20200,3.7901544645428658,4.190368093550205
20300,3.9021389074623585,4.161615930497646
20400,3.8593277614563704,3.9723116159439087
20500,3.837754964828491,5.336961448192596
20600,3.8315951973199844,3.914686366915703
20700,3.8010800443589687,4.051808305084705
20800,3.8273255359381437,4.478697404265404
20900,3.8094339724630117,3.8290127739310265
21000,3.8373679742217064,4.885123409330845
21100,3.8511178474873304,3.5491063073277473
21200,3.8514231629669666,4.056221544742584
21300,3.7623619865626097,3.4733477234840393
21400,3.776846207678318,3.3818093687295914
21500,3.8083158042281866,3.295358754694462
21600,3.823291761800647,3.808584176003933
21700,3.8262782990932465,3.895043656229973
21800,3.818885138258338,4.002268761396408
21900,3.828579543158412,4.216531477868557
22000,3.952542595565319,3.8337088003754616
22100,3.8296273201704025,3.520357981324196
22200,3.8550953809171915,3.652571700513363
22300,3.7930248770862818,3.584410399198532
22400,3.694099649786949,3.340032137930393
22500,3.846018884330988,3.7797433510422707
22600,3.8582943975925446,4.1293154284358025
22700,3.8301237486302853,4.29704524576664
22800,3.8126778565347195,3.9732443168759346
22900,3.7906554266810417,3.844899646937847
23000,3.8190794736146927,3.3256500214338303
23100,3.886703036725521,4.382472299039364
23200,3.8736969344317913,4.68044213950634
23300,3.8755348809063435,3.311014324426651
23400,3.8241469990462065,3.779776319861412
23500,3.8390374332666397,3.7000084668397903
23600,3.8994566798210144,3.8667775690555573
23700,3.8401231933385134,4.152622185647488
23800,3.813895193859935,4.214164912700653
23900,3.823548685759306,4.146039262413979
24000,3.812671573832631,3.647960163652897
24100,3.8132272865623236,4.065055288374424
24200,3.8394144121557474,4.079370014369488
24300,3.808808110654354,3.9295698702335358
24400,3.935900442302227,3.4619488194584846
24500,3.7971875108778477,3.803773671388626
24600,3.772046009078622,3.9377806335687637
24700,3.785219183191657,4.505547471344471
24800,3.8189480490982533,3.3286792412400246
24900,3.8347538728266954,4.2726099118590355
25000,3.842877183109522,3.375832475721836
25100,3.806813871487975,3.846382275223732
25200,3.803627338260412,3.4694379568099976
25300,3.758022403344512,4.186023734509945
25400,3.8189272936433554,3.85738518089056
25500,3.7941961251199245,4.117982387542725
25600,3.8477931059896946,4.4754708558321
25700,3.789760546758771,3.530679903924465
25800,3.8017237167805433,3.8920918852090836
25900,3.8650129809975624,3.4822019189596176
26000,3.7954773511737585,3.7684034928679466
26100,3.871752703562379,4.287676922976971
26200,3.8484254628419876,3.68344210088253
26300,3.8236423525959253,3.4688499197363853
26400,3.8690010253340006,3.9493589103221893
26500,3.8305308800190687,4.667294397950172
26600,3.8188133239746094,3.6609000712633133
26700,3.8658487405627966,3.9046182483434677
26800,3.729730511084199,3.3488380163908005
26900,3.8833476696163416,3.354823887348175
27000,3.747640911489725,3.2841581106185913
27100,3.806997625157237,4.103703796863556
27200,3.785037664696574,3.531131036579609
27300,3.7622160390019417,3.987783007323742
27400,3.852109305560589,4.491146504878998
27500,3.8784947339445353,4.187923893332481
27600,3.78776241466403,4.55413069576025
27700,3.84883501380682,3.7060773372650146
27800,3.7747099678963423,3.983403258025646
27900,3.8681463338434696,3.5578974708914757
28000,3.8014540057629347,3.8396522775292397
28100,3.7945029120892286,3.6930543184280396
28200,3.78826198913157,4.4122182205319405
28300,3.853042857721448,3.8448984920978546
28400,3.85382448323071,3.813382238149643
28500,3.788635490462184,3.2921508327126503
28600,3.744521677494049,4.0651727467775345
28700,3.8192596193403006,3.4361905232071877
28800,3.7604484483599663,4.3331001698970795
28900,3.827476827427745,3.6607465147972107
29000,3.8087256234139204,3.622991032898426
29100,3.8419079668819904,3.9447447285056114
29200,3.7949099838733673,3.7081491574645042
29300,3.7504424937069416,4.02563352137804
29400,3.739408891648054,4.338394850492477
29500,3.8322520330548286,3.9300720021128654
29600,3.7647110261023045,3.507702685892582
29700,3.803186533972621,3.6833736672997475
29800,3.8526453096419573,3.90860952436924
29900,3.7791169062256813,3.6129039898514748
30000,3.7974185030907393,3.484858237206936
30100,3.7967639788985252,4.261865951120853
30200,3.7503328807651997,4.289883375167847
30300,3.8655468113720417,4.034430757164955
30400,3.852636221796274,3.923598900437355
30500,3.8261257968842983,3.409479707479477
30600,3.812872052192688,3.4953250735998154
30700,3.7691761068999767,3.76322153955698
30800,3.830173622816801,3.82327139377594
30900,3.842164520174265,3.517093062400818
31000,3.8013971485197544,4.967936687171459
31100,3.8500761035829782,4.0012844651937485
31200,3.79007812961936,3.7378017604351044
31300,3.8090960178524256,4.08570684492588
31400,3.7945630997419357,3.3581917732954025
31500,3.8241617009043694,3.5281286016106606
31600,3.748882820829749,3.593870848417282
31700,3.8061280250549316,3.783375062048435
31800,3.7611865513026714,4.0396832302212715
31900,3.8249273411929607,4.022263027727604
32000,3.799497663974762,3.159388694912195
