GO Term,Test AUC,Train AUC,Test Average Precision,Train Average Precision
GO:0000054,0.8969626907313293,0.9215127750088388,0.26926887282140927,0.2832399421068735
GO:0000278,0.7734628413148034,0.9071334571693918,0.20569975993138817,0.2757603804121979
GO:0000747,0.7459444228193176,0.854234023708141,0.19236017083292245,0.24635393852452658
GO:0000902,0.6197701177859533,0.8035819150776043,0.1401985739581345,0.21347240975832715
GO:0000910,0.7546704577082061,0.8901409327455859,0.18812712841163737,0.26028954260440706
GO:0001403,0.665718299893332,0.8152181194313903,0.1587019343748659,0.22041652180920365
GO:0002181,0.903371952123872,0.9406119553834222,0.27917161950554886,0.3006328965435651
GO:0003700,0.8022495120469058,0.9135877062296178,0.219647261307156,0.28040139093690297
GO:0004518,0.8400406763110935,0.8861925707105229,0.24323286780634534,0.2626692236158996
GO:0005085,0.6965459657495086,0.773285169443168,0.16267118473115072,0.19796641413683838
GO:0006260,0.7671451405233536,0.8770645919682734,0.20489668325185334,0.2602079653509638
GO:0006281,0.763500727722199,0.8762420683337285,0.1937676171531731,0.25533985517275604
GO:0006310,0.8182776367528501,0.8912410018138948,0.22273099279319014,0.26173644826578146
GO:0006325,0.7706409999236269,0.8863801354372515,0.19480453493039712,0.26110065550729633
GO:0006352,0.769238476547416,0.8824006370191398,0.19421402415274525,0.25688849717581813
GO:0006353,0.8302635063127959,0.9063225318771868,0.2163890211795673,0.2659680112694617
GO:0006360,0.8380455978947906,0.9030879792590223,0.21950623213800602,0.26463168366693635
GO:0006364,0.9114173642868938,0.9485245909728217,0.2836158447758379,0.3049521339412101
GO:0006366,0.7209879549671103,0.8780524091418853,0.17427475826493036,0.25749272593805056
GO:0006383,0.7662207608420732,0.8281706345640003,0.191410642842456,0.22613187560723502
GO:0006397,0.7605581262506994,0.8699785469640151,0.1945982243729618,0.2522988991214131
GO:0006401,0.6915854910871896,0.7989650680492923,0.1592440471517301,0.2145373527133329
GO:0006413,0.8163566648124888,0.8578226410287373,0.23888675918729027,0.2611924288379218
GO:0006414,0.8650336255726282,0.8966554132427604,0.26269052215229616,0.27674264324243525
GO:0006418,0.867321516246828,0.8932544979458248,0.2523470546973635,0.27162065797061263
GO:0006457,0.7555197621117653,0.8343711134768621,0.20284188426940458,0.2425869670737196
GO:0006468,0.7079216808255739,0.8580574791376923,0.1622131000960796,0.2457732150707055
GO:0006470,0.5719738482031702,0.7294702805954764,0.12375288393894958,0.17496412522478735
GO:0006486,0.8702520430113082,0.9005600678133884,0.2577739418894982,0.2730382419506257
GO:0006497,0.8470194451205568,0.8970930425538192,0.23965560153814192,0.2661729338918837
GO:0006605,0.7333103382200892,0.8540099771139159,0.17283410208741315,0.24046141344850708
GO:0006629,0.7556079542414518,0.8701779102182376,0.19684973428449165,0.25578336507081983
GO:0006766,0.6435592470089051,0.7176255116709047,0.15393134445441087,0.17555572260457145
GO:0006811,0.809408977890821,0.9021296811757757,0.2236386412070556,0.2745477152021432
GO:0006865,0.8259314071699325,0.8862992140880914,0.23135044902588014,0.265379739110796
GO:0006869,0.6451846463352034,0.7694681050617862,0.1437798517290883,0.19000418183348125
GO:0006873,0.7063761006990648,0.8100526597764321,0.16777437076573973,0.22426298093575642
GO:0006887,0.7527675811520023,0.8473213205619637,0.18730458916625156,0.23659369970101293
GO:0006897,0.7593619992084901,0.8462170229143813,0.19360429023976367,0.2390720946673642
GO:0006970,0.7007942722067327,0.7914245023047906,0.1703181474381314,0.20866516969649973
GO:0006979,0.7041873233134422,0.8555753648908999,0.1745708600746657,0.24845304600742046
