GO Term,Test AUC,Train AUC,Test Average Precision,Train Average Precision
GO:0000054,0.9175901903848811,0.9288269115774207,0.26368906641053774,0.290076649293116
GO:0000278,0.7528222273823604,0.8939987962293672,0.18712556725740423,0.26564965837550425
GO:0000747,0.6996092205185738,0.8916394092883936,0.1816743992885501,0.2694206327521665
GO:0000902,0.6588607725097814,0.8735720232316948,0.14946032117679714,0.25403683825260537
GO:0000910,0.7022565988489897,0.8994476590828483,0.16317915620090317,0.2697925131070342
GO:0001403,0.6898149825245162,0.909648084545582,0.16211891101657847,0.2740238557142009
GO:0003700,0.7860693270693673,0.8666237289143852,0.201498795241636,0.24905883436070006
GO:0004518,0.8120455941361209,0.8925689551452366,0.23225571434619596,0.2654895999199626
GO:0005085,0.6911552673603985,0.808272234134787,0.16599043596399818,0.21351348708994058
GO:0006260,0.8037186243502275,0.9056829554558499,0.2274672859298839,0.27726340275173156
GO:0006281,0.759634821948378,0.883992546167468,0.1884551838624869,0.25928203088349916
GO:0006310,0.7479185349525191,0.8651787502264117,0.1892208261404962,0.2544397272443907
GO:0006325,0.7603777731264365,0.8994082507798977,0.18758276743187818,0.2699583386362276
GO:0006352,0.8020666770486787,0.9077415511924648,0.2074308197862311,0.27330982088221323
GO:0006353,0.7861111127856103,0.8334672780570266,0.1991269147362221,0.22139481613459014
GO:0006360,0.8850257017560703,0.9137516340518244,0.25527571298459883,0.27297154204531104
GO:0006364,0.9193651765334938,0.9518275503253415,0.2888000087085031,0.3072267005595971
GO:0006366,0.6968097953661054,0.8878770465552913,0.16147586794197555,0.2620507057950916
GO:0006383,0.7934504322292465,0.8516878526967766,0.20558652552991352,0.24406270297657912
GO:0006397,0.7833509437050581,0.9038392284999032,0.20732755130529307,0.27351410728947
GO:0006401,0.7526486039178822,0.8394384310670959,0.19233902321976915,0.24146964204497634
GO:0006413,0.8436010271528726,0.9020033509044509,0.2543945862656178,0.28282010381872175
GO:0006414,0.8970382425690158,0.9292384633177655,0.2661208285260703,0.29501383891638344
GO:0006418,0.8758804987737688,0.896534537798395,0.2673884132883956,0.2771027341635846
GO:0006457,0.7229492705244875,0.8360125005398137,0.19593004204678227,0.24565087125551965
GO:0006468,0.7053817973817381,0.8502193878779416,0.15869990113357224,0.2336622694505548
GO:0006470,0.61411562979876,0.7193136707382064,0.145881993088211,0.1807843655327968
GO:0006486,0.8629328078061878,0.9150849099538225,0.2527661652308144,0.2835702241586352
GO:0006497,0.7499672519696188,0.8937758055386237,0.20229697664352975,0.2672489697059922
GO:0006605,0.6589603636126796,0.8766025014833008,0.14932641437480393,0.2566770606696267
GO:0006629,0.7383805451461389,0.8973354999796085,0.1907246505651961,0.269914112242108
GO:0006766,0.7401430089694747,0.8600789550437317,0.19386075276311301,0.2513484718989242
GO:0006811,0.822148924677323,0.9013269322847376,0.23118270369443056,0.2742956471041861
GO:0006865,0.7865062160333963,0.8442499934535765,0.2092861187145471,0.2340361464899754
GO:0006869,0.6507775490373426,0.7920669183595325,0.14020779109275897,0.20920621365118452
GO:0006873,0.69368863374815,0.8152562044900524,0.15745898377112783,0.2194413152753629
GO:0006887,0.7645608358930707,0.8693879847807002,0.1967626584085799,0.2508913413587285
GO:0006897,0.756323471201468,0.905565318495342,0.20085954326483524,0.27560882066088643
GO:0006970,0.638630283703993,0.8156409542460434,0.14466752928684815,0.22359027743508864
