GO Term,Test AUC,Train AUC,Test Average Precision,Train Average Precision
GO:0000054,0.882697212696957,0.8916217645607875,0.26067746871716013,0.2687177008060123
GO:0000278,0.7342264777645998,0.778657523466515,0.18695770257237282,0.20584359085949303
GO:0000747,0.577684761784935,0.6368314996873431,0.11936631091754513,0.13550319395028051
GO:0000902,0.5115192494176387,0.6045789251219724,0.10943930489611112,0.12450672562543964
GO:0000910,0.6610549401581194,0.7110615681794245,0.14277023148280016,0.16327510340782725
GO:0001403,0.6028806468178975,0.6529096476904456,0.1338162615326679,0.14379637208826015
GO:0002181,0.8882728195807251,0.9095222508305874,0.273693666456841,0.28308020520853727
GO:0003700,0.7072889188990228,0.7492640229425371,0.17462601183985485,0.19146403539180754
GO:0004518,0.8069133393583039,0.821449749380276,0.22675526257502943,0.23250350797447283
GO:0005085,0.6075610685505374,0.640636801986787,0.1290229412858346,0.13447184926654995
GO:0006260,0.736731885558941,0.7778729321548811,0.18165246083175285,0.201237518179315
GO:0006281,0.7342040455442753,0.7647630011916997,0.17391238516535268,0.188388647717847
GO:0006310,0.7833204088400181,0.8116370219416912,0.20404865626465862,0.21509058792719782
GO:0006325,0.740827068768013,0.7681989999667778,0.18023272201300342,0.19169583474370566
GO:0006352,0.7332638688088133,0.7747615233255678,0.1737764208617076,0.191732195879756
GO:0006353,0.7777923645275232,0.8188948682023316,0.19514451323250076,0.21387704151210374
GO:0006360,0.8256743104120099,0.8402407282342981,0.21710909050605964,0.22634312714483926
GO:0006364,0.9022341140410545,0.9212638189863012,0.2800361978006972,0.28890040136230266
GO:0006366,0.6759682271769164,0.7115418178455465,0.1572065567028793,0.17106594207544218
GO:0006383,0.7549912081746573,0.7449657067128307,0.19369426125974076,0.1905304108996725
GO:0006397,0.7285749721451169,0.7565972048964785,0.1737977937060044,0.18877207976901395
GO:0006401,0.6548693183905709,0.685757612874652,0.15033494585717092,0.16351893830045378
GO:0006413,0.7993592895923742,0.8028587905671015,0.22445964411993422,0.23040824156509765
GO:0006414,0.8444742493524618,0.851371933760015,0.24043363422144626,0.2499618297900748
GO:0006418,0.8292421985129002,0.8201909924705454,0.23366446243289957,0.22548116125805556
GO:0006457,0.7310832294635246,0.7507632030755392,0.18141862301137268,0.19293031079914758
GO:0006468,0.637167331220351,0.6771547044521562,0.13570219745000203,0.1557641139430078
GO:0006470,0.5927136370303506,0.6363860641193597,0.1291278931912901,0.13391893117376494
