GO Term,Test AUC,Train AUC,Test Average Precision,Train Average Precision
GO:0000054,0.9206610350020251,0.9192742276512611,0.26561184887052613,0.28331533620246074
GO:0000278,0.7545392276664655,0.8391461145718084,0.18863342210430312,0.23470027252269735
GO:0000747,0.6983957722520435,0.7996144781068327,0.1807429769620561,0.22304255568219175
GO:0000902,0.6727285455322444,0.781412295954556,0.15194614325175906,0.20654792002740904
GO:0000910,0.7117224214917872,0.8263248415665214,0.16531966522598926,0.2252226701934229
GO:0001403,0.6684518331084555,0.8096849871986207,0.15503370338320538,0.2159482797629773
GO:0003700,0.7584237061637595,0.8126360365330351,0.19324855916775802,0.21651344629035812
GO:0004518,0.7948693246751977,0.8542273864930348,0.22259827574884042,0.24393101779388432
GO:0005085,0.7334542330139764,0.7595295135805551,0.18347272749362986,0.19066868053122416
GO:0006260,0.8010394459673185,0.869366591264081,0.2220443523393515,0.2574871790107678
GO:0006281,0.7811391099644621,0.8400383875924217,0.19604069812667307,0.2328143629921092
GO:0006310,0.7481194520488312,0.8204639086486264,0.19112417850530555,0.22899684599329798
GO:0006325,0.7757769320392769,0.8538677266506605,0.19581115168316116,0.24187534292363982
GO:0006352,0.797266677433542,0.8712780251138776,0.20648338313424913,0.2472094977231444
GO:0006353,0.7503282839150139,0.7757059096096928,0.1810178404053052,0.18971142791389303
GO:0006360,0.8504717284120459,0.9016241928463803,0.23264988202401946,0.2613006827661675
GO:0006364,0.9196088097998465,0.9473108916317896,0.29056962617608595,0.3048769760590724
GO:0006366,0.7032728638011083,0.8230563189896691,0.16613927249204025,0.22359273247861045
GO:0006383,0.7463778704095624,0.8120377211763974,0.1853015137130592,0.2229474628632988
GO:0006397,0.7813209937460528,0.8576048870673508,0.2067933507704114,0.24775622551024634
GO:0006401,0.761509895230479,0.8005638178366934,0.20325195873683172,0.22238101277703584
GO:0006413,0.8381724525843239,0.866502127079738,0.250848488712028,0.2643699151659528
GO:0006414,0.9172445125434371,0.9070058174345752,0.2745812234126064,0.2795091027715174
GO:0006418,0.8265177459673281,0.8599145936155229,0.23463439293994726,0.2538907467907389
GO:0006457,0.6723288273520747,0.7383450679947803,0.16448632221705167,0.1899696532987396
GO:0006468,0.6974716924485791,0.779781545633503,0.15376080468572598,0.19324262582798568
GO:0006470,0.598518000986073,0.6818551836541732,0.1425559966873695,0.16045877340613024
GO:0006486,0.8429198753433141,0.8813949547054891,0.24112749748141593,0.26426205010915343
GO:0006497,0.7681181733310332,0.8499005491641893,0.20714720753069887,0.24217736977650345
GO:0006605,0.6682750229985343,0.7854915225715905,0.14849794735810293,0.2042323668785393
GO:0006629,0.7484391818243444,0.8344751590093153,0.1925536183945157,0.23462384363805702
GO:0006766,0.7693352506326592,0.8239136819644376,0.19407047102631392,0.2257561255134642
GO:0006811,0.8174303332185201,0.8506146376329178,0.2176681009621438,0.238000400153412
GO:0006865,0.7711610635205413,0.8168064156016155,0.19724248504780734,0.21707189238370378
GO:0006869,0.6275549374931829,0.7223733373299415,0.14246593884037365,0.1695198544169516
GO:0006873,0.6953686856459012,0.7449215231865396,0.15681439497678634,0.1793938929995691
GO:0006887,0.7870983549974803,0.82267612500898,0.20153542514249614,0.21850976466673258
GO:0006897,0.7536498781022095,0.8389536603150058,0.19594394624750125,0.23764419679665424
GO:0006970,0.6598192746022056,0.7570823868236118,0.14926325241495433,0.19243002807501364
GO:0006979,0.7568913320905324,0.8530104996405478,0.20486553019411755,0.24897845364429733
GO:0006997,0.7681549166873659,0.8059705376049245,0.19809844276146865,0.22461844718812946
GO:0007005,0.6561801327368993,0.7301674998761393,0.15423220915536834,0.18260242445004934
GO:0007010,0.719808590392979,0.8084070234274259,0.1679858356776901,0.21274183998239987
GO:0007031,0.7841261373011058,0.8124289083684328,0.19389287976753394,0.20596642472687549
GO:0007033,0.7101206420367785,0.7658773047311759,0.1808777081862656,0.20203328725981928
GO:0007059,0.8130896555748969,0.8617576370680207,0.2223544344100492,0.24497793015685265
GO:0007114,0.769107887528554,0.8590734106991122,0.19775200648395935,0.2429944553901864
GO:0007124,0.6630884074297523,0.8054913133763404,0.1516701758475276,0.2141751141138118
GO:0008033,0.7308934716484863,0.7674437384196047,0.19652403200275032,0.2099163647777043
GO:0008135,0.8838820480281985,0.8980863609537076,0.2658739832971737,0.2765942639105723
GO:0008213,0.759419198407594,0.8085578330808777,0.20286951409370607,0.22151293177556064
GO:0008380,0.7630831522494281,0.8534845002689241,0.19665353146140552,0.24406248478015707
GO:0008643,0.8557631972568164,0.8604313053096562,0.2426105745619564,0.2430101113662064
GO:0009408,0.7178535381461054,0.7962128409495908,0.17941926723805723,0.19843054345753425
GO:0009451,0.8708350465828978,0.9043453307647448,0.2509070677848536,0.2733064060430063
GO:0010324,0.7518603251067928,0.8430250449587104,0.19526649831323226,0.23882442838800222
GO:0015931,0.7099065250162641,0.8048020683977362,0.17468255637414604,0.22194966112856154
GO:0016050,0.7109596012047295,0.8191320729371336,0.18699271690213315,0.2116654668331194
GO:0016197,0.8392449651558489,0.8703854576087561,0.2256142557054838,0.24329361461188395
GO:0016570,0.7812595980237415,0.860903182162935,0.1972688319855809,0.244363579030572
GO:0018193,0.7422824295164936,0.8071547502400719,0.17930836633537517,0.20916808436528195
GO:0032196,0.9480457028927766,0.950764047722385,0.30424652749761405,0.30577011085335504
GO:0032200,0.6151293638035183,0.7218091586555185,0.1372807823556729,0.17891903636672274
GO:0032787,0.7946705402427102,0.8469827044545355,0.21383543222132392,0.2407767621940848
GO:0042221,0.6736039088457499,0.7833049775859056,0.1601576296141879,0.2108290420696139
GO:0042255,0.9372914898159916,0.9481234545824349,0.2942067642768509,0.3037762751099382
GO:0042273,0.9431142875174902,0.9519465877784207,0.29816262317610875,0.30630649359402246
GO:0042274,0.9330361015084743,0.9315337189582483,0.28550943037680476,0.2948057149972933
GO:0042594,0.744116163564225,0.7496279420659859,0.1759490971086603,0.1812246796283951
GO:0043543,0.6509241174801237,0.7427863579645804,0.1419112325229716,0.1803675760491567
GO:0045333,0.8089511122505637,0.8618349322966744,0.24427820842196063,0.26484572391381317
GO:0048193,0.8228046286898621,0.8684857724706578,0.21861713831678176,0.24968528524803166
GO:0048284,0.7120884922885404,0.7683562182875717,0.18454451419945267,0.1990693347211543
GO:0048308,0.7133101656487919,0.7824438881355781,0.1747400731233551,0.2029639113409244
GO:0051049,0.6287878833033822,0.6781237177093196,0.15879782153801483,0.16096239425322578
GO:0051052,0.7156144294711058,0.8177088335904741,0.19473235790616417,0.22747029433537141
GO:0051321,0.7604778305313256,0.8261305000312649,0.2077929932212411,0.23716248528049746
GO:0051603,0.8061942967015359,0.8899704994807465,0.22925628671469825,0.2701519614681601
GO:0051726,0.7201298824791607,0.801074136931391,0.16710077672423052,0.20939185425943946
