GO Term,Test AUC,Train AUC,Test Average Precision,Train Average Precision
GO:0000054,0.9220756344506611,0.9104390285949374,0.2687536000732391,0.276346085582315
GO:0000278,0.7167148412741133,0.7586854992291615,0.17492763882773837,0.19510015648959028
GO:0000747,0.5536342273405349,0.655048977795729,0.11587212431402155,0.1476342129976573
GO:0000902,0.5784591814212987,0.6398671817761152,0.11794582338834349,0.13872855984639715
GO:0000910,0.6290078092111222,0.6719162723847629,0.13053126049385413,0.14721334997378288
GO:0001403,0.5619130055014732,0.6531515956282882,0.12517775245766852,0.14418253524910557
GO:0003700,0.7022698293725647,0.7335158679443625,0.15686990389480063,0.17650216860862727
GO:0004518,0.7881212319869045,0.8271937954641233,0.22036499643630028,0.23331337863189927
GO:0005085,0.6788494207403326,0.7047816460815366,0.1621116467305021,0.16396206314934877
GO:0006260,0.7801528899250183,0.8144202496709343,0.2057647985734073,0.2223016828515313
GO:0006281,0.7371858629083694,0.7726727267656639,0.1728418321144396,0.18981274896453726
GO:0006310,0.6882923568718611,0.7408415004910361,0.16110563642149725,0.18292815146578303
GO:0006325,0.7417193413203879,0.7844719550218804,0.178298124524172,0.201042230438441
GO:0006352,0.8048476176001167,0.8365737172829235,0.2099796748258163,0.2266932471468878
GO:0006353,0.659696972522546,0.6923628032687513,0.1554804105029413,0.15473180214095705
GO:0006360,0.8822574865482726,0.8621700512706524,0.2448637582179341,0.24501136592458383
GO:0006364,0.9165429025004304,0.9410088204480389,0.28932357447074336,0.29981185994280335
GO:0006366,0.6822917276564826,0.7374004768939683,0.15835558743588624,0.18185405901531604
GO:0006383,0.7516767874305663,0.7702845676612154,0.19348365094770836,0.20003508586997443
GO:0006397,0.7524829975319974,0.7940465459250898,0.18769745001033825,0.20723100499283856
GO:0006401,0.7494458756713946,0.7590932051022008,0.19177743966851768,0.2026491418389434
GO:0006413,0.8582538257196688,0.8470872621267216,0.24769437804232453,0.2536816898748351
GO:0006414,0.8823317372621121,0.8953698422451016,0.2696499013991066,0.26965049286662307
GO:0006418,0.8529386046940496,0.8285851763786177,0.23869762692750027,0.23398199076618276
GO:0006457,0.6604900168592215,0.686961727381742,0.1565998242851183,0.16737157082219012
GO:0006468,0.6242292534470862,0.6888438638324045,0.12841686829166038,0.15208537404527034
GO:0006470,0.6268781976447645,0.6417666293015138,0.15119832102867836,0.14879887210109183
GO:0006486,0.7814164955963361,0.7992845679418692,0.21426510836231896,0.22164579607901919
GO:0006497,0.5967589856118507,0.6954878673432919,0.13062379277862082,0.16592414092366808
GO:0006605,0.6589713405143729,0.7136043866789868,0.1411362168499353,0.1650801173602654
GO:0006629,0.6664984995962638,0.7219879769943813,0.1542170621944083,0.17721368589286093
GO:0006766,0.6996199627088331,0.7481783640486617,0.17044060915553244,0.19333637862957334
GO:0006811,0.7308767617428115,0.76693322683135,0.1793830395353839,0.19360192504592916
GO:0006865,0.7175911062658726,0.7263240318088162,0.18297447394286429,0.17869415023668314
GO:0006869,0.5044008613735421,0.625740017701669,0.10958663193558091,0.13264184247342553
GO:0006873,0.6222510179450598,0.6799295909198328,0.1339526084442116,0.15088237948478622
GO:0006887,0.7069630920849671,0.7392479240196177,0.16987975002680308,0.17773423358750898
GO:0006897,0.737938450908515,0.7690245457677414,0.18691490615113932,0.2016956651258197
GO:0006970,0.6909432896456984,0.7100937053012338,0.15885419320599875,0.1696436150685291
GO:0006979,0.7466439227069603,0.7832692269860364,0.1928760191478741,0.20968544637107034
GO:0006997,0.7523034814503387,0.7716067553502143,0.18769499543912793,0.20265193517704122
GO:0007005,0.632289558992284,0.6839217268114338,0.14533834049372804,0.1649319560722532
GO:0007010,0.672998091197398,0.7293244773188383,0.14600218420661987,0.17137764184075321
GO:0007031,0.759895531512634,0.7673210624194169,0.18282930641352244,0.18273436667037743
GO:0007033,0.6648791752982939,0.7123565495091231,0.1630115253767938,0.1742487092427088
GO:0007059,0.7673179681810159,0.811399545457738,0.20072397146622076,0.2172730338651348
GO:0007114,0.69620118994974,0.7330224091558881,0.16905470758033544,0.1817177339267324
GO:0007124,0.49863337248028616,0.6151286209399317,0.10261319180605488,0.12871021234226485
GO:0008033,0.6572009075702132,0.7153933408217712,0.17655881723384997,0.18456630652565198
GO:0008135,0.8466050705880492,0.8773220602448285,0.25310411049000847,0.26550125583853174
GO:0008213,0.7581565712437486,0.8116265726023404,0.19708373594013123,0.2212104865326587
GO:0008380,0.7453052801082011,0.786194750508386,0.18429008490743065,0.2048232521433383
GO:0008643,0.700277234035371,0.7442117290735148,0.1802289301836913,0.18854505220333728
GO:0009408,0.7428334408274396,0.7862759267199285,0.19640112008609167,0.20196999458635
GO:0009451,0.8518860502372863,0.8736275502967066,0.24605986537007002,0.26073693654485225
GO:0010324,0.7307448407522465,0.7663638868234199,0.18315475742150142,0.19910268911990253
GO:0015931,0.7196809254499942,0.7739686364652721,0.18003221733360492,0.20407925098186186
GO:0016050,0.7668686878557006,0.7103358187328099,0.19558422433946168,0.16117996679778282
GO:0016197,0.843723893847754,0.8410963211089368,0.2329883800734663,0.23074792470953262
GO:0016570,0.7537022284663332,0.793129795035387,0.1810188693796107,0.20569120888598258
GO:0018193,0.8104529169260032,0.7806750281881246,0.21660032958658165,0.1965474282224332
GO:0032196,0.9482982257987227,0.949402411119642,0.30405350987330787,0.30515331520326433
GO:0032200,0.5740531134667398,0.6288216594828726,0.1195542325258932,0.13951944157582785
GO:0032787,0.7587562627421942,0.795057205331988,0.20157453880406384,0.21694050460003989
GO:0042221,0.6304860231387296,0.6831101588018645,0.13813142251951444,0.15949551436220374
GO:0042255,0.9331579626687041,0.9418838603320672,0.2914441438861126,0.29926949084922666
GO:0042273,0.9408819479358416,0.9486981702398707,0.2989001569473414,0.3032702496624476
GO:0042274,0.9285149975155693,0.9211408372683281,0.2826242771128684,0.2900819216655535
GO:0042594,0.6919191957874732,0.7114961202704908,0.17970611537157583,0.1731154651770289
GO:0043543,0.6087494905406555,0.6709386144559223,0.12802269237549202,0.1490183460832432
GO:0045333,0.7923052732964029,0.8276047281548911,0.23529127029039815,0.24896330974572756
GO:0048193,0.7905433275149361,0.8248636136131801,0.20430182826649565,0.22131033349104895
GO:0048284,0.594302853330107,0.6506408482662862,0.15218592559297875,0.14556195456777993
