Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Struct_OnlyPos_Redo/Original_x_b_113x20x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/Struct_OnlyPos_Redo/Original_x_b_113x20x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 441.164493560791
Time for 100 Batches: 0.03549540837605794
100 Batch Cumulative Loss: 404.0648066997528
Time for 100 Batches: 0.4070865551630656
100 Batch Cumulative Loss: 364.84645652770996
Time for 100 Batches: 0.39390015999476113
100 Batch Cumulative Loss: 346.0122048854828
Time for 100 Batches: 0.3974186380704244
100 Batch Cumulative Loss: 334.4475657939911
Time for 100 Batches: 0.39229389826456706
100 Batch Cumulative Loss: 336.0511178970337
Time for 100 Batches: 0.3936283508936564
100 Batch Cumulative Loss: 327.8165247440338
Time for 100 Batches: 0.396838915348053
100 Batch Cumulative Loss: 322.67949175834656
Time for 100 Batches: 0.3970892071723938
100 Batch Cumulative Loss: 324.02017641067505
Time for 100 Batches: 0.3937430421511332
100 Batch Cumulative Loss: 321.7591013908386
Time for 100 Batches: 0.4008839805920919
100 Batch Cumulative Loss: 319.1313669681549
Time for 100 Batches: 0.3960472265879313
100 Batch Cumulative Loss: 315.8858480453491
Time for 100 Batches: 0.38995774984359743
100 Batch Cumulative Loss: 319.38348388671875
Time for 100 Batches: 0.39805372556050617
100 Batch Cumulative Loss: 317.8072237968445
Time for 100 Batches: 0.3911396265029907
100 Batch Cumulative Loss: 320.42704463005066
Time for 100 Batches: 0.39377666314442955
100 Batch Cumulative Loss: 312.714661359787
Time for 100 Batches: 0.39670172532399495
100 Batch Cumulative Loss: 310.85635471343994
Time for 100 Batches: 0.3943181872367859
100 Batch Cumulative Loss: 312.0429961681366
Time for 100 Batches: 0.3930248220761617
100 Batch Cumulative Loss: 309.4626843929291
Time for 100 Batches: 0.39444984594980875
100 Batch Cumulative Loss: 307.87458968162537
Time for 100 Batches: 0.3962689956029256
100 Batch Cumulative Loss: 310.9485046863556
Time for 100 Batches: 0.39371980826059977
100 Batch Cumulative Loss: 306.31506061553955
Time for 100 Batches: 0.39449230035146077
100 Batch Cumulative Loss: 306.00539803504944
Time for 100 Batches: 0.3919974724451701
100 Batch Cumulative Loss: 312.38092732429504
Time for 100 Batches: 0.39266109466552734
100 Batch Cumulative Loss: 307.75766921043396
Time for 100 Batches: 0.39688398043314616
100 Batch Cumulative Loss: 306.27833342552185
Time for 100 Batches: 0.39196385939915973
100 Batch Cumulative Loss: 312.43471670150757
Time for 100 Batches: 0.39403016567230226
100 Batch Cumulative Loss: 314.7235379219055
Time for 100 Batches: 0.3968553304672241
100 Batch Cumulative Loss: 308.0948848724365
Time for 100 Batches: 0.39870155254999795
100 Batch Cumulative Loss: 309.76707887649536
Time for 100 Batches: 0.40054475466410316
100 Batch Cumulative Loss: 305.0839042663574
Time for 100 Batches: 0.39108508427937827
100 Batch Cumulative Loss: 305.63899660110474
Time for 100 Batches: 0.3958834211031596
100 Batch Cumulative Loss: 306.6384587287903
Time for 100 Batches: 0.3867196798324585
100 Batch Cumulative Loss: 306.4664855003357
Time for 100 Batches: 0.39966394901275637
100 Batch Cumulative Loss: 301.1940460205078
Time for 100 Batches: 0.3963100671768188
100 Batch Cumulative Loss: 305.12613797187805
Time for 100 Batches: 0.3900598446528117
100 Batch Cumulative Loss: 307.50264024734497
Time for 100 Batches: 0.39288673798243207
100 Batch Cumulative Loss: 305.1484878063202
Time for 100 Batches: 0.3921600580215454
100 Batch Cumulative Loss: 304.4467260837555
Time for 100 Batches: 0.39053649504979454
100 Batch Cumulative Loss: 304.7435736656189
Time for 100 Batches: 0.3907942891120911
100 Batch Cumulative Loss: 301.6731493473053
Time for 100 Batches: 0.3968436598777771
100 Batch Cumulative Loss: 304.2104992866516
Time for 100 Batches: 0.3953422745068868
100 Batch Cumulative Loss: 302.66707944869995
Time for 100 Batches: 0.39555371602376305
100 Batch Cumulative Loss: 303.65690898895264
Time for 100 Batches: 0.3939538677533468
100 Batch Cumulative Loss: 299.4069130420685
Time for 100 Batches: 0.3976626674334208
100 Batch Cumulative Loss: 305.86191487312317
Time for 100 Batches: 0.39132699569066365
100 Batch Cumulative Loss: 298.86440539360046
Time for 100 Batches: 0.4001643975575765
100 Batch Cumulative Loss: 302.41502690315247
Time for 100 Batches: 0.39617931842803955
100 Batch Cumulative Loss: 301.84527587890625
Time for 100 Batches: 0.3957680702209473
100 Batch Cumulative Loss: 305.6942822933197
Time for 100 Batches: 0.3947328766187032
100 Batch Cumulative Loss: 308.4238555431366
Time for 100 Batches: 0.39416048526763914
100 Batch Cumulative Loss: 300.0156617164612
Time for 100 Batches: 0.39472949107488
100 Batch Cumulative Loss: 296.4333438873291
Time for 100 Batches: 0.39739423592885337
100 Batch Cumulative Loss: 308.4427878856659
Time for 100 Batches: 0.39816838105519614
100 Batch Cumulative Loss: 302.3903934955597
Time for 100 Batches: 0.39010772307713826
100 Batch Cumulative Loss: 305.04236698150635
Time for 100 Batches: 0.39631047248840334
100 Batch Cumulative Loss: 303.85896253585815
Time for 100 Batches: 0.39369727770487467
100 Batch Cumulative Loss: 304.6305730342865
Time for 100 Batches: 0.3956905166308085
100 Batch Cumulative Loss: 304.0637626647949
Time for 100 Batches: 0.3944058338801066
100 Batch Cumulative Loss: 305.10754585266113
Time for 100 Batches: 0.39123820861180625
100 Batch Cumulative Loss: 304.6209182739258
Time for 100 Batches: 0.39559807380040485
100 Batch Cumulative Loss: 303.2262394428253
Time for 100 Batches: 0.39438637495040896
100 Batch Cumulative Loss: 297.85083174705505
Time for 100 Batches: 0.3958611567815145
100 Batch Cumulative Loss: 300.5380394458771
Time for 100 Batches: 0.392877467473348
100 Batch Cumulative Loss: 306.2758011817932
Time for 100 Batches: 0.39261128107706705
100 Batch Cumulative Loss: 302.5545902252197
Time for 100 Batches: 0.3911154468854268
100 Batch Cumulative Loss: 303.1969995498657
Time for 100 Batches: 0.3911294460296631
100 Batch Cumulative Loss: 302.41924953460693
Time for 100 Batches: 0.39290194114049276
100 Batch Cumulative Loss: 299.5229034423828
Time for 100 Batches: 0.3880480368932088
100 Batch Cumulative Loss: 307.9802575111389
Time for 100 Batches: 0.39640767176946007
100 Batch Cumulative Loss: 301.5321092605591
Time for 100 Batches: 0.39576873779296873
100 Batch Cumulative Loss: 306.711749792099
Time for 100 Batches: 0.3951384623845418
100 Batch Cumulative Loss: 309.4747200012207
Time for 100 Batches: 0.39933892091115314
100 Batch Cumulative Loss: 299.455934047699
Time for 100 Batches: 0.3893121123313904
100 Batch Cumulative Loss: 301.2914307117462
Time for 100 Batches: 0.39766167402267455
100 Batch Cumulative Loss: 301.7528307437897
Time for 100 Batches: 0.3926044702529907
100 Batch Cumulative Loss: 302.5958037376404
Time for 100 Batches: 0.3949966669082642
100 Batch Cumulative Loss: 301.0497798919678
Time for 100 Batches: 0.3932378967603048
100 Batch Cumulative Loss: 303.4331524372101
Time for 100 Batches: 0.39395323594411213
100 Batch Cumulative Loss: 298.00955510139465
Time for 100 Batches: 0.3955769181251526
100 Batch Cumulative Loss: 295.50186038017273
Time for 100 Batches: 0.3966481288274129
100 Batch Cumulative Loss: 299.2550597190857
Time for 100 Batches: 0.39636770486831663
100 Batch Cumulative Loss: 298.24191904067993
Time for 100 Batches: 0.39429033994674684
100 Batch Cumulative Loss: 300.39061737060547
Time for 100 Batches: 0.39349886576334636
