Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Struct_OnlyPos_Redo/Original_x_b_113x10x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/Struct_OnlyPos_Redo/Original_x_b_113x10x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 482.70459175109863
Time for 100 Batches: 0.03362092177073161
100 Batch Cumulative Loss: 410.8923063278198
Time for 100 Batches: 0.39982823133468626
100 Batch Cumulative Loss: 356.2221009731293
Time for 100 Batches: 0.39215128421783446
100 Batch Cumulative Loss: 351.03243613243103
Time for 100 Batches: 0.40113440752029417
100 Batch Cumulative Loss: 334.1274700164795
Time for 100 Batches: 0.3931904872258504
100 Batch Cumulative Loss: 334.10666012763977
Time for 100 Batches: 0.3962678591410319
100 Batch Cumulative Loss: 329.06551718711853
Time for 100 Batches: 0.3912403424580892
100 Batch Cumulative Loss: 324.5723783969879
Time for 100 Batches: 0.3980636159578959
100 Batch Cumulative Loss: 323.7630295753479
Time for 100 Batches: 0.3953839381535848
100 Batch Cumulative Loss: 325.3322021961212
Time for 100 Batches: 0.39613619645436604
100 Batch Cumulative Loss: 318.05227065086365
Time for 100 Batches: 0.3944414416948954
100 Batch Cumulative Loss: 320.15649223327637
Time for 100 Batches: 0.394226602713267
100 Batch Cumulative Loss: 315.8045620918274
Time for 100 Batches: 0.39986358880996703
100 Batch Cumulative Loss: 319.09360814094543
Time for 100 Batches: 0.3943897287050883
100 Batch Cumulative Loss: 317.576048374176
Time for 100 Batches: 0.39665321111679075
100 Batch Cumulative Loss: 316.13001823425293
Time for 100 Batches: 0.39376533031463623
100 Batch Cumulative Loss: 317.95197892189026
Time for 100 Batches: 0.3919858932495117
100 Batch Cumulative Loss: 312.7001984119415
Time for 100 Batches: 0.40033573706944786
100 Batch Cumulative Loss: 316.5880753993988
Time for 100 Batches: 0.3972048878669739
100 Batch Cumulative Loss: 314.1191267967224
Time for 100 Batches: 0.39605780045191447
100 Batch Cumulative Loss: 315.6961977481842
Time for 100 Batches: 0.3952269117037455
100 Batch Cumulative Loss: 315.04501509666443
Time for 100 Batches: 0.39935727914174396
100 Batch Cumulative Loss: 310.0426826477051
Time for 100 Batches: 0.39596891005833945
100 Batch Cumulative Loss: 315.3835458755493
Time for 100 Batches: 0.3946470220883687
100 Batch Cumulative Loss: 317.4933226108551
Time for 100 Batches: 0.39667824904123944
100 Batch Cumulative Loss: 310.09973526000977
Time for 100 Batches: 0.39653653303782144
100 Batch Cumulative Loss: 309.72928833961487
Time for 100 Batches: 0.3931320349375407
100 Batch Cumulative Loss: 310.73751044273376
Time for 100 Batches: 0.39719961484273275
100 Batch Cumulative Loss: 313.18497109413147
Time for 100 Batches: 0.3983811616897583
100 Batch Cumulative Loss: 310.9500346183777
Time for 100 Batches: 0.3988879044850667
100 Batch Cumulative Loss: 312.46043157577515
Time for 100 Batches: 0.3999009013175964
100 Batch Cumulative Loss: 309.37691831588745
Time for 100 Batches: 0.390377410252889
100 Batch Cumulative Loss: 313.6564202308655
Time for 100 Batches: 0.40093879302342733
100 Batch Cumulative Loss: 314.24347496032715
Time for 100 Batches: 0.39133268197377524
100 Batch Cumulative Loss: 306.7330205440521
Time for 100 Batches: 0.3927980383237203
100 Batch Cumulative Loss: 309.4389314651489
Time for 100 Batches: 0.3926921486854553
100 Batch Cumulative Loss: 315.3150339126587
Time for 100 Batches: 0.3978864590326945
100 Batch Cumulative Loss: 310.49147295951843
Time for 100 Batches: 0.3962026755015055
100 Batch Cumulative Loss: 307.6793885231018
Time for 100 Batches: 0.3908782362937927
100 Batch Cumulative Loss: 317.77713775634766
Time for 100 Batches: 0.39680532217025755
100 Batch Cumulative Loss: 307.8831913471222
Time for 100 Batches: 0.3941984494527181
100 Batch Cumulative Loss: 308.8247323036194
Time for 100 Batches: 0.3962355295817057
100 Batch Cumulative Loss: 310.1761031150818
Time for 100 Batches: 0.3936858534812927
100 Batch Cumulative Loss: 305.1770079135895
Time for 100 Batches: 0.3873719016710917
100 Batch Cumulative Loss: 308.4554090499878
Time for 100 Batches: 0.3940962831179301
100 Batch Cumulative Loss: 312.1367292404175
Time for 100 Batches: 0.39736339648564656
100 Batch Cumulative Loss: 312.60463666915894
Time for 100 Batches: 0.39739285310109457
100 Batch Cumulative Loss: 310.3130223751068
Time for 100 Batches: 0.39440378348032634
100 Batch Cumulative Loss: 303.3632686138153
Time for 100 Batches: 0.3997775117556254
100 Batch Cumulative Loss: 317.4178304672241
Time for 100 Batches: 0.39567955732345583
100 Batch Cumulative Loss: 306.5896666049957
Time for 100 Batches: 0.39760780731836953
100 Batch Cumulative Loss: 309.12701392173767
Time for 100 Batches: 0.3960683345794678
100 Batch Cumulative Loss: 312.89475417137146
Time for 100 Batches: 0.3918888489405314
100 Batch Cumulative Loss: 307.76979660987854
Time for 100 Batches: 0.3975545883178711
100 Batch Cumulative Loss: 307.1344439983368
Time for 100 Batches: 0.3909442106882731
100 Batch Cumulative Loss: 307.80459928512573
Time for 100 Batches: 0.39491798877716067
100 Batch Cumulative Loss: 306.43026995658875
Time for 100 Batches: 0.3991026639938354
100 Batch Cumulative Loss: 307.70562267303467
Time for 100 Batches: 0.39907611211140953
100 Batch Cumulative Loss: 312.4408013820648
Time for 100 Batches: 0.39763171672821046
100 Batch Cumulative Loss: 305.48294496536255
Time for 100 Batches: 0.39066241979599
100 Batch Cumulative Loss: 309.11809039115906
Time for 100 Batches: 0.39452048142751056
100 Batch Cumulative Loss: 311.8609399795532
Time for 100 Batches: 0.3916472832361857
100 Batch Cumulative Loss: 306.0580062866211
Time for 100 Batches: 0.39644972880681356
100 Batch Cumulative Loss: 308.9337878227234
Time for 100 Batches: 0.39299939076105755
100 Batch Cumulative Loss: 304.84326434135437
Time for 100 Batches: 0.39772838751475015
100 Batch Cumulative Loss: 308.7388393878937
Time for 100 Batches: 0.39446755647659304
100 Batch Cumulative Loss: 305.22560119628906
Time for 100 Batches: 0.3973015069961548
100 Batch Cumulative Loss: 310.8193073272705
Time for 100 Batches: 0.39208418130874634
100 Batch Cumulative Loss: 306.61306619644165
Time for 100 Batches: 0.3973684271176656
100 Batch Cumulative Loss: 307.81688022613525
Time for 100 Batches: 0.394017759958903
100 Batch Cumulative Loss: 309.67678928375244
Time for 100 Batches: 0.4017935593922933
100 Batch Cumulative Loss: 307.4003646373749
Time for 100 Batches: 0.3899163802464803
100 Batch Cumulative Loss: 308.04542207717896
Time for 100 Batches: 0.3913322965304057
100 Batch Cumulative Loss: 306.02601957321167
Time for 100 Batches: 0.39665929079055784
100 Batch Cumulative Loss: 304.8408625125885
Time for 100 Batches: 0.4015510678291321
100 Batch Cumulative Loss: 302.13274931907654
Time for 100 Batches: 0.39213629563649494
100 Batch Cumulative Loss: 309.4657196998596
Time for 100 Batches: 0.3905723492304484
100 Batch Cumulative Loss: 307.3600664138794
Time for 100 Batches: 0.39903703530629475
100 Batch Cumulative Loss: 301.48066329956055
Time for 100 Batches: 0.3992497722307841
100 Batch Cumulative Loss: 306.69483494758606
Time for 100 Batches: 0.39391645590464275
100 Batch Cumulative Loss: 301.83303785324097
Time for 100 Batches: 0.39121396144231163
100 Batch Cumulative Loss: 305.49118757247925
Time for 100 Batches: 0.3955472787221273
100 Batch Cumulative Loss: 303.36758971214294
Time for 100 Batches: 0.39771726926167805
100 Batch Cumulative Loss: 305.3343517780304
