Gene A,Gene B,Score
YLR370C,YMR211W,0.949669778
YLR370C,YOL095C,0.618992627
YLR370C,YDL198C,0.967748761
YLR370C,YNL213C,0.997179627
YLR370C,YJR065C,0.007170779
YLR370C,YDR470C,0.07896141
YLR370C,YBR091C,0.997671425
YLR370C,YBL080C,0.889004767
YLR370C,YGL055W,0.362881482
YLR370C,YMR134W,0.1123344
YLR370C,YNR035C,0.076510414
YLR370C,YDR296W,0.937816381
YLR370C,YGL020C,0.3701244
YLR370C,YNL304W,0.033645283
YLR370C,YDR393W,0.999900699
YLR370C,YJR135W-A,0.982397556
YLR370C,YJL112W,0.843103826
YLR370C,YIL051C,0.006287218
YLR370C,YCR020C,0.96147269
YLR370C,YLL001W,0.999483347
YLR370C,YKL013C,0.998285234
YLR370C,YNL079C,0.999908924
YLR370C,YLL006W,0.964690387
YLR370C,YBR185C,0.684574664
YLR370C,YOR037W,0.992168605
YLR370C,YHR005C-A,0.966953635
YLR370C,YJR118C,0.961292565
YLR370C,YBR179C,0.997290909
YLR370C,YIL065C,0.973802567
YLR370C,YDL006W,0.783001304
YLR370C,YDR219C,0.955327988
YLR370C,YBR192W,0.465427995
YLR370C,YNL066W,0.054149438
YLR370C,YMR060C,0.999839902
YLR370C,YJL116C,0.853859961
YLR370C,YDL029W,0.989165485
YLR370C,YFL036W,0.872909963
YLR370C,YNL070W,0.142590538
YLR370C,YML061C,0.941845596
YLR370C,YGL219C,0.999918222
YLR370C,YDL217C,0.931491077
YLR370C,YJR144W,0.556568801
YLR370C,YOR060C,0.999437273
YLR370C,YMR072W,0.83300966
YLR370C,YOL076W,0.127122864
YLR370C,YLL013C,0.999951363
YLR370C,YMR275C,0.986539423
YLR370C,YPL098C,0.778365791
YLR370C,YER154W,0.952137768
YLR370C,YML091C,0.989325881
YLR370C,YIL138C,0.999357045
YLR370C,YOR266W,0.998331964
YLR370C,YLR304C,0.988890886
YLR370C,YHR031C,0.397060215
YLR370C,YML058W,0.547065854
YLR370C,YJL063C,0.864227891
YLR370C,YDR077W,0.966867924
YLR370C,YOL009C,0.996332109
YLR370C,YOL060C,0.975354671
YLR370C,YFL039C,0.671427488
YLR370C,YML104C,0.885472119
YLR370C,YKR036C,0.975763083
YLR370C,YHR194W,0.964549422
YLR370C,YLR355C,0.000133596
YLR370C,YLR190W,0.747133851
YLR370C,YEL020W-A,0.996078193
YLR370C,YOR326W,0.005775551
YLR370C,YOR147W,0.999320507
YLR370C,YIL062C,0.974378645
YLR370C,YGR144W,0.626268387
YLR370C,YBR234C,0.489686102
YLR370C,YPR131C,0.998615742
YLR370C,YDR339C,0.933404386
YLR370C,YMR302C,0.987437427
YLR370C,YDR258C,0.838792622
YLR370C,YOR211C,0.996532202
YLR370C,YOR330C,0.360998899
YLR370C,YPR140W,0.999999046
YLR370C,YJR120W,0.995928705
YLR370C,YDR324C,4.78E-06
YLR370C,YBR205W,5.68E-05
YLR370C,YCR106W,0.232898325
YLR370C,snR20,0.000514407
YLR370C,YLL005C,0.005826179
YLR370C,YKR050W,0.000122985
YLR370C,YLR210W,0.020079913
YLR370C,YGR279C,1.59E-06
YLR370C,YNL119W,0.230220377
YLR370C,YLR090W,0.35629651
YLR370C,YKR060W,0.072806433
YLR370C,MEL5,0.000514407
YLR370C,YFL024C,0.001317583
YLR370C,YNL220W,0.161025658
YLR370C,tP(UGG)M,0.000514407
YLR370C,YHR012W,0.003985933
YLR370C,YER103W,0.002934158
YLR370C,YGL105W,0.163800374
YLR370C,YLL036C,0.431039691
YLR370C,YIL104C,0.933035433
YLR370C,YDR465C,0.047339801
YLR370C,YBL032W,3.36E-06
YLR370C,YCL009C,9.68E-06
YLR370C,YGR194C,0.99890399
YLR370C,YML110C,0.88635844
YLR370C,YLR188W,2.55E-06
YLR370C,YPL249C,0.002114992
YLR370C,YDR019C,0.151227623
YLR370C,YOL066C,0.568333745
YLR370C,YIL030C,4.38E-07
YLR370C,YKL038W,0.001337137
YLR370C,YBR217W,0.920294225
YLR370C,YBR289W,5.32E-05
YLR370C,YMR208W,0.000985803
YLR370C,YKL008C,3.31E-07
YLR370C,YGL229C,0.431818098
YLR370C,YGR010W,0.008048584
YLR370C,YNL333W,0.016858518
YLR370C,YHR052W,0.001889333
YLR370C,YLR291C,4.22E-06
YLR370C,YIR010W,0.119226813
YLR370C,YIL159W,0.523616552
YLR370C,tV(CAC)H,0.000514407
YLR370C,YHR204W,0.002103001
YLR370C,YJR110W,0.000797784
YLR370C,YAL021C,0.002678772
YLR370C,YJL008C,0.000811897
YLR370C,YDR138W,0.014707199
YLR370C,YPL001W,0.070653968
YLR370C,YJL111W,0.002703024
YLR370C,YBR079C,0.000211434
YLR370C,YHR134W,0.006804985
YLR370C,YDR238C,1.24E-05
YLR370C,YHL030W,0.006543303
YLR370C,tQ(UUG)E1,0.000803511
YLR370C,YLR092W,0.02790688
YLR370C,YAR002W,0.001308589
YLR370C,YBR135W,0.000225131
YLR370C,YDR456W,0.145800486
YLR370C,YEL057C,0.003837721
YLR370C,YJL187C,3.35E-05
YLR370C,YBR112C,0.000750734
YLR370C,BST3,0.000514407
YLR370C,YPL270W,0.351889551
YLR370C,YDL040C,0.006811689
YLR370C,YNR013C,1.43E-05
YLR370C,tT(UGU)P,0.005308691
YLR370C,YCL029C,0.025309475
YLR370C,YBR214W,0.994614422
YLR370C,YNL036W,0.973674297
YLR370C,YBR049C,1.23E-05
YLR370C,YNL076W,0.027425794
YLR370C,YPL057C,2.85E-05
YLR370C,YOL039W,3.82E-06
YLR370C,YBR196C,0.036676988
YLR370C,tL(CAA)G2,0.000514407
YLR370C,YNL248C,0.000910898
YLR370C,YPL196W,0.225763366
YLR370C,YBR182C,0.000211084
YLR370C,YNR067C,0.183420196
YLR370C,YKL114C,0.857565522
YLR370C,YDL075W,0.007091803
YLR370C,YLL016W,0.003713429
YLR370C,YOR243C,0.001802582
YLR370C,YGR202C,0.037497655
YLR370C,YPL106C,0.000177875
YLR370C,YOR123C,0.93917805
YLR370C,YHR092C,1.01E-05
YLR370C,YPR002W,0.00037906
YLR370C,snR17a,0.000721019
YLR370C,tV(AAC)M1,0.000514407
YLR370C,YMR316W,0.002870691
YLR370C,YER070W,0.000218537
YLR370C,YFR041C,0.003574333
YLR370C,YKL062W,0.90959698
YLR370C,YMR224C,2.34E-05
YLR370C,YCR059C,0.990792513
YLR370C,tM(CAU)J1,0.003975139
YLR370C,YJR050W,0.294696867
YLR370C,YIL048W,6.81E-07
YLR370C,YDR236C,0.00745155
YLR370C,YDR098C-B,0.00168344
YLR370C,YDR369C,0.505372822
YLR370C,YNL069C,2.19E-06
YLR370C,YPR086W,0.001788848
YLR370C,YHL009W-A,0.002026754
YLR370C,YJR052W,0.024208585
YLR370C,YJR047C,2.73E-08
YLR370C,YHL048W,0.538516402
YLR370C,YML105C,0.987359464
YLR370C,YDR380W,0.058691237
YLR370C,YPL135W,0.718813956
YLR370C,YAL043C,0.001776403
YLR370C,YJR104C,0.242160499
YLR370C,YJR073C,0.034305025
YLR370C,YDR389W,6.93E-05
YLR370C,YOR087W,0.39900592
YLR370C,YDR259C,0.839667916
YLR370C,YDR496C,0.041684538
