,Gene A,Gene B,Score
0,YNL180C,YNL070W,0.0009953603148460388
1,YNL180C,YJL116C,0.01722848042845726
2,YNL180C,YMR072W,6.0321297496557236e-05
3,YNL180C,YNL066W,5.839372363425355e-08
4,YNL180C,YLL006W,0.00019458886526990682
5,YNL180C,YCL044C,0.0017308315727859735
6,YNL180C,YOR147W,0.00016051105922088027
7,YNL180C,YDR150W,0.0005902925040572882
8,YNL180C,YBR085W,3.1144741114985663e-06
9,YNL180C,YJR021C,0.000673322007060051
10,YNL180C,YBR103W,0.09645439684391022
11,YNL180C,YDR353W,3.905302037310321e-07
12,YNL180C,YGR122W,0.06683475524187088
13,YNL180C,YLL028W,0.8290255069732666
14,YNL180C,YDR465C,0.0001745713088894263
15,YNL180C,YML023C,0.010835153050720692
16,YNL180C,YPL253C,0.09262962639331818
17,YNL180C,YAL016W,0.986136794090271
18,YNL180C,YDR285W,0.20929133892059326
19,YNL180C,YDR412W,0.03461485728621483
20,YNL180C,YGL091C,9.996529843192548e-05
21,YNL180C,YNL272C,0.9985291957855225
22,YNL180C,YML093W,0.00513971783220768
23,YNL180C,YHR002W,0.14638358354568481
24,YNL180C,YNL180C,0.0
25,YNL180C,YHL009C,0.00038041474181227386
26,YNL180C,YOL146W,0.9699306488037109
27,YNL180C,YGL011C,0.0023029239382594824
28,YNL180C,YGL187C,0.04485353082418442
29,YNL180C,YOR069W,0.012592398561537266
30,YNL180C,YNL074C,3.676032520161243e-06
31,YNL180C,YLR277C,0.00016764618339948356
32,YHL009C,YNL070W,6.777248017897364e-06
33,YHL009C,YJL116C,0.0004169429885223508
34,YHL009C,YMR072W,0.0035677244886755943
35,YHL009C,YNL066W,3.1972205761121586e-05
36,YHL009C,YLL006W,0.9688745737075806
37,YHL009C,YCL044C,1.4114013538346626e-05
38,YHL009C,YOR147W,0.8806817531585693
39,YHL009C,YDR150W,0.8904865980148315
40,YHL009C,YBR085W,0.0059018321335315704
41,YHL009C,YJR021C,0.36724361777305603
42,YHL009C,YBR103W,1.3565091649070382e-05
43,YHL009C,YDR353W,0.004884246736764908
44,YHL009C,YGR122W,0.001129929325543344
45,YHL009C,YLL028W,0.12432606518268585
46,YHL009C,YDR465C,1.0559125485087861e-07
47,YHL009C,YML023C,0.19776538014411926
48,YHL009C,YPL253C,0.3586304187774658
49,YHL009C,YAL016W,0.00045210871030576527
50,YHL009C,YDR285W,0.0006444922182708979
51,YHL009C,YDR412W,0.9997274279594421
52,YHL009C,YGL091C,0.0006215856992639601
53,YHL009C,YNL272C,1.0312647646060213e-05
54,YHL009C,YML093W,0.4659610986709595
55,YHL009C,YHR002W,0.0012101567117497325
56,YHL009C,YNL180C,0.00038041474181227386
57,YHL009C,YHL009C,0.0
58,YHL009C,YOL146W,0.4885391592979431
59,YHL009C,YGL011C,0.0037042212206870317
60,YHL009C,YGL187C,0.08105945587158203
61,YHL009C,YOR069W,0.0020377093460410833
62,YHL009C,YNL074C,5.385991386219757e-08
63,YHL009C,YLR277C,0.5141441822052002
