GO Term,AUC,Average Precision
GO:0000054,0.9465810666344054,0.3030368685388693
GO:0000278,0.8437693761191648,0.24690919492190536
GO:0000747,0.8418278513521337,0.2485282222567634
GO:0001403,0.8122748176165624,0.2436630149388855
GO:0002181,0.9572727270424366,0.30324460091916
GO:0006260,0.8691026571316179,0.2612061290605502
GO:0006281,0.836216844246945,0.2452452411509373
GO:0006310,0.8757463641441533,0.256159630370411
GO:0006325,0.8776385148133744,0.26451059058105403
GO:0006352,0.9187941640694626,0.2905792683938688
GO:0006353,0.833812915394944,0.24637657754923686
GO:0006360,0.860911540744985,0.2627092574550347
GO:0006364,0.9362607049779459,0.3027116839784113
GO:0006366,0.8224008677070008,0.233669367486103
GO:0006383,0.8774487351277652,0.27455698124928907
GO:0006397,0.8765764426426454,0.2623252868151123
GO:0006401,0.8699228826451263,0.260564628760923
GO:0006413,0.9168395468607566,0.28935644661770626
GO:0006414,0.9310588495560981,0.29677920791444246
GO:0006418,0.9334795611722523,0.29549701924903204
GO:0006457,0.9054926682432944,0.28029488754475657
GO:0006468,0.8629254562557062,0.25873389525643803
GO:0006470,0.8724871027259548,0.26861773083223445
GO:0006486,0.9036982100763761,0.2813919326954267
GO:0006629,0.8131571590958735,0.23260999529944223
GO:0006811,0.8464898736800427,0.24453491547229614
GO:0006865,0.9201855527787067,0.2908468364991925
GO:0006869,0.8355922663173235,0.25101747070148034
GO:0006873,0.8330848614810437,0.24437508111108433
GO:0006887,0.8371100901488575,0.2516431124129079
GO:0006897,0.8798783073032445,0.26905645280737767
GO:0006970,0.824935144345329,0.2429793757945299
GO:0006979,0.8742674613741798,0.263979143935171
GO:0007005,0.8394907290354392,0.24436245850067248
GO:0007010,0.8270683629927649,0.23832544028081676
GO:0007031,0.8800055210734381,0.27142088080433724
GO:0007033,0.8794452015635537,0.26919014495746657
GO:0007059,0.850583978257523,0.25036462378298696
GO:0007124,0.7778877496839903,0.23016282925212925
GO:0008033,0.9157997845277952,0.2880971657965671
GO:0008380,0.8924509363319958,0.27221211767806247
GO:0008643,0.9272570283797633,0.29132527236199557
GO:0009408,0.866440403261222,0.26652644729749725
GO:0009451,0.8958291577747706,0.2738756358874115
GO:0016197,0.9154020960817997,0.2868878952426612
GO:0032196,0.9197608364967481,0.2751813682805408
GO:0032543,0.9327173729827098,0.3018179030167786
GO:0042273,0.9513628238195617,0.30676818150620566
GO:0042274,0.9438846924471965,0.30343413028595123
GO:0045333,0.895612707684314,0.27616124938767067
GO:0051321,0.8547355426881801,0.249625230001455
GO:0051603,0.8786789559524835,0.27192105968499725
GO:0051726,0.8434193377740872,0.2527835694436323
