GO Term,AUC,Average Precision
GO:0000054,0.8975984978710522,0.26961478495539115
GO:0000278,0.8109476549117085,0.22778693811189044
GO:0000747,0.8206592742123388,0.22973429654945027
GO:0001403,0.7468653601393611,0.18463481370495125
GO:0002181,0.7936363597485152,0.21766727634451605
GO:0006260,0.8596739177204225,0.25271040283414453
GO:0006281,0.837001864346591,0.2365399447185072
GO:0006310,0.8636262233721261,0.2481206738203764
GO:0006325,0.8719123341913589,0.24963654196465557
GO:0006352,0.8847202757420547,0.25761820292269644
GO:0006353,0.8638041748085075,0.23830502258598313
GO:0006360,0.8527218334478305,0.24839426749402826
GO:0006364,0.9329913224188442,0.29884480965543875
GO:0006366,0.8079012540990318,0.21899242851138115
GO:0006383,0.845483428090271,0.2295411989153786
GO:0006397,0.8576049518248658,0.247689916070212
GO:0006401,0.8398992929302728,0.23148168061199514
GO:0006413,0.8700366016560637,0.25902641935714266
GO:0006414,0.8660543169610047,0.2537718541284541
GO:0006418,0.9412779011153027,0.2990785875269409
GO:0006457,0.84374316067129,0.24271755473247983
GO:0006468,0.7877203704006124,0.2098863240426237
GO:0006470,0.7405007808447127,0.17161513892964575
GO:0006486,0.9027379782162501,0.2717875854962251
GO:0006629,0.7971615181864525,0.21682979262010618
GO:0006811,0.852114302543754,0.24274655381183732
GO:0006865,0.8117561558854491,0.21885441525280475
GO:0006869,0.7342373298417444,0.1759512024749433
GO:0006873,0.7772536229911176,0.20667745356058534
GO:0006887,0.8423149593769128,0.24347656992484223
GO:0006897,0.8291703889656135,0.23504979401962323
GO:0006970,0.7889327703495828,0.2140939356691458
GO:0006979,0.842030970638311,0.24093698962506924
GO:0007005,0.8454182880627076,0.24063794517855752
GO:0007010,0.8296381463642994,0.2368046389621767
GO:0007031,0.8446976384087775,0.2474412136796863
GO:0007033,0.7529433858040614,0.19479895647005602
GO:0007059,0.847579781898435,0.2427456703551791
GO:0007124,0.7442462361502694,0.19049951388619163
GO:0008033,0.8705811476590091,0.2563213715404272
GO:0008380,0.8821216012338409,0.2603927717872641
GO:0008643,0.8535710254139905,0.24135909725397264
GO:0009408,0.7278070730525492,0.17662193988760314
GO:0009451,0.8853469795572191,0.2650174263797023
GO:0016197,0.9144302007049137,0.2786597149019973
GO:0032196,0.9204311903248308,0.28506318306245587
GO:0032543,0.9524135780996135,0.30762153575095263
GO:0042273,0.9474330420405815,0.30105060595070776
GO:0042274,0.9359301983382214,0.2961873806240884
GO:0045333,0.90119713435666,0.27423626633327114
GO:0051321,0.8312136938925833,0.23360203161429274
GO:0051603,0.83096577751219,0.24264774098382755
GO:0051726,0.792739477373776,0.2096580033011057
