Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/CE_OnlyPos/Original_x_b_113x25000x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/CE_OnlyPos/Original_x_b_113x25000x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 436.27429008483887
Time for 100 Batches: 0.008374730745951334
100 Batch Cumulative Loss: 760.1766667366028
Time for 100 Batches: 0.3908095916112264
100 Batch Cumulative Loss: 677.3695912361145
Time for 100 Batches: 0.37006154855092366
100 Batch Cumulative Loss: 568.505473613739
Time for 100 Batches: 0.38186160326004026
100 Batch Cumulative Loss: 528.512645483017
Time for 100 Batches: 0.373994505405426
100 Batch Cumulative Loss: 491.26834440231323
Time for 100 Batches: 0.38002068996429444
100 Batch Cumulative Loss: 428.6166875362396
Time for 100 Batches: 0.3820918877919515
100 Batch Cumulative Loss: 468.2384419441223
Time for 100 Batches: 0.3826944947242737
100 Batch Cumulative Loss: 412.90798830986023
Time for 100 Batches: 0.37169604301452636
100 Batch Cumulative Loss: 399.23497796058655
Time for 100 Batches: 0.3800380150477091
100 Batch Cumulative Loss: 404.9222958087921
Time for 100 Batches: 0.3731875419616699
100 Batch Cumulative Loss: 378.9758086204529
Time for 100 Batches: 0.37193570534388226
100 Batch Cumulative Loss: 375.3748519420624
Time for 100 Batches: 0.37791467110315957
100 Batch Cumulative Loss: 363.37721157073975
Time for 100 Batches: 0.3741807460784912
100 Batch Cumulative Loss: 335.6284530162811
Time for 100 Batches: 0.37546658913294473
100 Batch Cumulative Loss: 337.1627712249756
Time for 100 Batches: 0.373496945699056
100 Batch Cumulative Loss: 333.59939098358154
Time for 100 Batches: 0.37575246493021647
100 Batch Cumulative Loss: 318.3591594696045
Time for 100 Batches: 0.3779722770055135
100 Batch Cumulative Loss: 325.93091320991516
Time for 100 Batches: 0.37891515096028644
100 Batch Cumulative Loss: 314.95958614349365
Time for 100 Batches: 0.3794008771578471
100 Batch Cumulative Loss: 313.0815660953522
Time for 100 Batches: 0.37553722063700357
100 Batch Cumulative Loss: 371.1320848464966
Time for 100 Batches: 0.3745763381322225
100 Batch Cumulative Loss: 337.915096282959
Time for 100 Batches: 0.37448498407999675
100 Batch Cumulative Loss: 311.4259113073349
Time for 100 Batches: 0.3782503406206767
100 Batch Cumulative Loss: 293.1134912967682
Time for 100 Batches: 0.37474970022837323
100 Batch Cumulative Loss: 290.74585700035095
Time for 100 Batches: 0.37710107962290446
100 Batch Cumulative Loss: 282.4547972679138
Time for 100 Batches: 0.37454225222269694
100 Batch Cumulative Loss: 279.72114729881287
Time for 100 Batches: 0.3822556455930074
100 Batch Cumulative Loss: 280.21138095855713
Time for 100 Batches: 0.3778753916422526
100 Batch Cumulative Loss: 269.83768117427826
Time for 100 Batches: 0.37545787493387855
100 Batch Cumulative Loss: 267.9098197221756
Time for 100 Batches: 0.37354888916015627
100 Batch Cumulative Loss: 273.3331400156021
Time for 100 Batches: 0.3755540688832601
100 Batch Cumulative Loss: 263.09254801273346
Time for 100 Batches: 0.37761720418930056
100 Batch Cumulative Loss: 259.0023583173752
Time for 100 Batches: 0.3773407975832621
100 Batch Cumulative Loss: 260.7526128292084
Time for 100 Batches: 0.3814089298248291
100 Batch Cumulative Loss: 263.79674446582794
Time for 100 Batches: 0.3772266983985901
100 Batch Cumulative Loss: 252.59747183322906
Time for 100 Batches: 0.37267206112543744
100 Batch Cumulative Loss: 252.8319809436798
Time for 100 Batches: 0.3811521569887797
100 Batch Cumulative Loss: 243.5667918920517
Time for 100 Batches: 0.37862177689870197
100 Batch Cumulative Loss: 241.71402394771576
Time for 100 Batches: 0.37553617159525554
100 Batch Cumulative Loss: 247.247452378273
Time for 100 Batches: 0.3708675980567932
100 Batch Cumulative Loss: 240.9805872440338
Time for 100 Batches: 0.38096232811609904
100 Batch Cumulative Loss: 251.7782324552536
Time for 100 Batches: 0.3756111224492391
100 Batch Cumulative Loss: 236.01995742321014
Time for 100 Batches: 0.3764547069867452
100 Batch Cumulative Loss: 239.2666299343109
Time for 100 Batches: 0.3738776405652364
100 Batch Cumulative Loss: 230.78051662445068
Time for 100 Batches: 0.37125864426294963
100 Batch Cumulative Loss: 232.31913304328918
Time for 100 Batches: 0.3808826883633932
100 Batch Cumulative Loss: 236.2529810667038
Time for 100 Batches: 0.3834441383679708
100 Batch Cumulative Loss: 227.79423344135284
Time for 100 Batches: 0.3830401062965393
100 Batch Cumulative Loss: 225.21136379241943
Time for 100 Batches: 0.3747240424156189
100 Batch Cumulative Loss: 224.77009999752045
Time for 100 Batches: 0.37161955833435056
100 Batch Cumulative Loss: 220.9421991109848
Time for 100 Batches: 0.37370118697484334
100 Batch Cumulative Loss: 231.39855790138245
Time for 100 Batches: 0.378428590297699
100 Batch Cumulative Loss: 249.28227984905243
Time for 100 Batches: 0.3795372486114502
100 Batch Cumulative Loss: 224.53377330303192
Time for 100 Batches: 0.37857510248819987
100 Batch Cumulative Loss: 223.35246539115906
Time for 100 Batches: 0.3726800441741943
100 Batch Cumulative Loss: 224.88901484012604
Time for 100 Batches: 0.3699597716331482
100 Batch Cumulative Loss: 222.11481845378876
Time for 100 Batches: 0.3838363488515218
100 Batch Cumulative Loss: 213.6947866678238
Time for 100 Batches: 0.3766170422236125
100 Batch Cumulative Loss: 210.01928770542145
Time for 100 Batches: 0.3803311030069987
100 Batch Cumulative Loss: 213.9158797264099
Time for 100 Batches: 0.37730975151062013
100 Batch Cumulative Loss: 208.3223397731781
Time for 100 Batches: 0.3722697933514913
100 Batch Cumulative Loss: 217.4109480381012
Time for 100 Batches: 0.37898807525634765
100 Batch Cumulative Loss: 209.3457977771759
Time for 100 Batches: 0.37716532945632936
100 Batch Cumulative Loss: 225.51443886756897
Time for 100 Batches: 0.3779569029808044
100 Batch Cumulative Loss: 221.19074869155884
Time for 100 Batches: 0.3830319166183472
100 Batch Cumulative Loss: 208.26368975639343
Time for 100 Batches: 0.37418588002522785
100 Batch Cumulative Loss: 203.71403908729553
Time for 100 Batches: 0.3794069290161133
100 Batch Cumulative Loss: 206.45995783805847
Time for 100 Batches: 0.3757381081581116
100 Batch Cumulative Loss: 202.97736716270447
Time for 100 Batches: 0.37272607485453285
100 Batch Cumulative Loss: 203.64227604866028
Time for 100 Batches: 0.3722858746846517
100 Batch Cumulative Loss: 200.5407234430313
Time for 100 Batches: 0.3783075213432312
100 Batch Cumulative Loss: 200.825279712677
Time for 100 Batches: 0.3782742659250895
100 Batch Cumulative Loss: 199.9429624080658
Time for 100 Batches: 0.3727222482363383
100 Batch Cumulative Loss: 200.71104192733765
Time for 100 Batches: 0.37677292426427206
100 Batch Cumulative Loss: 197.30508148670197
Time for 100 Batches: 0.3788756569226583
100 Batch Cumulative Loss: 198.15984642505646
Time for 100 Batches: 0.37829076051712035
100 Batch Cumulative Loss: 191.28047358989716
Time for 100 Batches: 0.3802444855372111
100 Batch Cumulative Loss: 210.54534375667572
Time for 100 Batches: 0.3779337167739868
100 Batch Cumulative Loss: 208.82446479797363
Time for 100 Batches: 0.37586050828297934
100 Batch Cumulative Loss: 203.27137506008148
Time for 100 Batches: 0.37869908412297565
100 Batch Cumulative Loss: 194.66413974761963
Time for 100 Batches: 0.3732717315355937
100 Batch Cumulative Loss: 195.03175008296967
Time for 100 Batches: 0.3770564635594686
100 Batch Cumulative Loss: 193.8325971364975
Time for 100 Batches: 0.37790437539418537
