Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Dropout_SmallStruct/Original_x_b_113x200x53_lr0.01_batch50_hiddenDrop0.3_Train_/
./Yeast Resources/Pairwise/Spell/Dropout_SmallStruct/Original_x_b_113x200x53_lr0.01_batch50_hiddenDrop0.3_Test_/
100 Batch Cumulative Loss: 446.1668014526367
Time for 100 Batches: 0.0430733323097229
100 Batch Cumulative Loss: 383.62553310394287
Time for 100 Batches: 0.3977288881937663
100 Batch Cumulative Loss: 356.5611183643341
Time for 100 Batches: 0.39867825905481974
100 Batch Cumulative Loss: 342.1090233325958
Time for 100 Batches: 0.3988466262817383
100 Batch Cumulative Loss: 335.61645460128784
Time for 100 Batches: 0.40495988925298054
100 Batch Cumulative Loss: 335.257675409317
Time for 100 Batches: 0.4033907691637675
100 Batch Cumulative Loss: 332.044762134552
Time for 100 Batches: 0.399327826499939
100 Batch Cumulative Loss: 329.90826988220215
Time for 100 Batches: 0.3987185597419739
100 Batch Cumulative Loss: 326.2417206764221
Time for 100 Batches: 0.39849189122517903
100 Batch Cumulative Loss: 327.30291628837585
Time for 100 Batches: 0.39767544666926063
100 Batch Cumulative Loss: 320.83396434783936
Time for 100 Batches: 0.40084199905395507
100 Batch Cumulative Loss: 325.989816904068
Time for 100 Batches: 0.40478747685750327
100 Batch Cumulative Loss: 319.95547795295715
Time for 100 Batches: 0.40171103477478026
100 Batch Cumulative Loss: 320.65157294273376
Time for 100 Batches: 0.40311289628346764
100 Batch Cumulative Loss: 318.0420377254486
Time for 100 Batches: 0.4021471699078878
100 Batch Cumulative Loss: 315.1920130252838
Time for 100 Batches: 0.40210172335306804
100 Batch Cumulative Loss: 315.8355875015259
Time for 100 Batches: 0.4006852626800537
100 Batch Cumulative Loss: 316.79791021347046
Time for 100 Batches: 0.4027400533358256
100 Batch Cumulative Loss: 316.6920952796936
Time for 100 Batches: 0.4037791649500529
100 Batch Cumulative Loss: 316.8632287979126
Time for 100 Batches: 0.4029351194699605
100 Batch Cumulative Loss: 314.001827955246
Time for 100 Batches: 0.3997788310050964
100 Batch Cumulative Loss: 311.8827404975891
Time for 100 Batches: 0.3972699244817098
100 Batch Cumulative Loss: 315.3823444843292
Time for 100 Batches: 0.3961030602455139
100 Batch Cumulative Loss: 313.5876259803772
Time for 100 Batches: 0.39545007546742755
100 Batch Cumulative Loss: 314.41428112983704
Time for 100 Batches: 0.3982333064079285
100 Batch Cumulative Loss: 319.5824635028839
Time for 100 Batches: 0.3993468046188354
100 Batch Cumulative Loss: 312.3365340232849
Time for 100 Batches: 0.4020151654879252
100 Batch Cumulative Loss: 312.6436278820038
Time for 100 Batches: 0.40516905387242635
100 Batch Cumulative Loss: 314.09570956230164
Time for 100 Batches: 0.3990359346071879
100 Batch Cumulative Loss: 313.7442080974579
Time for 100 Batches: 0.40093532800674436
100 Batch Cumulative Loss: 312.2823312282562
Time for 100 Batches: 0.39989641110102336
100 Batch Cumulative Loss: 316.1785707473755
Time for 100 Batches: 0.4045950690905253
100 Batch Cumulative Loss: 316.338317155838
Time for 100 Batches: 0.39635757605234784
100 Batch Cumulative Loss: 312.7668652534485
Time for 100 Batches: 0.40244514544804894
100 Batch Cumulative Loss: 318.63009452819824
Time for 100 Batches: 0.40558079481124876
100 Batch Cumulative Loss: 313.1972162723541
Time for 100 Batches: 0.40044554471969607
100 Batch Cumulative Loss: 313.4308807849884
Time for 100 Batches: 0.4025491158167521
100 Batch Cumulative Loss: 316.47651648521423
Time for 100 Batches: 0.3992971460024516
100 Batch Cumulative Loss: 313.96632385253906
Time for 100 Batches: 0.40376797914505
100 Batch Cumulative Loss: 313.5806999206543
Time for 100 Batches: 0.3998130917549133
100 Batch Cumulative Loss: 315.137211561203
Time for 100 Batches: 0.3969866712888082
100 Batch Cumulative Loss: 310.3159956932068
Time for 100 Batches: 0.4003591338793437
100 Batch Cumulative Loss: 314.589111328125
Time for 100 Batches: 0.3964938799540202
100 Batch Cumulative Loss: 315.7787675857544
Time for 100 Batches: 0.4001381715138753
100 Batch Cumulative Loss: 308.52146673202515
Time for 100 Batches: 0.4013922691345215
100 Batch Cumulative Loss: 311.40965938568115
Time for 100 Batches: 0.40399961868921913
100 Batch Cumulative Loss: 317.6922359466553
Time for 100 Batches: 0.3997742255528768
100 Batch Cumulative Loss: 317.9159662723541
Time for 100 Batches: 0.4016066551208496
100 Batch Cumulative Loss: 307.83911180496216
Time for 100 Batches: 0.39845989147822064
100 Batch Cumulative Loss: 305.234739780426
Time for 100 Batches: 0.3964824557304382
100 Batch Cumulative Loss: 315.6903569698334
Time for 100 Batches: 0.3973476767539978
100 Batch Cumulative Loss: 306.7539060115814
Time for 100 Batches: 0.40170607169469197
100 Batch Cumulative Loss: 313.394953250885
Time for 100 Batches: 0.39835219383239745
100 Batch Cumulative Loss: 311.1971788406372
Time for 100 Batches: 0.40176579157511394
100 Batch Cumulative Loss: 313.11334562301636
Time for 100 Batches: 0.3995808521906535
100 Batch Cumulative Loss: 311.77258253097534
Time for 100 Batches: 0.39938491185506186
100 Batch Cumulative Loss: 316.1751546859741
Time for 100 Batches: 0.40214867194493614
100 Batch Cumulative Loss: 313.10970544815063
Time for 100 Batches: 0.39773945411046346
100 Batch Cumulative Loss: 308.02027344703674
Time for 100 Batches: 0.40251699288686116
100 Batch Cumulative Loss: 309.91068744659424
Time for 100 Batches: 0.40198898712793985
100 Batch Cumulative Loss: 310.915974855423
Time for 100 Batches: 0.40068856875101727
100 Batch Cumulative Loss: 311.1769988536835
Time for 100 Batches: 0.3990144530932109
100 Batch Cumulative Loss: 309.35045528411865
Time for 100 Batches: 0.40072941382726035
100 Batch Cumulative Loss: 309.1076512336731
Time for 100 Batches: 0.4061783711115519
100 Batch Cumulative Loss: 308.70558166503906
Time for 100 Batches: 0.40378584067026774
100 Batch Cumulative Loss: 309.29826760292053
Time for 100 Batches: 0.4027007778485616
100 Batch Cumulative Loss: 309.31913137435913
Time for 100 Batches: 0.39865153630574546
100 Batch Cumulative Loss: 309.8636140823364
Time for 100 Batches: 0.4044534722963969
100 Batch Cumulative Loss: 311.06440234184265
Time for 100 Batches: 0.3952172636985779
100 Batch Cumulative Loss: 311.1441721916199
Time for 100 Batches: 0.3989583730697632
100 Batch Cumulative Loss: 313.1115388870239
Time for 100 Batches: 0.397502601146698
100 Batch Cumulative Loss: 310.66023778915405
Time for 100 Batches: 0.3988650600115458
100 Batch Cumulative Loss: 313.32416892051697
Time for 100 Batches: 0.39786487420399985
100 Batch Cumulative Loss: 315.4916527271271
Time for 100 Batches: 0.4041602810223897
100 Batch Cumulative Loss: 310.8352835178375
Time for 100 Batches: 0.40317094326019287
100 Batch Cumulative Loss: 312.2552878856659
Time for 100 Batches: 0.39898589849472044
100 Batch Cumulative Loss: 316.87023639678955
Time for 100 Batches: 0.40269449949264524
100 Batch Cumulative Loss: 314.53879046440125
Time for 100 Batches: 0.40378061135609944
100 Batch Cumulative Loss: 307.95346665382385
Time for 100 Batches: 0.40219345490137737
100 Batch Cumulative Loss: 314.7744686603546
Time for 100 Batches: 0.4015507141749064
100 Batch Cumulative Loss: 310.11145186424255
Time for 100 Batches: 0.40443092584609985
100 Batch Cumulative Loss: 310.78249645233154
Time for 100 Batches: 0.39732950131098427
100 Batch Cumulative Loss: 310.9576690196991
Time for 100 Batches: 0.4071715513865153
100 Batch Cumulative Loss: 306.0778954029083
