Batch,Training Loss,Testing Loss,Learning Rate
0,24.294517934322357,24.294517934322357,0.01
100,31.586522422730923,32.686057686805725,0.01
200,31.30746702104807,49.092331528663635,0.01
300,31.77231539040804,55.73476552963257,0.01
400,30.617412470281124,49.94876980781555,0.01
500,31.589275009930134,14.238712191581726,0.01
600,30.23376987874508,42.32284426689148,0.01
700,33.150374718010426,7.325670123100281,0.01
800,30.95600985735655,40.782538056373596,0.01
900,30.736986592411995,23.505142331123352,0.01
1000,30.78056188672781,47.84703850746155,0.01
1100,30.957493841648102,64.45282101631165,0.01
1200,29.896003238856792,33.61685872077942,0.01
1300,30.683047235012054,16.166473925113678,0.01
1400,30.807297207415104,33.5663765668869,0.01
1500,28.382283240556717,15.86373746395111,0.01
1600,28.45537981390953,39.605286717414856,0.01
1700,27.464748986065388,23.229926824569702,0.01
1800,33.056940481066704,39.2721951007843,0.01
1900,30.41457335650921,64.3975019454956,0.01
2000,32.170282542705536,23.618972301483154,0.01
2100,28.357880860567093,39.498284459114075,0.01
2200,30.253538638353348,23.3490452170372,0.01
2300,29.82978393137455,48.431721329689026,0.01
2400,31.16567139327526,8.63419696688652,0.01
2500,29.200386434793472,57.189011573791504,0.01
2600,29.298132464289665,8.094070106744766,0.01
2700,32.337507858872414,32.29711055755615,0.01
2800,28.733621016144753,71.5836763381958,0.01
2900,33.29832036793232,36.08149588108063,0.01
3000,29.090587839484215,40.96633493900299,0.01
3100,33.671029321849346,41.16791784763336,0.01
3200,31.040101148188114,23.92156422138214,0.01
3300,29.45771811902523,16.251938045024872,0.01
3400,29.10711432993412,31.341087818145752,0.01
3500,30.19570353627205,32.060307264328,0.01
3600,28.889900498092175,8.746076375246048,0.01
3700,31.959353171288967,37.42704093456268,0.01
3800,31.962347388267517,38.183727860450745,0.01
3900,31.154887296259403,24.301643669605255,0.01
4000,25.879234418272972,24.870409071445465,0.01
4100,31.450957477092743,65.84257483482361,0.01
4200,28.97859886288643,48.35517108440399,0.01
4300,31.201057977974415,39.46443796157837,0.01
4400,29.82072425633669,39.02997970581055,0.01
4500,29.3854927867651,25.609728693962097,0.01
4600,29.704594790935516,7.554343342781067,0.01
4700,30.766390204429626,24.204130470752716,0.01
4800,29.70320012420416,30.23270070552826,0.01
4900,31.166507117450237,24.309879541397095,0.01
5000,29.09337519109249,-0.0,0.01
5100,30.09216521680355,16.34584218263626,0.01
5200,28.62525514513254,33.67681801319122,0.01
5300,30.91357871890068,15.445482730865479,0.01
5400,29.6924816519022,22.46798723936081,0.01
5500,33.36366702616215,7.4853599071502686,0.01
5600,30.517751432955265,16.050705313682556,0.01
5700,33.68944239616394,32.56211578845978,0.01
5800,32.223601430654526,97.03603982925415,0.01
5900,33.59839605540037,31.301820278167725,0.01
6000,32.782780818641186,48.57679009437561,0.01
6100,32.2688744738698,31.591519713401794,0.01
6200,32.45837765932083,23.577575385570526,0.01
6300,30.83280248939991,47.38432168960571,0.01
6400,31.020119316875935,48.443442583084106,0.01
6500,30.559066258370876,60.52926778793335,0.01
6600,33.51500657200813,16.662336885929108,0.01
6700,31.31986290216446,31.329289078712463,0.01
6800,29.020317658782005,23.73313456773758,0.01
6900,28.611861333251,31.652197241783142,0.01
7000,31.03568735718727,64.91540670394897,0.01
7100,29.987651400268078,23.617030680179596,0.01
7200,28.9704946950078,32.47823715209961,0.01
7300,29.11264617741108,29.40254807472229,0.01
7400,32.38555410504341,40.280672907829285,0.01
7500,31.35443314164877,32.80511200428009,0.01
7600,31.892455607652664,7.462616264820099,0.01
7700,28.199565067887306,8.217287063598633,0.01
7800,33.32255131751299,31.614941358566284,0.01
7900,28.775231391191483,54.667627811431885,0.01
8000,32.43568167090416,15.948568284511566,0.01
8100,30.597433604300022,54.889291524887085,0.01
8200,29.489097982645035,25.87980628013611,0.01
8300,30.596881955862045,7.8476086258888245,0.01
8400,29.75957863032818,49.487876892089844,0.01
8500,30.38011495023966,46.54064178466797,0.01
8600,29.701214663684368,56.28655552864075,0.01
8700,31.334810577332973,8.402568101882935,0.01
8800,28.48964311927557,7.359083741903305,0.01
8900,29.439740605652332,8.508637547492981,0.01
9000,26.679123051464558,24.7570663690567,0.01
9100,28.952193051576614,23.3983114361763,0.01
9200,29.06497883796692,24.685165286064148,0.01
9300,27.518872015178204,46.48619890213013,0.01
9400,32.333224184811115,55.2920401096344,0.01
9500,30.34174034744501,63.846802711486816,0.01
9600,30.110991686582565,16.314323246479034,0.01
9700,30.513751037418842,-0.0,0.01
9800,31.403990536928177,40.573155879974365,0.01
9900,26.798262357711792,32.46093988418579,0.01
10000,29.009140461683273,47.38307595252991,0.01
10100,31.77437837421894,33.538296818733215,0.01
10200,28.784588113427162,79.21044826507568,0.01
10300,29.280884593725204,46.22151851654053,0.01
10400,30.013483189046383,41.7951226234436,0.01
10500,32.69191261380911,15.222616493701935,0.01
10600,32.55689691007137,-0.0,0.01
10700,32.21228964626789,7.95711874961853,0.01
10800,31.37061396986246,31.53400719165802,0.01
10900,29.243749640882015,23.618464171886444,0.01
11000,28.99910529702902,30.784034729003906,0.01
11100,30.0890261977911,55.1053524017334,0.01
11200,30.705832079052925,16.878578066825867,0.01
11300,30.46353007107973,24.482746422290802,0.01
11400,32.23017318546772,93.50135922431946,0.01
11500,31.10897832363844,26.536917686462402,0.01
11600,30.894757851958275,8.031575381755829,0.01
11700,30.561858728528023,77.88328528404236,0.01
11800,31.942507185041904,22.664889693260193,0.01
11900,31.874649047851562,23.208574950695038,0.01
12000,29.553864687681198,34.871917963027954,0.01
12100,28.90181014686823,32.08098113536835,0.01
12200,29.75889129191637,38.913995027542114,0.01
12300,32.124185748398304,39.64952230453491,0.01
12400,33.998528115451336,8.133158832788467,0.01
12500,30.74365622550249,17.242759466171265,0.01
12600,27.75543622672558,7.995396107435226,0.01
12700,29.299929916858673,24.480873346328735,0.01
12800,30.138451658189297,17.212970554828644,0.01
12900,30.39168980717659,47.551146149635315,0.01
13000,27.700324431061745,54.042065143585205,0.01
13100,30.019792057573795,8.391908556222916,0.01
13200,30.8908409178257,8.197282999753952,0.01
13300,32.58124488592148,39.24476504325867,0.01
13400,30.7135219424963,48.30765426158905,0.01
13500,29.63772126287222,56.256818771362305,0.01
13600,33.64287907630205,39.692533016204834,0.01
13700,31.53721735626459,30.868804454803467,0.01
13800,27.57724867761135,21.808788180351257,0.01
13900,29.29879369586706,15.984959900379181,0.01
14000,32.98809685558081,31.063860654830933,0.01
14100,30.47694233059883,43.379151821136475,0.01
14200,31.513254664838314,7.627353072166443,0.01
14300,30.590101815760136,13.873620331287384,0.01
14400,33.39918637275696,56.36619329452515,0.01
14500,31.028994157910347,24.06049370765686,0.01
14600,31.155165754258633,23.074504733085632,0.01
14700,28.971388667821884,30.7775616645813,0.01
14800,29.416629038751125,38.87883424758911,0.01
14900,28.900659143924713,14.858400821685791,0.01
15000,28.594910517334938,31.6061794757843,0.01
15100,31.035215333104134,23.823432624340057,0.01
15200,27.2075429931283,40.22589921951294,0.01
15300,26.33128921687603,15.646490454673767,0.01
15400,31.780963577330112,32.18614459037781,0.01
15500,31.799343071877956,22.871440649032593,0.01
15600,27.05311230570078,16.829019784927368,0.01
15700,31.72395135462284,25.406453013420105,0.01
15800,27.984142541885376,37.99615204334259,0.01
15900,29.420571245253086,21.90307080745697,0.01
16000,30.46554520726204,7.859857380390167,0.01
16100,31.39011938124895,49.485668540000916,0.01
16200,31.627813175320625,-0.0,0.01
16300,28.93455997109413,7.655087113380432,0.01
16400,30.863456144928932,45.61522603034973,0.01
16500,27.821194402873516,37.614646553993225,0.01
16600,29.45905313640833,7.685980945825577,0.01
16700,31.760082215070724,38.60445022583008,0.01
16800,29.270990282297134,23.290397226810455,0.01
16900,28.473206967115402,8.193960040807724,0.01
17000,32.422999270260334,22.08859473466873,0.01
17100,30.09362391754985,22.678029537200928,0.01
17200,31.919754773378372,37.13911175727844,0.01
17300,27.221044525504112,45.27868330478668,0.01
17400,27.78054741024971,7.950534671545029,0.01
17500,28.0976370498538,8.0743208527565,0.01
17600,29.461794026196003,23.53203445672989,0.01
17700,28.76131572574377,47.213199734687805,0.01
17800,28.247072659432888,8.402735739946365,0.01
17900,30.674189068377018,79.41657900810242,0.01
18000,27.851715467870235,-0.0,0.01
18100,28.420531697571278,15.271900594234467,0.01
18200,29.958234004676342,39.2103910446167,0.01
18300,31.573290176689625,48.63514602184296,0.01
18400,30.61979617923498,54.99624013900757,0.01
18500,32.56785551458597,46.60424888134003,0.01
18600,30.49780162423849,33.849507570266724,0.01
18700,31.324958972632885,57.30576515197754,0.01
18800,27.440435372292995,31.530925631523132,0.01
18900,29.502273380756378,38.70413899421692,0.01
19000,29.967342488467693,24.346858263015747,0.01
19100,30.08541963249445,45.695728063583374,0.01
19200,28.408138118684292,48.14829230308533,0.01
19300,30.834469996392727,70.28729319572449,0.01
19400,33.49166148900986,5.953439325094223,0.01
19500,32.53440396487713,16.09300673007965,0.01
19600,32.04298832267523,44.89035904407501,0.01
19700,31.78807755559683,55.797719955444336,0.01
19800,34.529961824417114,24.15003627538681,0.01
19900,28.855826504528522,53.36897373199463,0.01
20000,28.421222887933254,54.33225631713867,0.01
20100,26.32853715121746,38.41524422168732,0.01
20200,31.059427298605442,41.32608771324158,0.01
20300,27.7924597337842,8.042363822460175,0.01
20400,31.18509828299284,40.67598283290863,0.01
20500,29.5348676815629,7.967578619718552,0.01
20600,29.818406619131565,22.4188894033432,0.01
20700,27.611371658742428,24.14819598197937,0.01
20800,27.737927518785,47.886261343955994,0.01
20900,28.35673625767231,-0.0,0.01
21000,29.39201170951128,-0.0,0.01
21100,29.181878462433815,40.05727767944336,0.01
21200,28.899467576295137,37.41675913333893,0.01
21300,29.149007633328438,34.0200811624527,0.01
21400,29.292170122265816,15.300214290618896,0.01
21500,32.01863297075033,7.657688856124878,0.01
21600,30.803077034652233,39.107489585876465,0.01
21700,26.610468097031116,30.11062741279602,0.01
21800,29.327646136283875,39.5248144865036,0.01
21900,28.4682609513402,79.33710217475891,0.01
22000,29.605429209768772,30.277782678604126,0.01
22100,29.91826570779085,37.95011639595032,0.01
22200,28.32335790246725,15.904092788696289,0.01
22300,31.742104545235634,31.40912353992462,0.01
22400,31.89085354655981,23.855774104595184,0.01
22500,27.681869633495808,30.725625157356262,0.01
22600,26.43134354054928,39.41481113433838,0.01
22700,25.770522706210613,45.93453109264374,0.01
22800,32.15201020985842,24.264974892139435,0.01
22900,29.391939364373684,64.33494687080383,0.01
23000,31.50840938091278,39.80369567871094,0.01
23100,30.154673643410206,33.134108781814575,0.01
23200,28.353514604270458,49.11017715930939,0.01
23300,28.62149826437235,31.273186206817627,0.01
23400,28.54847191274166,31.89702332019806,0.01
23500,29.656499788165092,23.266568779945374,0.01
23600,31.03659263253212,46.130600571632385,0.01
23700,29.883514031767845,25.36812126636505,0.01
23800,29.383206397294998,56.23111128807068,0.01
23900,32.626736491918564,33.13824534416199,0.01
24000,29.430991299450397,31.576862931251526,0.01
24100,28.575854368507862,24.346676468849182,0.01
24200,30.815641172230244,40.00122845172882,0.01
24300,32.14730419591069,39.40458297729492,0.01
24400,28.607854958623648,14.669819176197052,0.01
24500,32.56566536426544,22.78144806623459,0.01
24600,29.8448616117239,8.535398542881012,0.01
24700,31.287868961691856,56.32261037826538,0.01
24800,34.63323222845793,15.335386991500854,0.01
24900,27.221595410257578,16.04321599006653,0.01
25000,30.164491444826126,22.874073684215546,0.01
25100,31.201712153851986,23.79288226366043,0.01
25200,28.434314869344234,23.901575803756714,0.01
25300,28.765466824173927,39.22073841094971,0.01
25400,29.97672002017498,32.612159848213196,0.01
25500,30.8236648067832,23.391756415367126,0.01
25600,30.712941505014896,15.433935821056366,0.01
25700,30.934118390083313,39.92617130279541,0.01
25800,31.880034379661083,46.789589524269104,0.01
25900,24.789214566349983,24.387776851654053,0.01
26000,29.57514502853155,36.96655333042145,0.01
26100,31.20072679966688,8.018701523542404,0.01
26200,32.745783902704716,35.09933352470398,0.01
26300,27.877651758491993,7.506367564201355,0.01
26400,29.878918386995792,39.29468095302582,0.01
26500,28.437471970915794,24.869003891944885,0.01
26600,31.33179224282503,30.15328347682953,0.01
26700,28.313969992101192,8.805009722709656,0.01
26800,28.28024310618639,38.14070224761963,0.01
26900,29.790967293083668,39.3656462430954,0.01
27000,31.25801097601652,87.33402490615845,0.01
27100,27.303304329514503,16.713742911815643,0.01
27200,31.178633973002434,36.96768283843994,0.01
27300,32.11015147715807,29.874294996261597,0.01
27400,29.42308709025383,31.60237967967987,0.01
27500,31.627627961337566,15.769106149673462,0.01
27600,30.882319949567318,8.989245444536209,0.01
27700,25.464728083461523,16.03701263666153,0.01
27800,30.68088472634554,52.53526568412781,0.01
27900,31.735277570784092,8.711545914411545,0.01
28000,31.339820437133312,14.934328198432922,0.01
28100,30.24331796169281,37.73806691169739,0.01
28200,31.182540126144886,23.763996362686157,0.01
28300,30.888457506895065,15.4288649559021,0.01
28400,28.598930522799492,44.542381167411804,0.01
28500,28.006262831389904,34.33667719364166,0.01
28600,32.88973227888346,32.36247897148132,0.01
28700,29.77309698611498,39.203810691833496,0.01
28800,29.082771964371204,15.771013498306274,0.01
28900,28.597578823566437,24.24401491880417,0.01
29000,29.939121164381504,47.917914390563965,0.01
29100,30.863141275942326,16.491244733333588,0.01
29200,31.685910306870937,17.260122299194336,0.01
29300,31.701047733426094,23.24192225933075,0.01
29400,28.59400411695242,8.308131992816925,0.01
29500,29.83554457128048,70.93920707702637,0.01
29600,31.241121023893356,7.395005971193314,0.01
29700,28.619064159691334,15.667891502380371,0.01
29800,33.021723218262196,54.126447439193726,0.01
29900,31.731350895017385,21.83268964290619,0.01
30000,28.539576031267643,15.897756814956665,0.01
30100,31.03718650341034,40.100088715553284,0.01
30200,30.591261997818947,23.693233728408813,0.01
30300,34.686940994113684,15.22001326084137,0.01
30400,27.127764344215393,15.206392109394073,0.01
30500,28.129706844687462,37.780097126960754,0.01
30600,29.888345070183277,-0.0,0.01
30700,29.823259696364403,12.832269072532654,0.01
30800,29.495928589254618,24.755191802978516,0.01
30900,28.364439859986305,15.619447827339172,0.01
31000,34.90341482311487,-0.0,0.01
31100,28.475679837167263,15.110355615615845,0.01
31200,30.738340824842453,62.52703666687012,0.01
31300,31.512404680252075,15.504688024520874,0.01
31400,29.402787134051323,61.81564927101135,0.01
31500,28.142820321023464,-0.0,0.01
31600,30.90482171624899,45.594871044158936,0.01
