Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YPL098C,-1,43.667003394323075,0,1,6013,88,0.985414618157981,0.0,0.0,0.00016627868307283005,0.9998337213169272
YJR135W-A,-1,39.65060480008141,0,2,6012,88,0.9852507374631269,0.0,0.0,0.0003325573661456601,0.9996674426338543
YGR181W,-1,38.228461094036355,0,3,6011,88,0.9850868567682727,0.0,0.0,0.0004988360492184902,0.9995011639507815
YCR028C-A,-1,37.232641715793186,0,4,6010,88,0.9849229760734185,0.0,0.0,0.0006651147322913202,0.9993348852677086
YNL213C,-1,34.120205044598265,0,5,6009,88,0.9847590953785644,0.0,0.0,0.0008313934153641503,0.9991686065846358
YDL029W,-1,31.572804229125342,0,6,6008,88,0.9845952146837103,0.0,0.0,0.0009976720984369804,0.9990023279015631
YOL095C,-1,30.443590289983064,0,7,6007,88,0.9844313339888561,0.0,0.0,0.0011639507815098104,0.9988360492184902
YOR187W,-1,30.109514811731884,0,8,6006,88,0.984267453294002,0.0,0.0,0.0013302294645826404,0.9986697705354174
YJR121W,-1,30.003876403443314,0,9,6005,88,0.9841035725991478,0.0,0.0,0.0014965081476554707,0.9985034918523445
YKL053C-A,-1,29.95246948477167,0,10,6004,88,0.9839396919042936,0.0,0.0,0.0016627868307283007,0.9983372131692717
YMR225C,-1,29.7142369335613,0,11,6003,88,0.9837758112094396,0.0,0.0,0.0018290655138011307,0.9981709344861989
YHL004W,-1,29.42522894950946,0,12,6002,88,0.9836119305145854,0.0,0.0,0.0019953441968739607,0.998004655803126
YDR296W,-1,29.127130007594047,0,13,6001,88,0.9834480498197312,0.0,0.0,0.002161622879946791,0.9978383771200532
YBR185C,-1,28.80052127236275,0,14,6000,88,0.983284169124877,0.0,0.0,0.002327901563019621,0.9976720984369803
YEL050C,-1,28.412065863426974,0,15,5999,88,0.983120288430023,0.0,0.0,0.002494180246092451,0.9975058197539075
YEL020W-A,-1,28.115023412883318,0,16,5998,88,0.9829564077351688,0.0,0.0,0.002660458929165281,0.9973395410708347
YMR203W,-1,26.726911753716116,0,17,5997,88,0.9827925270403146,0.0,0.0,0.002826737612238111,0.9971732623877619
YOR211C,-1,26.354620163045002,0,18,5996,88,0.9826286463454605,0.0,0.0,0.0029930162953109413,0.9970069837046891
YGR220C,-1,25.936921529740207,0,19,5995,88,0.9824647656506064,0.0,0.0,0.003159294978383771,0.9968407050216163
YDR237W,-1,25.872695215202153,0,20,5994,88,0.9823008849557522,0.0,0.0,0.0033255736614566014,0.9966744263385434
YPR166C,-1,25.451629716357687,0,21,5993,88,0.9821370042608981,0.0,0.0,0.003491852344529431,0.9965081476554706
YCR003W,-1,25.193727639536235,0,22,5992,88,0.9819731235660439,0.0,0.0,0.0036581310276022614,0.9963418689723977
YGL068W,-1,25.045704015296817,0,23,5991,88,0.9818092428711898,0.0,0.0,0.0038244097106750917,0.9961755902893249
YBR179C,-1,24.9177034094127,0,24,5990,88,0.9816453621763356,0.0,0.0,0.0039906883937479215,0.9960093116062521
YBR221C,-1,24.554241002788732,0,25,5989,88,0.9814814814814815,0.0,0.0,0.004156967076820751,0.9958430329231792
YKR006C,-1,24.11425227508303,0,26,5988,88,0.9813176007866273,0.0,0.0,0.004323245759893582,0.9956767542401064
YNL121C,-1,23.979406425392924,0,27,5987,88,0.9811537200917732,0.0,0.0,0.004489524442966412,0.9955104755570335
YDL142C,-1,23.404744491123488,0,28,5986,88,0.9809898393969191,0.0,0.0,0.004655803126039242,0.9953441968739608
YML110C,-1,23.334548262390577,0,29,5985,88,0.9808259587020649,0.0,0.0,0.004822081809112072,0.995177918190888
YJL063C,-1,23.284385014769576,0,30,5984,88,0.9806620780072107,0.0,0.0,0.004988360492184902,0.9950116395078151
YBR262C,-1,23.085857192511497,0,31,5983,88,0.9804981973123567,0.0,0.0,0.005154639175257732,0.9948453608247423
YNL306W,-1,22.822271504978854,0,32,5982,88,0.9803343166175025,0.0,0.0,0.005320917858330562,0.9946790821416694
YLL013C,-1,22.495773772740705,0,33,5981,88,0.9801704359226483,0.0,0.0,0.005487196541403392,0.9945128034585966
YBR146W,-1,22.437535565873958,0,34,5980,88,0.9800065552277941,0.0,0.0,0.005653475224476222,0.9943465247755238
YGL040C,-1,22.23055189679128,0,35,5979,88,0.97984267453294,0.0,0.0,0.005819753907549052,0.9941802460924509
YBL040C,-1,22.212625195364296,0,36,5978,88,0.9796787938380859,0.0,0.0,0.005986032590621883,0.9940139674093781
YKR065C,-1,22.11378705115685,0,37,5977,88,0.9795149131432317,0.0,0.0,0.0061523112736947124,0.9938476887263052
YKL003C,-1,22.067575260522425,0,38,5976,88,0.9793510324483776,0.0,0.0,0.006318589956767542,0.9936814100432324
YMR134W,-1,21.920138325532776,0,39,5975,88,0.9791871517535234,0.0,0.0,0.006484868639840372,0.9935151313601597
YDR322W,-1,21.875488315967754,0,40,5974,88,0.9790232710586693,0.0,0.0,0.006651147322913203,0.9933488526770868
YMR124W,-1,21.87294223835761,0,41,5973,88,0.9788593903638152,0.0,0.0,0.0068174260059860325,0.993182573994014
YGR101W,-1,21.838525201818,0,42,5972,88,0.978695509668961,0.0,0.0,0.006983704689058862,0.9930162953109412
YMR158W,-1,21.808845007383617,0,43,5971,88,0.9785316289741068,0.0,0.0,0.007149983372131693,0.9928500166278683
YGR037C,-1,21.664260807617005,0,44,5970,88,0.9783677482792527,0.0,0.0,0.007316262055204523,0.9926837379447955
YNL304W,-1,21.599393425344452,0,45,5969,88,0.9782038675843986,0.0,0.0,0.007482540738277353,0.9925174592617226
YBR037C,-1,21.568345061406447,0,46,5968,88,0.9780399868895444,0.0,0.0,0.007648819421350183,0.9923511805786498
