Gene A,Gene B,Score
YIL051C,YIL051C,2.1873582018584463e-25
YIL051C,YGL055W,3.806196036748588e-05
YIL051C,YNL079C,0.0007237793179228
YIL051C,YOL095C,0.9731324315071106
YIL051C,YGL020C,0.0001552675530547
YIL051C,YCR020C,0.0001134758567786
YIL051C,YBR185C,0.9754338264465332
YIL051C,YDR296W,0.0222310293465852
YIL051C,YBR091C,0.0032090675085783
YIL051C,YMR134W,0.0001275510294362
YIL051C,YMR211W,0.4021297693252563
YIL051C,YJR135W-A,0.0040571521967649
YIL051C,YNL304W,0.7769849896430969
YIL051C,YJL112W,0.9378731846809388
YIL051C,YDR470C,0.4396007657051086
YIL051C,YKL013C,0.0406337268650531
YIL051C,YBL080C,0.9829344153404236
YIL051C,YNR035C,0.000121509321616
YIL051C,YHR005C-A,0.476652055978775
YIL051C,YOR037W,0.0028861481696367
YIL051C,YDR393W,0.0041388077661395
YIL051C,YJR065C,0.2239930033683776
YIL051C,YLL006W,0.0151719469577074
YIL051C,YNL213C,0.905866265296936
YIL051C,YDL198C,0.0003299378440715
YIL051C,YLL001W,0.2129532396793365
YIL051C,YGR181W,0.7960246205329895
YIL051C,YKR042W,0.0003375077212695
YIL051C,YMR012W,0.9853093028068542
YIL051C,YDL142C,0.8041768670082092
YIL051C,YCL044C,0.0633396059274673
YIL051C,YOL027C,0.0166808702051639
YIL051C,YDR150W,0.1090399846434593
YIL051C,YNL055C,0.0294551197439432
YIL051C,YNL026W,0.0086899986490607
YIL051C,YNL149C,0.7365301251411438
YIL051C,YPR125W,0.0058639734052121
YIL051C,YMR241W,0.0738451704382896
YIL051C,YJL054W,0.0076838433742523
YIL051C,YCR028C-A,0.919931411743164
YIL051C,YBR212W,8.878952212398872e-05
YIL051C,YKR085C,0.9982568621635436
YIL051C,YPR083W,0.9704148173332214
YIL051C,YGR101W,0.0733670443296432
YIL051C,YPR024W,0.968503713607788
YIL051C,YNL310C,0.975013554096222
YIL051C,YLR370C,0.0046743936836719
YIL051C,YKL053C-A,0.999277651309967
YIL051C,YLR368W,0.9989243149757384
YIL051C,YHR120W,0.6442517638206482
YIL051C,YHR083W,0.2305193692445755
YIL051C,YNL121C,0.9930647015571594
YIL051C,YOL076W,0.0124293742701411
YIL051C,YBR192W,0.5839683413505554
YIL051C,YDL217C,0.9043607711791992
YIL051C,YML061C,0.0084285018965601
YIL051C,YNL066W,0.0028995778411626
YIL051C,YML091C,0.9989022016525269
YIL051C,YGL219C,0.983076810836792
YIL051C,YNL070W,0.9051180481910706
YIL051C,YIL065C,2.412404319329653e-05
YIL051C,YJR144W,0.9462822079658508
YIL051C,YMR275C,0.0954256281256675
YIL051C,YPL098C,0.0384807810187339
YIL051C,YER154W,0.7422822117805481
YIL051C,YDR219C,0.9982807636260986
YIL051C,YBR179C,0.3130295872688293
YIL051C,YMR060C,0.997019350528717
YIL051C,YMR072W,0.0008440011297352
YIL051C,YLL013C,0.9985361099243164
YIL051C,YOR060C,0.9690642952919006
YIL051C,YDL029W,0.0165046453475952
YIL051C,YOR266W,0.7184620499610901
YIL051C,YJR118C,0.0099062165245413
YIL051C,YDL006W,0.0329904034733772
YIL051C,YJL116C,0.4676578938961029
YIL051C,YIL138C,0.98671293258667
YIL051C,YFL036W,0.849537193775177
YIL051C,YHR031C,0.1983762681484222
YIL051C,YPR131C,0.3105167150497436
YIL051C,YOR147W,0.9967601895332336
YIL051C,YLR190W,0.0060736406594514
YIL051C,YDR339C,0.0938493534922599
YIL051C,YHR194W,0.5629915595054626
YIL051C,YMR302C,0.0293465908616781
YIL051C,YML104C,0.1068204566836357
YIL051C,YOR330C,5.24847382621374e-05
YIL051C,YOR211C,0.9887611269950868
YIL051C,YOR326W,0.1772400140762329
YIL051C,YML058W,0.5419085025787354
YIL051C,YIL062C,0.0378361754119396
YIL051C,YKR036C,0.0113190300762653
YIL051C,YGR144W,0.0204470735043287
YIL051C,YDR258C,0.9869214296340942
YIL051C,YPR140W,0.0858616679906845
YIL051C,YJR120W,0.9037668704986572
YIL051C,YLR304C,0.9969498515129088
YIL051C,YEL020W-A,0.9994840621948242
YIL051C,YBR234C,0.5730794072151184
