Gene A,Gene B,Score
YHR031C,YHR031C,0.9999997615814209
YHR031C,YML058W,0.23880869150161743
YHR031C,YJR120W,0.9558554887771606
YHR031C,YBR234C,0.0007142662070691586
YHR031C,YGR144W,0.008595744147896767
YHR031C,YLR190W,2.014539404626703e-06
YHR031C,YML104C,1.3449136986309895e-06
YHR031C,YEL020W-A,0.9644261002540588
YHR031C,YIL062C,3.5971465877082665e-06
YHR031C,YMR302C,5.803203021059744e-05
YHR031C,YHR194W,0.00018845465092454106
YHR031C,YPR140W,3.4669247384044866e-07
YHR031C,YOR211C,5.04444308546681e-09
YHR031C,YDR339C,0.016739467158913612
YHR031C,YOR326W,0.0022374484688043594
YHR031C,YOL009C,0.0013933097943663597
YHR031C,YLR355C,0.0021758191287517548
YHR031C,YOR147W,0.0003089648671448231
YHR031C,YFL039C,3.0021761631360278e-05
YHR031C,YPR131C,0.0009288117871619761
YHR031C,YJL063C,0.37126511335372925
YHR031C,YDR258C,1.0895683999478933e-06
YHR031C,YKR036C,0.020313650369644165
YHR031C,YOR330C,0.5030367374420166
YHR031C,YDR077W,1.0951439435302746e-06
YHR031C,YOL060C,8.280668595261886e-08
YHR031C,YLR304C,3.525482270561042e-07
YHR031C,YNL304W,0.036872588098049164
YHR031C,YNL079C,0.08737281709909439
YHR031C,YCR020C,0.0010516383918002248
YHR031C,YJL112W,0.16065973043441772
YHR031C,YBR185C,0.1964585930109024
YHR031C,YLL006W,0.1440502256155014
YHR031C,YOL095C,0.011914926581084728
YHR031C,YKL013C,0.0012058744905516505
YHR031C,YOR037W,7.421418558806181e-05
YHR031C,YNL213C,0.34484943747520447
YHR031C,YMR211W,0.09733916819095612
YHR031C,YLL001W,0.22194872796535492
YHR031C,YDR470C,0.014951306395232677
YHR031C,YBR091C,0.03601808845996857
YHR031C,YNR035C,0.0641617551445961
YHR031C,YMR134W,0.00048633580445311964
YHR031C,YDL198C,1.7707557731228007e-07
YHR031C,YIL051C,0.00033375699422322214
YHR031C,YJR135W-A,0.028507469221949577
YHR031C,YDR393W,0.42240676283836365
YHR031C,YBL080C,0.9978840947151184
YHR031C,YJR065C,0.0031251234468072653
YHR031C,YGL020C,0.09509339928627014
YHR031C,YHR005C-A,0.995229959487915
YHR031C,YDR296W,0.004479693714529276
YHR031C,YGL055W,0.027066653594374657
YHR031C,YNL055C,0.0002373581228312105
YHR031C,YNL026W,0.6820156574249268
