Gene A,Gene B,Score
YOR211C,YOR211C,0.0
YOR211C,YML058W,0.003235472599044442
YOR211C,YML104C,0.0010241634445264935
YOR211C,YLR190W,0.6844291090965271
YOR211C,YOR330C,1.195208551507676e-05
YOR211C,YMR302C,0.999229907989502
YOR211C,YPR140W,1.8031569197773933e-05
YOR211C,YOL060C,0.00016261526616290212
YOR211C,YOR147W,0.013228857889771461
YOR211C,YJL063C,0.9995229244232178
YOR211C,YOL009C,0.006315406411886215
YOR211C,YDR258C,9.590495210431982e-06
YOR211C,YBR234C,0.00030265640816651285
YOR211C,YEL020W-A,0.9999903440475464
YOR211C,YJR120W,1.2579186303707246e-10
YOR211C,YPR131C,0.28451773524284363
YOR211C,YLR304C,6.85029081068933e-05
YOR211C,YKR036C,9.107133337238338e-06
YOR211C,YHR194W,0.016141366213560104
YOR211C,YOR326W,0.001982874469831586
YOR211C,YLR355C,3.1279343264828396e-12
YOR211C,YFL039C,4.205387540423544e-06
YOR211C,YHR031C,3.2588363865215797e-06
YOR211C,YGR144W,1.6230506938441636e-09
YOR211C,YDR077W,0.008825596421957016
YOR211C,YDR339C,5.95994364971375e-11
YOR211C,YIL062C,0.0001082926828530617
YOR211C,YCR020C,0.8807377815246582
YOR211C,YDR296W,0.7885883450508118
YOR211C,YMR134W,0.78543621301651
YOR211C,YOR037W,0.6551450490951538
YOR211C,YJR135W-A,0.9999961853027344
YOR211C,YNL304W,0.933297336101532
YOR211C,YOL095C,0.9966775178909302
YOR211C,YBR185C,0.9999332427978516
YOR211C,YHR005C-A,0.9949984550476074
YOR211C,YBL080C,0.9857558608055115
YOR211C,YIL051C,0.020625505596399307
YOR211C,YLL006W,0.4833557903766632
YOR211C,YMR211W,0.002859968226402998
YOR211C,YKL013C,0.9969243407249451
YOR211C,YNR035C,0.9817482829093933
YOR211C,YGL020C,0.5283272862434387
YOR211C,YGL055W,0.9173536896705627
YOR211C,YNL213C,0.7996537685394287
YOR211C,YJL112W,0.9999477863311768
YOR211C,YNL079C,0.0026309958193451166
YOR211C,YDR470C,0.3047627806663513
YOR211C,YBR091C,0.698079526424408
YOR211C,YDR393W,0.994543194770813
YOR211C,YDL198C,0.9507557153701782
YOR211C,YLL001W,0.8261919021606445
YOR211C,YJR065C,0.007287146057933569
YOR211C,YMR241W,0.2431817501783371
YOR211C,YGR101W,0.6616126894950867
YOR211C,YPR125W,0.4541204869747162
YOR211C,YCR028C-A,0.9999661445617676
YOR211C,YPR024W,0.9998546838760376
YOR211C,YMR012W,0.9998615980148315
YOR211C,YOL027C,0.8669957518577576
YOR211C,YBR212W,0.9798762798309326
YOR211C,YDR150W,0.4203891456127167
YOR211C,YHR120W,0.1142725870013237
YOR211C,YPR083W,0.032183583825826645
YOR211C,YCL044C,0.9920186400413513
YOR211C,YKL053C-A,0.9986121654510498
YOR211C,YDL142C,0.09339198470115662
YOR211C,YNL026W,0.0007886509993113577
YOR211C,YNL121C,0.992790699005127
YOR211C,YHR083W,0.9633601903915405
YOR211C,YNL149C,0.9996849298477173
