Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.6913548111915588
Batch 0 Time:	1.0100326100985209 minutes
Batch 100 Loss:	51.624467104673386
Batch 100 Time:	85.71634964148204 minutes
Batch 200 Loss:	36.17440244555473
Batch 200 Time:	86.06703090667725 minutes
Batch 300 Loss:	29.205367907881737
Batch 300 Time:	86.13650716940562 minutes
Batch 400 Loss:	24.228431224822998
Batch 400 Time:	86.06283725102743 minutes
Batch 500 Loss:	19.76539182662964
Batch 500 Time:	85.85614022811254 minutes
Batch 600 Loss:	16.491138473153114
Batch 600 Time:	86.01788751284282 minutes
Batch 700 Loss:	14.169844947755337
Batch 700 Time:	86.14184181690216 minutes
Batch 800 Loss:	12.252285860478878
Batch 800 Time:	86.21631447076797 minutes
Batch 900 Loss:	10.611172065138817
Batch 900 Time:	86.09280503988266 minutes
Batch 1000 Loss:	9.485391050577164
Batch 1000 Time:	86.13450365861257 minutes
Batch 1100 Loss:	8.467283256351948
Batch 1100 Time:	86.06575115919114 minutes
Batch 1200 Loss:	7.7610187120735645
Batch 1200 Time:	86.16335200866064 minutes
Batch 1300 Loss:	7.165769889950752
Batch 1300 Time:	85.96519893805186 minutes
Batch 1400 Loss:	6.546431701630354
Batch 1400 Time:	86.08234572807947 minutes
Batch 1500 Loss:	6.041575323790312
Batch 1500 Time:	85.81111699342728 minutes
Batch 1600 Loss:	5.842329990118742
Batch 1600 Time:	85.83811673323314 minutes
Batch 1700 Loss:	5.385837838053703
Batch 1700 Time:	86.03283647696178 minutes
Batch 1800 Loss:	4.937702294439077
Batch 1800 Time:	86.12015864054362 minutes
Batch 1900 Loss:	4.65882283821702
Batch 1900 Time:	85.89381946325302 minutes
Batch 2000 Loss:	4.5130138620734215
Batch 2000 Time:	86.03463851610819 minutes
Batch 2100 Loss:	4.259681293740869
Batch 2100 Time:	85.82991746664047 minutes
Batch 2200 Loss:	3.9961709957569838
Batch 2200 Time:	86.05822942654292 minutes
Batch 2300 Loss:	3.85145016759634
Batch 2300 Time:	85.99955906073252 minutes
Batch 2400 Loss:	3.7647000309079885
Batch 2400 Time:	85.95190016825994 minutes
Batch 2500 Loss:	3.559603026136756
Batch 2500 Time:	86.0162947734197 minutes
Batch 2600 Loss:	3.3669006004929543
Batch 2600 Time:	85.90641498963038 minutes
Batch 2700 Loss:	3.315726025030017
Batch 2700 Time:	86.03178604443868 minutes
Batch 2800 Loss:	3.3272611163556576
Batch 2800 Time:	86.02988075415293 minutes
Batch 2900 Loss:	2.9835378862917423
Batch 2900 Time:	85.98041733503342 minutes
