Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.7043326497077942
Batch 0 Time:	0.5470095912615458 minutes
Batch 100 Loss:	54.160773277282715
Batch 100 Time:	42.671251881122586 minutes
Batch 200 Loss:	37.52851465344429
Batch 200 Time:	42.51332734028498 minutes
Batch 300 Loss:	29.927141055464745
Batch 300 Time:	42.655577250321706 minutes
Batch 400 Loss:	24.76490718126297
Batch 400 Time:	42.60620495080948 minutes
Batch 500 Loss:	20.834913715720177
Batch 500 Time:	42.50849027236303 minutes
Batch 600 Loss:	17.54169662296772
Batch 600 Time:	42.44069843689601 minutes
Batch 700 Loss:	14.904615677893162
Batch 700 Time:	42.47867560386658 minutes
Batch 800 Loss:	13.051413111388683
Batch 800 Time:	42.58023051818212 minutes
Batch 900 Loss:	11.590333208441734
Batch 900 Time:	42.53495670159658 minutes
Batch 1000 Loss:	10.046180233359337
Batch 1000 Time:	42.57856095234553 minutes
Batch 1100 Loss:	8.942219734191895
Batch 1100 Time:	42.54000226259232 minutes
Batch 1200 Loss:	8.317433573305607
Batch 1200 Time:	42.430332426230116 minutes
Batch 1300 Loss:	7.478704236447811
Batch 1300 Time:	42.49249736467997 minutes
Batch 1400 Loss:	6.843554560095072
Batch 1400 Time:	42.627132682005566 minutes
Batch 1500 Loss:	6.488499380648136
Batch 1500 Time:	42.609300609429674 minutes
Batch 1600 Loss:	5.897760462015867
Batch 1600 Time:	42.468419027328494 minutes
Batch 1700 Loss:	5.595470782369375
Batch 1700 Time:	42.54085156917572 minutes
Batch 1800 Loss:	5.045955400913954
Batch 1800 Time:	42.391382825374606 minutes
Batch 1900 Loss:	4.78792062215507
Batch 1900 Time:	42.46188608805338 minutes
Batch 2000 Loss:	4.4284178875386715
Batch 2000 Time:	42.48848902781804 minutes
Batch 2100 Loss:	4.257862005382776
Batch 2100 Time:	42.47497149308523 minutes
Batch 2200 Loss:	4.124745847657323
Batch 2200 Time:	42.48053210576375 minutes
Batch 2300 Loss:	3.915383644402027
Batch 2300 Time:	42.57578543027242 minutes
Batch 2400 Loss:	3.8230315409600735
Batch 2400 Time:	42.53994886080424 minutes
Batch 2500 Loss:	3.7534205950796604
Batch 2500 Time:	42.61521174907684 minutes
Batch 2600 Loss:	3.472536938264966
Batch 2600 Time:	42.49676460027695 minutes
Batch 2700 Loss:	3.3556821439415216
Batch 2700 Time:	42.52024112939834 minutes
Batch 2800 Loss:	3.127402378246188
Batch 2800 Time:	42.486971346537274 minutes
Batch 2900 Loss:	3.0836209831759334
Batch 2900 Time:	42.449143171310425 minutes
Batch 3000 Loss:	3.091609427705407
Batch 3000 Time:	42.46910620927811 minutes
Batch 3100 Loss:	2.7353379372507334
Batch 3100 Time:	42.4476436495781 minutes
Batch 3200 Loss:	2.9638237971812487
Batch 3200 Time:	42.55181219577789 minutes
Batch 3300 Loss:	2.7834613602608442
Batch 3300 Time:	42.39975672165553 minutes
Batch 3400 Loss:	2.858112223446369
Batch 3400 Time:	42.51103760401408 minutes
Batch 3500 Loss:	2.607942445203662
Batch 3500 Time:	42.49756342569987 minutes
Batch 3600 Loss:	2.6223656674847007
Batch 3600 Time:	42.43436537583669 minutes
Batch 3700 Loss:	2.509710483253002
Batch 3700 Time:	42.49071780443192 minutes
Batch 3800 Loss:	2.5293380757793784
Batch 3800 Time:	42.54390417734782 minutes
Batch 3900 Loss:	2.4655410572886467
Batch 3900 Time:	42.433173620700835 minutes
Batch 4000 Loss:	2.3561066538095474
Batch 4000 Time:	42.519925185044606 minutes
Batch 4100 Loss:	2.3181913550943136
Batch 4100 Time:	42.39208991130193 minutes
Batch 4200 Loss:	2.2057847566902637
Batch 4200 Time:	42.51695200999578 minutes
Batch 4300 Loss:	2.102714198641479
Batch 4300 Time:	42.40193401575088 minutes
Batch 4400 Loss:	2.1482158740982413
Batch 4400 Time:	42.41888457139333 minutes
Batch 4500 Loss:	2.0686455881223083
Batch 4500 Time:	42.39146405855815 minutes
Batch 4600 Loss:	1.9489070875570178
Batch 4600 Time:	42.43987729152044 minutes
Batch 4700 Loss:	2.0108605762943625
Batch 4700 Time:	42.50992061694463 minutes
Batch 4800 Loss:	1.8921103598549962
Batch 4800 Time:	42.41214814583461 minutes
Batch 4900 Loss:	1.8724324954673648
Batch 4900 Time:	42.4838485678037 minutes
Training Time: 2125.6591467936832 minutes
Test Time: 2.683517356713613 minutes
Total Time: 2128.342664996783 minutes
