Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.6850508451461792
Batch 0 Time:	0.9664756258328756 minutes
Batch 100 Loss:	54.995344668626785
Batch 100 Time:	83.81555888652801 minutes
Batch 200 Loss:	38.27274379134178
Batch 200 Time:	83.58128175338109 minutes
Batch 300 Loss:	30.90902331471443
Batch 300 Time:	83.6481486916542 minutes
Batch 400 Loss:	25.716337710618973
Batch 400 Time:	83.72162923812866 minutes
Batch 500 Loss:	21.582427740097046
Batch 500 Time:	83.60048726002375 minutes
Batch 600 Loss:	18.253155320882797
Batch 600 Time:	83.62618865569432 minutes
Batch 700 Loss:	15.628925636410713
Batch 700 Time:	83.43470803101857 minutes
Batch 800 Loss:	13.657952934503555
Batch 800 Time:	84.15200115044912 minutes
Batch 900 Loss:	12.121726363897324
Batch 900 Time:	83.51532454093298 minutes
Batch 1000 Loss:	10.717664405703545
Batch 1000 Time:	83.46019429763159 minutes
Batch 1100 Loss:	9.713675491511822
Batch 1100 Time:	83.5965742945671 minutes
Batch 1200 Loss:	8.880482986569405
Batch 1200 Time:	83.66473849614461 minutes
Batch 1300 Loss:	8.06180164963007
Batch 1300 Time:	83.43626099824905 minutes
Batch 1400 Loss:	7.387282274663448
Batch 1400 Time:	83.6465074022611 minutes
Batch 1500 Loss:	7.002180494368076
Batch 1500 Time:	83.43456106583277 minutes
Batch 1600 Loss:	6.402081176638603
Batch 1600 Time:	83.64401478767395 minutes
Batch 1700 Loss:	6.002239674329758
Batch 1700 Time:	83.41944137016932 minutes
Batch 1800 Loss:	5.662901762872934
Batch 1800 Time:	83.71067688465118 minutes
Batch 1900 Loss:	5.221918500959873
Batch 1900 Time:	83.17461136182149 minutes
Batch 2000 Loss:	5.132713578641415
Batch 2000 Time:	83.90625717639924 minutes
Batch 2100 Loss:	4.622716750949621
Batch 2100 Time:	83.43309817314147 minutes
Batch 2200 Loss:	4.572805713862181
Batch 2200 Time:	83.51336407264074 minutes
Batch 2300 Loss:	4.375991325825453
Batch 2300 Time:	83.3212238073349 minutes
Batch 2400 Loss:	4.088441604748368
Batch 2400 Time:	83.4810886144638 minutes
Batch 2500 Loss:	3.998673303052783
Batch 2500 Time:	83.4619440595309 minutes
Batch 2600 Loss:	3.905552802607417
Batch 2600 Time:	83.62605531215668 minutes
Batch 2700 Loss:	3.693926203995943
Batch 2700 Time:	83.51806206703186 minutes
Batch 2800 Loss:	3.6016047317534685
Batch 2800 Time:	83.67606536944707 minutes
Batch 2900 Loss:	3.484529400244355
Batch 2900 Time:	83.38982096513112 minutes
