Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.7088402509689331
Batch 0 Time:	0.5136505484580993 minutes
Batch 100 Loss:	54.416055560112
Batch 100 Time:	39.44343609412511 minutes
Batch 200 Loss:	36.021767139434814
Batch 200 Time:	39.62646805842717 minutes
Batch 300 Loss:	27.692930445075035
Batch 300 Time:	39.44598693052928 minutes
Batch 400 Loss:	22.976193696260452
Batch 400 Time:	39.28889265457789 minutes
Batch 500 Loss:	19.170276254415512
Batch 500 Time:	39.35770261287689 minutes
Batch 600 Loss:	16.67864303290844
Batch 600 Time:	39.299952824910484 minutes
Batch 700 Loss:	14.104317016899586
Batch 700 Time:	39.35731684764226 minutes
Batch 800 Loss:	12.688803620636463
Batch 800 Time:	39.420171876748405 minutes
Batch 900 Loss:	11.378238588571548
Batch 900 Time:	39.41624476909637 minutes
Batch 1000 Loss:	9.988772355020046
Batch 1000 Time:	39.2570178548495 minutes
Batch 1100 Loss:	9.171988647431135
Batch 1100 Time:	39.39647436936696 minutes
Batch 1200 Loss:	8.62087319791317
Batch 1200 Time:	39.436217121283214 minutes
Batch 1300 Loss:	7.8221375197172165
Batch 1300 Time:	39.381357832749686 minutes
Batch 1400 Loss:	7.520080216228962
Batch 1400 Time:	39.40577690998713 minutes
Batch 1500 Loss:	6.59999630972743
Batch 1500 Time:	39.335428464412686 minutes
Batch 1600 Loss:	6.337127983570099
Batch 1600 Time:	39.55884991089503 minutes
Batch 1700 Loss:	5.986861273646355
Batch 1700 Time:	39.42872800429662 minutes
Batch 1800 Loss:	5.7111913450062275
Batch 1800 Time:	39.43183304071427 minutes
Batch 1900 Loss:	5.245822034776211
Batch 1900 Time:	39.44077554146449 minutes
Batch 2000 Loss:	5.290066469460726
Batch 2000 Time:	39.42362537384033 minutes
Batch 2100 Loss:	4.45840005017817
Batch 2100 Time:	39.51100256840388 minutes
Batch 2200 Loss:	4.630114885047078
Batch 2200 Time:	39.403844968477884 minutes
Batch 2300 Loss:	4.343929512426257
Batch 2300 Time:	39.408389298121136 minutes
Batch 2400 Loss:	4.176922490820289
Batch 2400 Time:	39.35729423761368 minutes
Batch 2500 Loss:	4.0305547546595335
Batch 2500 Time:	39.34679773251216 minutes
Batch 2600 Loss:	3.706411836668849
Batch 2600 Time:	39.287147422631584 minutes
Batch 2700 Loss:	3.6944249719381332
Batch 2700 Time:	39.39328318039576 minutes
Batch 2800 Loss:	3.5315169133245945
Batch 2800 Time:	39.34500631888707 minutes
Batch 2900 Loss:	3.3501017410308123
Batch 2900 Time:	39.537126167615256 minutes
Batch 3000 Loss:	3.3613138142973185
Batch 3000 Time:	39.370294173558555 minutes
Batch 3100 Loss:	3.1657380778342485
Batch 3100 Time:	39.419702450434364 minutes
Batch 3200 Loss:	3.1749448645859957
Batch 3200 Time:	39.40212837457657 minutes
Batch 3300 Loss:	3.0444092452526093
Batch 3300 Time:	39.346983249982195 minutes
Batch 3400 Loss:	2.9308683602139354
Batch 3400 Time:	39.37605250676473 minutes
Batch 3500 Loss:	2.9281343957409263
Batch 3500 Time:	39.442930018901826 minutes
Batch 3600 Loss:	2.754361141473055
Batch 3600 Time:	39.49278262456258 minutes
Batch 3700 Loss:	2.707402472384274
Batch 3700 Time:	39.332760496934256 minutes
Batch 3800 Loss:	2.511983406729996
Batch 3800 Time:	39.51591699123382 minutes
Batch 3900 Loss:	2.6852797865867615
Batch 3900 Time:	39.33748706976573 minutes
Batch 4000 Loss:	2.5575640900060534
Batch 4000 Time:	39.34969081878662 minutes
Batch 4100 Loss:	2.4515016954392195
Batch 4100 Time:	39.52883552312851 minutes
Batch 4200 Loss:	2.3288988089188933
Batch 4200 Time:	39.33641163110733 minutes
Batch 4300 Loss:	2.333659284748137
Batch 4300 Time:	39.441879105567935 minutes
Batch 4400 Loss:	2.3410859471186996
Batch 4400 Time:	39.561812698841095 minutes
Batch 4500 Loss:	2.245303683914244
Batch 4500 Time:	39.336638152599335 minutes
Batch 4600 Loss:	2.3296658154577017
Batch 4600 Time:	39.431629824638364 minutes
Batch 4700 Loss:	2.1619673632085323
Batch 4700 Time:	39.496328405539195 minutes
Batch 4800 Loss:	2.3616934418678284
Batch 4800 Time:	39.48358306884766 minutes
Batch 4900 Loss:	2.2055480014532804
Batch 4900 Time:	39.4597128033638 minutes
Training Time: 1971.1986170132955 minutes
Test Time: 2.884454135100047 minutes
Total Time: 1974.0830717682838 minutes
