GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0022857,transmembrane transporter activity,Molecular Function,383,0.545411224,0,2.985848006,0,225
GO:0031224,intrinsic component of membrane,Cellular Component,1337,0.484500476,0,2.927934069,0,644
GO:0016021,integral component of membrane,Cellular Component,1264,0.475153758,0,2.862801439,0,639
GO:0015291,secondary active transmembrane transporter activity,Molecular Function,93,0.623042888,0,2.790978469,0,67
GO:0005215,transporter activity,Molecular Function,428,0.499419776,0,2.760690364,0,229
GO:1903825,organic acid transmembrane transport,Biological Process,69,0.633871403,0,2.75548026,0,49
GO:0055085,transmembrane transport,Biological Process,457,0.493153366,0,2.752393949,0,240
GO:0046943,carboxylic acid transmembrane transporter activity,Molecular Function,69,0.6363789,0,2.747741887,0,50
GO:0015849,organic acid transport,Biological Process,90,0.610696512,0,2.738780505,0,59
GO:0005342,organic acid transmembrane transporter activity,Molecular Function,70,0.638318364,0,2.737923412,0,51
GO:0015075,ion transmembrane transporter activity,Molecular Function,254,0.515519488,0,2.716825526,0,147
GO:1905039,carboxylic acid transmembrane transport,Biological Process,68,0.63173005,0,2.712359106,0,48
GO:0008509,anion transmembrane transporter activity,Molecular Function,91,0.598511031,0,2.699760479,0,66
GO:0034220,ion transmembrane transport,Biological Process,247,0.514422426,0,2.692737418,0,142
GO:0098656,anion transmembrane transport,Biological Process,83,0.600170765,0,2.670710788,0,60
GO:0006865,amino acid transport,Biological Process,58,0.649864742,0,2.660949975,0,44
GO:0015171,amino acid transmembrane transporter activity,Molecular Function,45,0.678584854,0,2.656219002,0,36
GO:0003333,amino acid transmembrane transport,Biological Process,48,0.671786444,0,2.65143336,0,38
GO:0098655,cation transmembrane transport,Biological Process,193,0.511048054,0,2.61182318,0,109
GO:0006812,cation transport,Biological Process,235,0.504271578,0,2.60089919,0,129
GO:0046467,membrane lipid biosynthetic process,Biological Process,71,0.602299086,0,2.594997119,0,39
GO:0008514,organic anion transmembrane transporter activity,Molecular Function,69,0.605338121,0,2.569222431,0,51
GO:0006643,membrane lipid metabolic process,Biological Process,84,0.575456508,0,2.568571431,0,42
GO:0008324,cation transmembrane transporter activity,Molecular Function,199,0.504758348,0,2.560128801,0,111
GO:0006506,GPI anchor biosynthetic process,Biological Process,31,0.700346471,0,2.55133097,0,20
GO:0009247,glycolipid biosynthetic process,Biological Process,34,0.693849689,0,2.538712491,0,21
GO:0006664,glycolipid metabolic process,Biological Process,38,0.664606862,0,2.523583971,1.59E-05,22
GO:0022804,active transmembrane transporter activity,Molecular Function,171,0.496696716,0,2.517629455,1.59E-05,108
GO:0046942,carboxylic acid transport,Biological Process,60,0.60293028,0,2.517622752,1.59E-05,40
GO:0006505,GPI anchor metabolic process,Biological Process,34,0.675520039,0,2.502573185,1.59E-05,21
GO:1903509,liposaccharide metabolic process,Biological Process,38,0.664606862,0,2.501484068,1.59E-05,22
GO:0006811,ion transport,Biological Process,340,0.459170017,0,2.492543585,1.59E-05,176
GO:0015149,hexose transmembrane transporter activity,Molecular Function,19,0.788457694,0,2.477208876,1.59E-05,14
GO:0005576,extracellular region,Cellular Component,123,0.520466873,0,2.455152199,1.59E-05,55
GO:0015293,symporter activity,Molecular Function,45,0.637902716,0,2.436857487,1.59E-05,28
GO:0051119,sugar transmembrane transporter activity,Molecular Function,19,0.788457694,0,2.432788108,1.59E-05,14
GO:0015318,inorganic molecular entity transmembrane transporter activity,Molecular Function,188,0.477753642,0,2.43273677,1.59E-05,109
GO:0015749,monosaccharide transmembrane transport,Biological Process,25,0.716521529,0,2.42856891,1.59E-05,15
GO:0008643,carbohydrate transport,Biological Process,48,0.612016579,0,2.421195715,1.59E-05,24
GO:0000041,transition metal ion transport,Biological Process,64,0.581493732,0,2.416281517,2.76E-05,39
GO:0015145,monosaccharide transmembrane transporter activity,Molecular Function,19,0.788457694,0,2.413820417,2.76E-05,14
GO:0005783,endoplasmic reticulum,Cellular Component,699,0.413252396,0,2.40449514,2.76E-05,333
GO:0015297,antiporter activity,Molecular Function,32,0.664066513,0,2.387489114,2.76E-05,23
GO:0008645,hexose transmembrane transport,Biological Process,25,0.716521529,0,2.372691315,2.76E-05,15
GO:0016757,glycosyltransferase activity,Molecular Function,103,0.511169574,0,2.351805717,2.76E-05,58
GO:0005353,fructose transmembrane transporter activity,Molecular Function,15,0.781091899,0,2.322327671,6.61E-05,10
GO:0031227,intrinsic component of endoplasmic reticulum membrane,Cellular Component,80,0.525553406,0,2.315030235,6.61E-05,38
GO:0005789,endoplasmic reticulum membrane,Cellular Component,405,0.415509012,0,2.310007305,7.46E-05,201
GO:0015179,L-amino acid transmembrane transporter activity,Molecular Function,26,0.678202089,0,2.308111917,7.46E-05,21
GO:0031225,anchored component of membrane,Cellular Component,69,0.539829308,0,2.30663577,7.46E-05,39
GO:0046873,metal ion transmembrane transporter activity,Molecular Function,57,0.564770882,0,2.305598135,8.53E-05,36
GO:0098827,endoplasmic reticulum subcompartment,Cellular Component,408,0.416934364,0,2.30523717,8.72E-05,203
GO:0006820,anion transport,Biological Process,137,0.474395549,0,2.297390048,8.72E-05,80
GO:0000322,storage vacuole,Cellular Component,472,0.407175225,0,2.290275024,8.72E-05,245
GO:0015294,solute:cation symporter activity,Molecular Function,39,0.60816792,0,2.285294437,8.72E-05,22
GO:0022890,inorganic cation transmembrane transporter activity,Molecular Function,159,0.460152165,0,2.284231056,8.72E-05,81
GO:0022853,active ion transmembrane transporter activity,Molecular Function,116,0.482206613,0,2.278349672,8.72E-05,59
GO:0005355,glucose transmembrane transporter activity,Molecular Function,16,0.782975197,0,2.277112399,9.01E-05,11
GO:0015761,mannose transmembrane transport,Biological Process,16,0.775057273,0,2.273696561,9.01E-05,10
GO:0098662,inorganic cation transmembrane transport,Biological Process,149,0.461374697,0,2.270020231,9.01E-05,75
GO:0016758,hexosyltransferase activity,Molecular Function,80,0.509263237,0,2.269104939,9.01E-05,44
GO:0098660,inorganic ion transmembrane transport,Biological Process,172,0.458316287,0,2.266860029,9.01E-05,88
GO:0000324,fungal-type vacuole,Cellular Component,472,0.407175225,0,2.266851418,9.01E-05,245
GO:0000323,lytic vacuole,Cellular Component,472,0.407175225,0,2.266851418,9.01E-05,245
GO:0015144,carbohydrate transmembrane transporter activity,Molecular Function,29,0.645360981,0,2.264608775,9.01E-05,15
GO:0030176,integral component of endoplasmic reticulum membrane,Cellular Component,79,0.518922702,0,2.260720078,9.01E-05,37
GO:0006826,iron ion transport,Biological Process,40,0.587034578,0,2.259538092,9.01E-05,23
GO:0015578,mannose transmembrane transporter activity,Molecular Function,15,0.781091899,0,2.25788827,9.01E-05,10
GO:1904659,glucose transmembrane transport,Biological Process,22,0.698172461,0,2.257675421,9.01E-05,12
GO:0015295,solute:proton symporter activity,Molecular Function,36,0.612448694,0,2.251122973,9.63E-05,20
GO:0015807,L-amino acid transport,Biological Process,17,0.738698201,0,2.250144732,9.63E-05,15
GO:0006497,protein lipidation,Biological Process,49,0.549173905,0,2.229408268,0.000125992,25
GO:0005351,carbohydrate:proton symporter activity,Molecular Function,25,0.648239729,0,2.225371158,0.000125992,14
GO:0005402,carbohydrate:cation symporter activity,Molecular Function,25,0.648239729,0,2.225371158,0.000125992,14
GO:0042158,lipoprotein biosynthetic process,Biological Process,49,0.549173905,0,2.218572081,0.000139034,25
GO:0030001,metal ion transport,Biological Process,101,0.484870273,0,2.214963564,0.000139034,53
GO:0072503,cellular divalent inorganic cation homeostasis,Biological Process,33,0.602106924,0,2.210595991,0.000141622,21
GO:0015755,fructose transmembrane transport,Biological Process,18,0.726834022,0,2.206163098,0.000141622,10
GO:0042175,nuclear outer membrane-endoplasmic reticulum membrane network,Cellular Component,418,0.394778526,0,2.205048658,0.000141622,201
GO:0042157,lipoprotein metabolic process,Biological Process,50,0.541013428,0,2.198802821,0.000155391,25
GO:0031226,intrinsic component of plasma membrane,Cellular Component,68,0.521457321,0,2.194171101,0.00016882,34
GO:0015932,nucleobase-containing compound transmembrane transporter activity,Molecular Function,28,0.630294557,0,2.187455112,0.000234981,21
GO:0072507,divalent inorganic cation homeostasis,Biological Process,34,0.606240791,0.001851852,2.183121338,0.000247127,22
GO:0005887,integral component of plasma membrane,Cellular Component,61,0.528993056,0,2.178548177,0.000270563,29
GO:0070085,glycosylation,Biological Process,86,0.484094327,0,2.17763995,0.000270563,55
GO:0006486,protein glycosylation,Biological Process,81,0.488642797,0,2.176257201,0.000274644,54
GO:0043413,macromolecule glycosylation,Biological Process,81,0.488642797,0,2.170658364,0.000321498,54
GO:0006665,sphingolipid metabolic process,Biological Process,52,0.533202921,0,2.164190147,0.000353161,26
GO:1990822,basic amino acid transmembrane transport,Biological Process,17,0.711354258,0,2.162835486,0.00036316,13
GO:0031984,organelle subcompartment,Cellular Component,471,0.383374811,0,2.160913254,0.000366031,212
GO:0015802,basic amino acid transport,Biological Process,18,0.714936511,0,2.156855267,0.000396742,14
GO:1901505,carbohydrate derivative transmembrane transporter activity,Molecular Function,27,0.621953021,0,2.155911991,0.000396742,22
GO:0055071,manganese ion homeostasis,Biological Process,10,0.798517751,0,2.154868286,0.000396742,7
GO:0046915,transition metal ion transmembrane transporter activity,Molecular Function,31,0.616518354,0,2.153692829,0.000396742,22
GO:0006490,oligosaccharide-lipid intermediate biosynthetic process,Biological Process,16,0.697997808,0,2.137399987,0.000490708,13
GO:1902475,L-alpha-amino acid transmembrane transport,Biological Process,18,0.676588587,0,2.132859233,0.000524444,15
GO:0034219,carbohydrate transmembrane transport,Biological Process,38,0.573717116,0,2.129993958,0.000538261,17
GO:0015695,organic cation transport,Biological Process,18,0.669848355,0,2.117158133,0.000710358,11
GO:1901135,carbohydrate derivative metabolic process,Biological Process,337,0.389924323,0,2.108948056,0.000758307,159
GO:0006828,manganese ion transport,Biological Process,9,0.830523844,0,2.108261112,0.000758307,7
GO:0006487,protein N-linked glycosylation,Biological Process,52,0.517470373,0,2.100097742,0.000836956,34
GO:0015711,organic anion transport,Biological Process,104,0.452316548,0,2.091769947,0.000938438,59
