GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0009083,branched-chain amino acid catabolic process,Biological Process,11,0.15315315315316358,1.0,0.4063468504768229,0.0,10
GO:0004721,phosphoprotein phosphatase activity,Molecular Function,51,0.10373736557576531,1.0,0.4248458625529447,0.0,22
GO:0009251,glucan catabolic process,Biological Process,11,0.16606606606607097,0.9963235294117647,0.44260823905530156,0.0,10
GO:0016791,phosphatase activity,Molecular Function,113,0.09434575210650141,1.0,0.4461424457813943,0.0,27
GO:0006563,L-serine metabolic process,Biological Process,12,0.16051886704609078,0.9943820224719101,0.44874716108783874,0.0,2
GO:0042326,negative regulation of phosphorylation,Biological Process,20,0.14058036385505032,0.9942857142857143,0.45278882601096554,0.0,19
GO:0036228,protein localization to nuclear inner membrane,Biological Process,8,0.194776843519404,0.9960861056751468,0.45613934368685405,0.0,0
GO:1904263,positive regulation of TORC1 signaling,Biological Process,13,0.1692700510663962,0.9961240310077519,0.461133302737873,0.0,11
GO:0034637,cellular carbohydrate biosynthetic process,Biological Process,58,0.11068483914409585,1.0,0.4622668206865863,0.0,13
GO:0051285,cell cortex of cell tip,Cellular Component,12,0.17403924532584825,0.9980657640232108,0.46715855977478804,0.0,4
GO:0006491,N-glycan processing,Biological Process,8,0.19270598829355717,0.9942307692307693,0.4677757928334528,0.0,7
GO:0045048,protein insertion into ER membrane,Biological Process,6,0.22220555138786294,0.9887218045112782,0.4870457874097838,0.0,5
GO:0001933,negative regulation of protein phosphorylation,Biological Process,18,0.15756391166891598,0.9864603481624759,0.48962904657046535,0.0,0
GO:0003743,translation initiation factor activity,Molecular Function,36,0.13334461999383593,0.99812382739212,0.4928864253747185,0.0,13
GO:0022604,regulation of cell morphogenesis,Biological Process,26,0.14431903686983658,0.9962335216572504,0.49654143023639896,0.0,24
GO:0016817,"hydrolase activity, acting on acid anhydrides",Molecular Function,263,0.09419313875204002,1.0,0.49788853575577274,0.0,61
GO:0070993,translation preinitiation complex,Cellular Component,13,0.17888254731151365,0.9940239043824701,0.5005607958115813,0.0,12
GO:0022603,regulation of anatomical structure morphogenesis,Biological Process,31,0.142319277108426,0.9943396226415094,0.5023729961688205,0.0,29
GO:0043200,response to amino acid,Biological Process,10,0.19404926008660933,0.9891107078039928,0.5048145513446809,0.0,4
GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",Molecular Function,261,0.0957231033418198,1.0,0.5059697749487609,0.0,61
GO:0044042,glucan metabolic process,Biological Process,60,0.1216443536501348,0.9981343283582089,0.5086390176409462,0.0,16
GO:0006073,cellular glucan metabolic process,Biological Process,60,0.1216443536501348,1.0,0.5099990940549446,0.0,16
GO:0033254,vacuolar transporter chaperone complex,Cellular Component,6,0.2503774519664181,0.9654510556621881,0.5146666041776973,0.0,1
GO:0033290,eukaryotic 48S preinitiation complex,Cellular Component,11,0.19054306764887524,0.9869888475836431,0.5161135564637035,0.0,4
GO:0008079,translation termination factor activity,Molecular Function,7,0.2223333787535173,0.9788461538461538,0.5167032723277217,0.0,3
GO:0016462,pyrophosphatase activity,Molecular Function,258,0.09868103585054581,1.0,0.5172687783232419,0.0,61
GO:0005798,Golgi-associated vesicle,Cellular Component,39,0.13822847358305979,0.9945553539019963,0.5195917379496069,0.0,12
GO:0000153,cytoplasmic ubiquitin ligase complex,Cellular Component,14,0.1765352250066234,0.9784735812133072,0.5214343956516384,0.0,4
GO:0009250,glucan biosynthetic process,Biological Process,45,0.13228185234337542,0.9962335216572504,0.5235825915476087,0.0,11
