GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0031224,intrinsic component of membrane,Cellular Component,1337,0.5707047792065735,0.0,2.2342186413369074,0.0,637
GO:0022857,transmembrane transporter activity,Molecular Function,383,0.6111829833417061,0.0,2.2196894886502054,0.0,225
GO:0016021,integral component of membrane,Cellular Component,1264,0.5626447847700652,0.0,2.1935879588153675,0.0,577
GO:0015291,secondary active transmembrane transporter activity,Molecular Function,93,0.6902292842570034,0.0,2.1481148097212706,0.0,54
GO:0055085,transmembrane transport,Biological Process,457,0.5739681068024632,0.0,2.1366815231600405,0.0,240
GO:0046467,membrane lipid biosynthetic process,Biological Process,71,0.703231429970857,0.0,2.128207032209207,6.875192254918347e-05,39
GO:0015849,organic acid transport,Biological Process,90,0.673227383315213,0.0,2.0997092832684574,6.875192254918347e-05,56
GO:0005215,transporter activity,Molecular Function,428,0.5710879321265027,0.0,2.0951518434821224,6.875192254918347e-05,229
GO:0006643,membrane lipid metabolic process,Biological Process,84,0.6876262858428381,0.0,2.0909920553848695,6.875192254918347e-05,42
GO:1905039,carboxylic acid transmembrane transport,Biological Process,68,0.6856451074719546,0.0,2.0411599338773905,0.0002062557676475504,48
GO:1903509,liposaccharide metabolic process,Biological Process,38,0.7559202702201047,0.0,2.0405105249538513,0.0002062557676475504,22
GO:0005576,extracellular region,Cellular Component,123,0.6343805360593551,0.0,2.0403900198528255,0.0002062557676475504,55
GO:0015075,ion transmembrane transporter activity,Molecular Function,254,0.5794817066846032,0.0,2.0352812823132598,0.00020625576764755042,141
GO:1903825,organic acid transmembrane transport,Biological Process,69,0.6868360580648384,0.0,2.033884857611009,0.00020625576764755042,49
GO:0009247,glycolipid biosynthetic process,Biological Process,34,0.7690375903961323,0.0,2.0333801041233492,0.00020625576764755042,21
GO:0005342,organic acid transmembrane transporter activity,Molecular Function,70,0.6864871503762083,0.0,2.025922802391706,0.00020625576764755042,51
GO:0034220,ion transmembrane transport,Biological Process,247,0.5791302460197494,0.0,2.0253508587253766,0.00020625576764755042,139
GO:0046943,carboxylic acid transmembrane transporter activity,Molecular Function,69,0.6853972462471117,0.0,2.0244722121024603,0.00020625576764755042,50
GO:0006664,glycolipid metabolic process,Biological Process,38,0.7559202702201047,0.0,2.019298434766354,0.00022796690108413465,22
GO:0006506,GPI anchor biosynthetic process,Biological Process,31,0.7690097124728653,0.0,2.0135202675416615,0.00024750692117706045,20
GO:0008509,anion transmembrane transporter activity,Molecular Function,91,0.6477798756898827,0.0,1.9996059868496214,0.00025313207847653917,66
GO:0006865,amino acid transport,Biological Process,58,0.6920783552769789,0.0,1.9911546489719507,0.00025313207847653917,43
GO:0008643,carbohydrate transport,Biological Process,48,0.7176443436397576,0.0,1.9881406747236041,0.000257819709559438,24
GO:0006505,GPI anchor metabolic process,Biological Process,34,0.7566396471930473,0.0018281535648994515,1.988007566934325,0.000257819709559438,21
GO:0006812,cation transport,Biological Process,235,0.5678546942915961,0.0,1.9727461548432164,0.00038077987873393916,128
GO:0003333,amino acid transmembrane transport,Biological Process,48,0.7058087541549638,0.0,1.9718062376355205,0.00038077987873393916,38
GO:0016757,glycosyltransferase activity,Molecular Function,103,0.6161275219719263,0.0,1.964723199431484,0.00048126345784428424,58
GO:0015171,amino acid transmembrane transporter activity,Molecular Function,45,0.7088058045603733,0.0,1.9574585917360912,0.0004907464816441716,36
GO:0031227,intrinsic component of endoplasmic reticulum membrane,Cellular Component,80,0.6398125431059098,0.0,1.9574479734537604,0.0004907464816441716,38
GO:0000041,transition metal ion transport,Biological Process,64,0.6573311630355408,0.0,1.95416617085275,0.000536264995883631,37
GO:0015293,symporter activity,Molecular Function,45,0.7055151486030491,0.0,1.9474380319098192,0.0005588865962062656,28
GO:0046942,carboxylic acid transport,Biological Process,60,0.6668387190145978,0.0,1.9358621435454777,0.0007601998293295429,40
GO:0008324,cation transmembrane transporter activity,Molecular Function,199,0.5614292035213042,0.0,1.933742846318659,0.0007601998293295429,110
GO:0098655,cation transmembrane transport,Biological Process,193,0.5717002924941866,0.0,1.9336757812530365,0.0007601998293295429,108
GO:0030176,integral component of endoplasmic reticulum membrane,Cellular Component,79,0.6342726597561862,0.0,1.9336679900293416,0.0007601998293295429,37
GO:0098656,anion transmembrane transport,Biological Process,83,0.6316730826941341,0.0,1.9306972626607783,0.0007906471093156098,60
GO:0015144,carbohydrate transmembrane transporter activity,Molecular Function,29,0.7440186761299565,0.0,1.9104442868240026,0.001153917402784944,14
GO:0015749,monosaccharide transmembrane transport,Biological Process,25,0.7778174764877395,0.0,1.908613073590576,0.0012538179559627403,15
GO:0022804,active transmembrane transporter activity,Molecular Function,171,0.5630281762390088,0.0,1.8959207292767737,0.00153972328871776,92
GO:0005783,endoplasmic reticulum,Cellular Component,699,0.49836441261267944,0.0,1.8932940431617447,0.00153972328871776,311
GO:0000324,fungal-type vacuole,Cellular Component,472,0.5139967246926991,0.0,1.8913549346390777,0.00153972328871776,199
GO:0000323,lytic vacuole,Cellular Component,472,0.5139967246926991,0.0,1.891069630288999,0.00153972328871776,199
GO:0000322,storage vacuole,Cellular Component,472,0.5139967246926991,0.0,1.891069630288999,0.00153972328871776,199
GO:0034219,carbohydrate transmembrane transport,Biological Process,38,0.6977698595229944,0.0,1.8898374625076355,0.0015609811506053246,17
GO:0008514,organic anion transmembrane transporter activity,Molecular Function,69,0.6427759409313104,0.0,1.888629408683871,0.001567543834121383,51
GO:0016758,hexosyltransferase activity,Molecular Function,80,0.6150490189558189,0.0,1.8858661544731734,0.0016410784991087706,43
GO:0098827,endoplasmic reticulum subcompartment,Cellular Component,408,0.5138702037487969,0.0,1.8842498862237984,0.0016588229823568945,150
GO:0015294,solute:cation symporter activity,Molecular Function,39,0.6898336622169735,0.0018656716417910447,1.8838629810185195,0.001688719097614319,22
GO:0005887,integral component of plasma membrane,Cellular Component,61,0.6530909834079739,0.0,1.8827746487064136,0.0017047670591277125,28
GO:0008645,hexose transmembrane transport,Biological Process,25,0.7778174764877395,0.0,1.8661854627251622,0.0025107673254019117,15
GO:0005789,endoplasmic reticulum membrane,Cellular Component,405,0.5122610787999119,0.0,1.8645075352632456,0.0025107673254019117,148
GO:0006811,ion transport,Biological Process,340,0.5166896926031447,0.0,1.8639282157813013,0.0025107673254019117,172
GO:0031226,intrinsic component of plasma membrane,Cellular Component,68,0.6281565969367814,0.0,1.8610947677111982,0.0025801429047231307,34
GO:0051119,sugar transmembrane transporter activity,Molecular Function,19,0.8085682069695901,0.0,1.8597320749012853,0.0026100729869580922,14
GO:0015149,hexose transmembrane transporter activity,Molecular Function,19,0.8085682069695901,0.0,1.8593003152728365,0.0026100729869580922,14
GO:0015318,inorganic molecular entity transmembrane transporter activity,Molecular Function,188,0.5478993377419317,0.0,1.856589270499718,0.002740255198746027,98
GO:0015145,monosaccharide transmembrane transporter activity,Molecular Function,19,0.8085682069695901,0.0,1.8544844443021258,0.0028224473467559526,14
GO:0015297,antiporter activity,Molecular Function,32,0.7198232029485586,0.0,1.8453616152106749,0.003307204550210722,23
GO:0072507,divalent inorganic cation homeostasis,Biological Process,34,0.7042279306695961,0.0,1.8428425932014763,0.0034857224732436016,19
GO:0015295,solute:proton symporter activity,Molecular Function,36,0.6934463387430502,0.0,1.8421676947047996,0.0034857224732436016,20
GO:0022853,active ion transmembrane transporter activity,Molecular Function,116,0.5824341135634544,0.0,1.8408491191400236,0.0035097292921009394,56
GO:0043413,macromolecule glycosylation,Biological Process,81,0.5941030272793807,0.0,1.8393642157658083,0.0035329616974467504,41
GO:0070085,glycosylation,Biological Process,86,0.5968543310227578,0.0,1.8360313937960628,0.0036831387079919718,43
GO:0072503,cellular divalent inorganic cation homeostasis,Biological Process,33,0.7016907388221992,0.0,1.8319071494350756,0.003973646273584838,18
GO:0006497,protein lipidation,Biological Process,49,0.6492477235284898,0.0,1.8312599610861933,0.004007708223674709,24
GO:0046873,metal ion transmembrane transporter activity,Molecular Function,57,0.6314499435551334,0.0,1.8288823023204506,0.004218867974608985,33
GO:0005351,carbohydrate:proton symporter activity,Molecular Function,25,0.7391669563934375,0.0,1.825780490182852,0.004331371120598559,12
GO:0006665,sphingolipid metabolic process,Biological Process,52,0.6376636315961489,0.0,1.8235092301450133,0.004456918109601415,22
GO:0042157,lipoprotein metabolic process,Biological Process,50,0.6453246046371952,0.0,1.8230419588259585,0.004456918109601415,24
GO:0031984,organelle subcompartment,Cellular Component,471,0.49193209353322204,0.0,1.8189385065858357,0.004808705897154318,161
