Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YOR150W,-1,-333.1248715519905,-16014.238818079233,0.0,0.0,0.0002828854314002829
YDR322C-A,-1,-358.66587048769,-16606.074533328414,0.0,0.0,0.0005657708628005657
YCR028C-A,1,-360.10290110111237,-15869.053386867046,0.3333333333333333,0.009433962264150943,0.0005657708628005657
YKL053C-A,1,-361.90232288837433,-15653.618685662746,0.5,0.018867924528301886,0.0005657708628005657
YMR267W,-1,-363.05610144138336,-16511.893600419164,0.4,0.018867924528301886,0.0008486562942008486
YDR377W,-1,-365.0164963454008,-16819.00621430576,0.3333333333333333,0.018867924528301886,0.0011315417256011315
YDR296W,1,-373.53059816360474,-17178.158828139305,0.42857142857142855,0.02830188679245283,0.0011315417256011315
YPL262W,-1,-374.3000953197479,-16314.592221140862,0.375,0.02830188679245283,0.0014144271570014145
YIL098C,-1,-376.37140530347824,-17024.717953920364,0.3333333333333333,0.02830188679245283,0.0016973125884016972
YGR220C,-1,-377.35342985391617,-17153.592333853245,0.3,0.02830188679245283,0.0019801980198019802
YML081C-A,-1,-382.94947361946106,-16473.554033011198,0.2727272727272727,0.02830188679245283,0.002263083451202263
YML028W,-1,-383.47746562957764,-15894.780283033848,0.25,0.02830188679245283,0.002545968882602546
YDR276C,-1,-383.67304372787476,-16985.38730287552,0.23076923076923078,0.02830188679245283,0.002828854314002829
YBR185C,1,-383.8634577989578,-16969.686622813344,0.2857142857142857,0.03773584905660377,0.002828854314002829
YOR187W,-1,-385.12417379394174,-18097.74959597364,0.26666666666666666,0.03773584905660377,0.0031117397454031117
YGL068W,-1,-385.3277472257614,-16777.637964710593,0.25,0.03773584905660377,0.0033946251768033945
YOR045W,-1,-385.4804390966892,-16971.07579550147,0.23529411764705882,0.03773584905660377,0.0036775106082036777
YJR121W,-1,-385.7850968837738,-16696.765538053587,0.2222222222222222,0.03773584905660377,0.0039603960396039604
YLR069C,-1,-385.80758196115494,-16664.011049494147,0.21052631578947367,0.03773584905660377,0.004243281471004243
YDL126C,-1,-387.2467871904373,-15949.756546676159,0.2,0.03773584905660377,0.004526166902404526
YBL099W,-1,-387.58305713534355,-16954.968235746026,0.19047619047619047,0.03773584905660377,0.004809052333804809
YNL177C,-1,-388.2341278344393,-17237.57255244255,0.18181818181818182,0.03773584905660377,0.005091937765205092
YLL009C,-1,-388.67803835868835,-16781.11241310835,0.17391304347826086,0.03773584905660377,0.005374823196605375
YPL098C,1,-390.76408487558365,-17165.872177392244,0.20833333333333334,0.04716981132075472,0.005374823196605375
YJR135W-A,1,-390.80834406614304,-17238.77573275566,0.24,0.05660377358490566,0.005374823196605375
YEL050C,-1,-392.3565140366554,-17759.392610773444,0.23076923076923078,0.05660377358490566,0.005657708628005658
YDR079W,-1,-395.88155752420425,-17386.059509664774,0.2222222222222222,0.05660377358490566,0.005940594059405941
YER178W,-1,-397.55209028720856,-16791.362973570824,0.21428571428571427,0.05660377358490566,0.006223479490806223
YML025C,-1,-398.5932340621948,-17379.71802352369,0.20689655172413793,0.05660377358490566,0.006506364922206506
YKL170W,-1,-398.84344881772995,-17144.919157132506,0.2,0.05660377358490566,0.006789250353606789
YJL063C,1,-400.4166114330292,-17221.582943081856,0.22580645161290322,0.0660377358490566,0.006789250353606789
YGL143C,-1,-401.16980987787247,-18727.21772956848,0.21875,0.0660377358490566,0.007072135785007072
YNL055C,1,-402.7136563062668,-17018.14622105658,0.24242424242424243,0.07547169811320754,0.007072135785007072
YLR193C,-1,-403.27022816985846,-18238.034829087555,0.23529411764705882,0.07547169811320754,0.007355021216407355
YGL206C,-1,-403.7264070659876,-16604.18652124703,0.22857142857142856,0.07547169811320754,0.007637906647807638
YBL045C,-1,-403.93666057288647,-17806.40192732215,0.2222222222222222,0.07547169811320754,0.007920792079207921
YOR142W,-1,-404.068361222744,-18458.07025115192,0.21621621621621623,0.07547169811320754,0.008203677510608205
YLL001W,1,-407.07918655872345,-17356.924279093742,0.23684210526315788,0.08490566037735849,0.008203677510608205
YPL059W,-1,-407.69597670435905,-17619.59039273858,0.23076923076923078,0.08490566037735849,0.008486562942008486
YML078W,-1,-408.0119059085846,-17924.78956592083,0.225,0.08490566037735849,0.00876944837340877
YNL138W,-1,-408.70844292640686,-16932.865044116974,0.21951219512195122,0.08490566037735849,0.009052333804809052
YDR298C,-1,-410.48967212438583,-18299.04902818799,0.21428571428571427,0.08490566037735849,0.009335219236209336
YCR071C,-1,-411.5713157057762,-18005.163841620088,0.20930232558139536,0.08490566037735849,0.009618104667609617
YKL192C,-1,-412.71514171361923,-18063.40034687519,0.20454545454545456,0.08490566037735849,0.009900990099009901
YMR150C,-1,-413.3202396631241,-17505.34566926956,0.2,0.08490566037735849,0.010183875530410185
YLR191W,-1,-413.7621560096741,-18204.2586312294,0.1956521739130435,0.08490566037735849,0.010466760961810467
