Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YDR322W,YDR529C,1,6.6669154,1.0,1032.0,9967.0,0.0,0.906181812286377,1.0,0.0009680542279966176,0.0,1.0
YLR270W,YML009C,0,6.566175,1.0,1032.0,9966.0,1.0,0.9060909152030945,0.5,0.0009680542279966176,0.00010033108992502093,0.999899685382843
YBR262C,YML091C,1,6.5033116,2.0,1031.0,9966.0,1.0,0.906181812286377,0.6666666865348816,0.0019361084559932351,0.00010033108992502093,0.999899685382843
YBL022C,YGR183C,1,6.4722753,3.0,1030.0,9966.0,1.0,0.9062727093696594,0.75,0.0029041627421975136,0.00010033108992502093,0.999899685382843
YBR262C,YIL157C,1,6.357366,4.0,1029.0,9966.0,1.0,0.9063636660575867,0.800000011920929,0.0038722169119864702,0.00010033108992502093,0.999899685382843
YPR191W,YJL180C,0,6.345789,4.0,1029.0,9965.0,2.0,0.9062727093696594,0.6666666865348816,0.0038722169119864702,0.00020066217985004187,0.9997993111610413
YJR135W-A,YDL149W,1,6.3340073,5.0,1028.0,9965.0,2.0,0.9063636660575867,0.7142857313156128,0.004840271081775427,0.00020066217985004187,0.9997993111610413
YGR231C,YML081C-A,1,6.313471,6.0,1027.0,9965.0,2.0,0.9064545631408691,0.75,0.005808325484395027,0.00020066217985004187,0.9997993111610413
YML009C,YOL032W,0,6.261699,6.0,1027.0,9964.0,3.0,0.9063636660575867,0.6666666865348816,0.005808325484395027,0.0003009932697750628,0.9996989965438843
YKL137W,YDR529C,1,6.2365623,7.0,1026.0,9964.0,3.0,0.9064545631408691,0.699999988079071,0.00677637942135334,0.0003009932697750628,0.9996989965438843
YOR266W,YBR230C,1,6.227407,8.0,1025.0,9964.0,3.0,0.9065454602241516,0.7272727489471436,0.0077444338239729404,0.0003009932697750628,0.9996989965438843
YDL004W,YKL087C,0,6.226898,8.0,1025.0,9963.0,4.0,0.9064545631408691,0.6666666865348816,0.0077444338239729404,0.00040132435970008373,0.9995986819267273
YIL042C,YPL099C,1,6.17314,9.0,1024.0,9963.0,4.0,0.9065454602241516,0.692307710647583,0.00871248822659254,0.00040132435970008373,0.9995986819267273
YBR035C,YBR262C,0,6.14965,9.0,1024.0,9962.0,5.0,0.9064545631408691,0.6428571343421936,0.00871248822659254,0.0005016554496251047,0.9994983673095703
YMR157C,YDR322C-A,0,6.084262,9.0,1024.0,9961.0,6.0,0.9063636660575867,0.6000000238418579,0.00871248822659254,0.0006019865395501256,0.9993979930877686
