Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YDR322W,YIL065C,1,7.141224,1.0,1022.0,9977.0,0.0,0.9070909023284912,1.0,0.0009775171056389809,0.0,1.0
YBR185C,YPL099C,1,6.69172,2.0,1021.0,9977.0,0.0,0.9071817994117737,1.0,0.0019550342112779617,0.0,1.0
YDR322W,YBR179C,1,6.681477,3.0,1020.0,9977.0,0.0,0.9072727560997009,1.0,0.0029325513169169426,0.0,1.0
YGR084C,YBR269C,0,6.6076946,3.0,1020.0,9976.0,1.0,0.9071817994117737,0.75,0.0029325513169169426,0.0001002305289148353,0.9998997449874878
YMR203W,YAL008W,1,6.577629,4.0,1019.0,9976.0,1.0,0.9072727560997009,0.800000011920929,0.0039100684225559235,0.0001002305289148353,0.9998997449874878
YBR262C,YDR150W,1,6.5150986,5.0,1018.0,9976.0,1.0,0.9073636531829834,0.8333333134651184,0.004887585528194904,0.0001002305289148353,0.9998997449874878
YBR262C,YJL112W,1,6.5069404,6.0,1017.0,9976.0,1.0,0.9074545502662659,0.8571428656578064,0.005865102633833885,0.0001002305289148353,0.9998997449874878
YDR074W,YMR193W,0,6.469638,6.0,1017.0,9975.0,2.0,0.9073636531829834,0.75,0.005865102633833885,0.0002004610578296706,0.9997995495796204
YBR269C,YJL104W,1,6.463584,7.0,1016.0,9975.0,2.0,0.9074545502662659,0.7777777910232544,0.006842619739472866,0.0002004610578296706,0.9997995495796204
YJR080C,YPR020W,1,6.4628177,8.0,1015.0,9975.0,2.0,0.9075454473495483,0.800000011920929,0.007820136845111847,0.0002004610578296706,0.9997995495796204
YPR100W,YLR163C,1,6.448313,9.0,1014.0,9975.0,2.0,0.9076363444328308,0.8181818127632141,0.008797653950750828,0.0002004610578296706,0.9997995495796204
YKL134C,YJR034W,1,6.4386215,10.0,1013.0,9975.0,2.0,0.9077273011207581,0.8333333134651184,0.009775171056389809,0.0002004610578296706,0.9997995495796204
YDR142C,YML009C,0,6.393319,10.0,1013.0,9974.0,3.0,0.9076363444328308,0.7692307829856873,0.009775171056389809,0.0003006915794685483,0.9996992945671082
YGL191W,YER058W,1,6.391203,11.0,1012.0,9974.0,3.0,0.9077273011207581,0.7857142686843872,0.01075268816202879,0.0003006915794685483,0.9996992945671082
YNL242W,YBR185C,1,6.368397,12.0,1011.0,9974.0,3.0,0.9078181982040405,0.800000011920929,0.01173020526766777,0.0003006915794685483,0.9996992945671082
YBR262C,YDR258C,1,6.3492384,13.0,1010.0,9974.0,3.0,0.907909095287323,0.8125,0.012707722373306751,0.0003006915794685483,0.9996992945671082
YBR024W,YOR045W,1,6.318877,14.0,1009.0,9974.0,3.0,0.9079999923706055,0.8235294222831726,0.013685239478945732,0.0003006915794685483,0.9996992945671082
YGL219C,YBR185C,1,6.302876,15.0,1008.0,9974.0,3.0,0.9080908894538879,0.8333333134651184,0.014662756584584713,0.0003006915794685483,0.9996992945671082
YLR295C,YKL195W,1,6.281195,16.0,1007.0,9974.0,3.0,0.9081818461418152,0.8421052694320679,0.015640273690223694,0.0003006915794685483,0.9996992945671082
YNR007C,YIL157C,1,6.2754536,17.0,1006.0,9974.0,3.0,0.9082727432250977,0.8500000238418579,0.01661779172718525,0.0003006915794685483,0.9996992945671082
YGR112W,YBR185C,1,6.2331533,18.0,1005.0,9974.0,3.0,0.9083636403083801,0.8571428656578064,0.017595307901501656,0.0003006915794685483,0.9996992945671082
YDR022C,YJR045C,1,6.231447,19.0,1004.0,9974.0,3.0,0.9084545373916626,0.8636363744735718,0.01857282593846321,0.0003006915794685483,0.9996992945671082
YDL126C,YDR079W,1,6.2235785,20.0,1003.0,9974.0,3.0,0.9085454344749451,0.8695651888847351,0.019550342112779617,0.0003006915794685483,0.9996992945671082
YCR079W,YLL001W,1,6.1793785,21.0,1002.0,9974.0,3.0,0.9086363911628723,0.875,0.020527860149741173,0.0003006915794685483,0.9996992945671082
YIL042C,YGR082W,1,6.1495285,22.0,1001.0,9974.0,3.0,0.9087272882461548,0.8799999952316284,0.02150537632405758,0.0003006915794685483,0.9996992945671082
YDR231C,YPL215W,1,6.1380086,23.0,1000.0,9974.0,3.0,0.9088181853294373,0.8846153616905212,0.022482894361019135,0.0003006915794685483,0.9996992945671082
YMR257C,YDR529C,1,6.119409,24.0,999.0,9974.0,3.0,0.9089090824127197,0.8888888955116272,0.02346041053533554,0.0003006915794685483,0.9996992945671082
YBL038W,YPR134W,0,6.11642,24.0,999.0,9973.0,4.0,0.9088181853294373,0.8571428656578064,0.02346041053533554,0.0004009221156593412,0.9995990991592407
YIL042C,YPL215W,1,6.038308,25.0,998.0,9973.0,4.0,0.9089090824127197,0.8620689511299133,0.024437928572297096,0.0004009221156593412,0.9995990991592407
