GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0033615,mitochondrial proton-transporting ATP synthase complex assembly,Biological Process,11,0.5752755569034281,0.0506108202443281,1.512013768060042,0.1255750183556348,5
GO:0043461,proton-transporting ATP synthase complex assembly,Biological Process,11,0.5752755569034281,0.04690117252931323,1.497903645041251,0.1255750183556348,5
GO:0032979,protein insertion into mitochondrial inner membrane from matrix,Biological Process,9,0.75,0.048638132295719845,1.463869554702307,0.1255750183556348,2
GO:0032978,protein insertion into membrane from inner side,Biological Process,9,0.75,0.04423076923076923,1.4522873503581506,0.1255750183556348,2
GO:0042407,cristae formation,Biological Process,11,0.5476251767158385,0.06643952299829642,1.4387352694102173,0.1255750183556348,5
GO:0070071,proton-transporting two-sector ATPase complex assembly,Biological Process,17,0.5372571237237045,0.0389908256880734,1.420543378227214,0.1255750183556348,5
GO:1903312,negative regulation of mRNA metabolic process,Biological Process,10,1.0,0.0,1.348350842902514,0.16977576157154203,0
GO:1902369,negative regulation of RNA catabolic process,Biological Process,7,1.0,0.0,1.3402052734029326,0.16977576157154203,0
GO:1902373,negative regulation of mRNA catabolic process,Biological Process,7,1.0,0.0,1.325161460392771,0.20302680671891155,0
GO:0052547,regulation of peptidase activity,Biological Process,14,0.9491525423728814,0.08373205741626795,1.2817171330011492,0.3506786340410867,0
GO:0070131,positive regulation of mitochondrial translation,Biological Process,14,0.5282416077233496,0.25416666666666665,1.1407327152021156,0.7196934625274682,2
GO:0046578,regulation of Ras protein signal transduction,Biological Process,30,0.9302325581395349,0.1650485436893204,1.1309360417238528,0.7196934625274682,0
GO:0071072,negative regulation of phospholipid biosynthetic process,Biological Process,9,0.796875,0.35454545454545455,1.077137234195747,0.7196934625274682,0
GO:1903726,negative regulation of phospholipid metabolic process,Biological Process,9,0.796875,0.38074398249452956,1.058494936191471,0.7196934625274682,0
GO:0046337,phosphatidylethanolamine metabolic process,Biological Process,10,0.7936507936507937,0.4047058823529412,1.0563730363889436,0.7196934625274682,0
GO:0051055,negative regulation of lipid biosynthetic process,Biological Process,15,0.7758620689655171,0.4226044226044226,1.0469303761289575,0.7196934625274682,0
GO:0051056,regulation of small GTPase mediated signal transduction,Biological Process,32,0.9268292682926829,0.2892561983471074,1.0421577515865834,0.7196934625274682,0
GO:0045833,negative regulation of lipid metabolic process,Biological Process,16,0.7719298245614035,0.42702702702702705,1.0280373831775695,0.7196934625274682,0
GO:0008535,respiratory chain complex IV assembly,Biological Process,29,0.355234478032869,0.36231884057971014,1.0226755028687593,0.7196934625274682,13
GO:0006656,phosphatidylcholine biosynthetic process,Biological Process,18,0.7636363636363636,0.45866666666666667,1.020871143375679,0.7196934625274682,0
GO:0032048,cardiolipin metabolic process,Biological Process,16,0.7719298245614035,0.489247311827957,1.0145035329118621,0.7196934625274682,0
GO:0071071,regulation of phospholipid biosynthetic process,Biological Process,17,0.7678571428571429,0.5077319587628866,1.0033074748932602,0.7196934625274682,0
GO:0046470,phosphatidylcholine metabolic process,Biological Process,20,0.7547169811320755,0.48450704225352115,1.0029665206950138,0.7196934625274682,0
GO:0006725,cellular aromatic compound metabolic process,Biological Process,1982,1.033525405971714,0.772,1.000000000000026,0.7253156765765962,8
GO:0009894,regulation of catabolic process,Biological Process,181,1.6481481481481501,0.505,1.0000000000000249,0.7253156765765962,3
GO:0065007,biological regulation,Biological Process,2048,1.0248101265822778,0.046,1.0000000000000246,0.7253156765765962,24
GO:0022411,cellular component disassembly,Biological Process,173,1.6200000000000003,0.609,1.0000000000000233,0.7316329203724553,11
GO:0051252,regulation of RNA metabolic process,Biological Process,647,1.123693379790944,0.289,1.0000000000000233,0.7316329203724553,2
GO:0000003,reproduction,Biological Process,516,1.1625282167042887,0.0,1.0000000000000233,0.7316329203724553,1
GO:0009058,biosynthetic process,Biological Process,2031,1.032175689479059,0.712,1.000000000000022,0.745173018935611,10
GO:0019222,regulation of metabolic process,Biological Process,1196,1.0525378450578802,0.907,1.0000000000000213,0.745173018935611,14
GO:0006397,mRNA processing,Biological Process,210,1.5109489051094929,0.2,1.0000000000000202,0.745173018935611,3
GO:0048856,anatomical structure development,Biological Process,214,1.4893617021276597,0.013,1.00000000000002,0.745173018935611,4
GO:0009653,anatomical structure morphogenesis,Biological Process,214,1.4893617021276597,0.013,1.00000000000002,0.745173018935611,4
GO:0006605,protein targeting,Biological Process,255,1.3626373626373618,0.028,1.0000000000000193,0.7843587515171494,7
GO:0010629,negative regulation of gene expression,Biological Process,294,1.3212669683257907,0.77,1.0000000000000193,0.7843587515171494,2
GO:0072594,establishment of protein localization to organelle,Biological Process,359,1.2202797202797224,0.234,1.0000000000000187,0.7977735683975358,10
GO:0051253,negative regulation of RNA metabolic process,Biological Process,187,1.631578947368423,0.0,1.0000000000000182,0.7977735683975358,1
GO:0044093,positive regulation of molecular function,Biological Process,141,2.0588235294117627,0.0,1.0000000000000182,0.7977735683975358,1
GO:0051603,proteolysis involved in protein catabolic process,Biological Process,270,1.3553299492385769,0.505,1.0000000000000182,0.7977735683975358,3
GO:0006950,response to stress,Biological Process,806,1.0941336971350626,0.541,1.0000000000000182,0.7977735683975358,4
GO:0010556,regulation of macromolecule biosynthetic process,Biological Process,775,1.0968660968660962,0.682,1.0000000000000178,0.8143475678613609,5
GO:0051234,establishment of localization,Biological Process,1429,1.042035398230088,0.352,1.0000000000000178,0.8143475678613609,16
GO:0010605,negative regulation of macromolecule metabolic process,Biological Process,508,1.1632183908045988,0.121,1.0000000000000178,0.8143475678613609,2
GO:0003006,developmental process involved in reproduction,Biological Process,162,1.8089887640449451,0.273,1.0000000000000175,0.8397836282721728,1
GO:0051130,positive regulation of cellular component organization,Biological Process,139,2.09090909090909,0.046,1.0000000000000173,0.8498232935681428,1
GO:0016570,histone modification,Biological Process,139,2.09090909090909,0.037,1.0000000000000173,0.8498232935681428,1
GO:0006793,phosphorus metabolic process,Biological Process,722,1.1093990755007725,0.238,1.000000000000017,0.8498232935681428,2
GO:0031329,regulation of cellular catabolic process,Biological Process,161,1.7954545454545494,0.341,1.000000000000017,0.8498232935681428,3
GO:0044085,cellular component biogenesis,Biological Process,1328,1.02788844621514,0.101,1.0000000000000169,0.8551409263227295,38
GO:0032505,reproduction of a single-celled organism,Biological Process,205,1.545454545454545,0.041,1.0000000000000164,0.8574467095109396,1
GO:0090407,organophosphate biosynthetic process,Biological Process,266,1.373056994818654,0.111,1.0000000000000164,0.8574467095109396,1
GO:0009057,macromolecule catabolic process,Biological Process,481,1.169117647058823,0.376,1.0000000000000164,0.8574467095109396,4
GO:0051173,positive regulation of nitrogen compound metabolic process,Biological Process,550,1.1404612159329124,0.878,1.0000000000000162,0.8574467095109396,6
GO:0008152,metabolic process,Biological Process,3844,1.0098117210289053,0.846,1.0000000000000162,0.8574467095109396,35
GO:0034645,cellular macromolecule biosynthetic process,Biological Process,679,1.1072607260726062,0.699,1.0000000000000162,0.8574467095109396,8
GO:0006412,translation,Biological Process,506,1.154734411085452,0.146,1.000000000000016,0.8574467095109396,6
GO:0016072,rRNA metabolic process,Biological Process,350,1.259927797833937,0.442,1.0000000000000155,0.8708121380219731,1
GO:0031399,regulation of protein modification process,Biological Process,158,1.847058823529411,0.0,1.0000000000000153,0.8776522463716033,1
GO:0019941,modification-dependent protein catabolic process,Biological Process,245,1.4127906976744191,0.297,1.0000000000000149,0.8786864677042828,2
GO:0036211,protein modification process,Biological Process,822,1.0894526034712952,0.988,1.0000000000000149,0.8786864677042828,6
GO:0098660,inorganic ion transmembrane transport,Biological Process,172,1.707070707070709,0.363,1.0000000000000147,0.8786864677042828,3
GO:0023052,signaling,Biological Process,443,1.1891891891891873,0.847,1.000000000000014,0.8786864677042828,3
GO:0007165,signal transduction,Biological Process,443,1.1891891891891873,0.845,1.000000000000014,0.8786864677042828,3
GO:0010467,gene expression,Biological Process,1764,1.036664695446481,0.842,1.0000000000000135,0.8786864677042828,10
GO:1903046,meiotic cell cycle process,Biological Process,281,1.346153846153846,0.0,1.0000000000000135,0.8786864677042828,1
GO:0010639,negative regulation of organelle organization,Biological Process,100,3.629629629629635,0.206,1.0000000000000133,0.8786864677042828,2
GO:0016071,mRNA metabolic process,Biological Process,335,1.263358778625952,0.518,1.0000000000000133,0.8786864677042828,4
GO:0006511,ubiquitin-dependent protein catabolic process,Biological Process,239,1.4277108433734953,0.539,1.000000000000013,0.8786864677042828,2
GO:0045333,cellular respiration,Biological Process,107,3.058823529411759,0.69,1.0000000000000129,0.8786864677042828,3
GO:0051128,regulation of cellular component organization,Biological Process,405,1.207831325301206,0.583,1.0000000000000129,0.8786864677042828,4
GO:0044260,cellular macromolecule metabolic process,Biological Process,1567,1.0394912985274436,0.039,1.0000000000000127,0.8786864677042828,14
GO:0010468,regulation of gene expression,Biological Process,884,1.0813810110974107,0.157,1.0000000000000124,0.8786864677042828,7
GO:0048878,chemical homeostasis,Biological Process,234,1.428571428571426,0.52,1.0000000000000122,0.8786864677042828,4
GO:0006796,phosphate-containing compound metabolic process,Biological Process,702,1.112877583465818,0.208,1.0000000000000122,0.8786864677042828,2
GO:0007033,vacuole organization,Biological Process,115,2.6904761904761885,0.148,1.0000000000000122,0.8786864677042828,2
GO:0051179,localization,Biological Process,1626,1.035415325177077,0.646,1.0000000000000118,0.8786864677042828,18
GO:0055080,cation homeostasis,Biological Process,167,1.7659574468085135,0.422,1.0000000000000115,0.8786864677042828,1
GO:0006873,cellular ion homeostasis,Biological Process,167,1.7659574468085135,0.409,1.0000000000000115,0.8786864677042828,1
GO:0022607,cellular component assembly,Biological Process,972,1.040044493882092,0.295,1.0000000000000115,0.8786864677042828,37
GO:0051129,negative regulation of cellular component organization,Biological Process,127,2.3148148148148175,0.645,1.0000000000000113,0.8786864677042828,2
GO:0048523,negative regulation of cellular process,Biological Process,594,1.1305182341650701,0.116,1.0000000000000113,0.8786864677042828,5
GO:0031326,regulation of cellular biosynthetic process,Biological Process,808,1.091156462585035,0.13,1.0000000000000113,0.8786864677042828,6
GO:0006417,regulation of translation,Biological Process,188,1.5913043478260847,0.379,1.000000000000011,0.8858800750922063,5
GO:0008033,tRNA processing,Biological Process,136,2.1269841269841248,0.005,1.0000000000000109,0.8911668190059486,1
GO:0098655,cation transmembrane transport,Biological Process,193,1.583333333333332,0.342,1.00000000000001,0.9250297453040973,3
GO:0051171,regulation of nitrogen compound metabolic process,Biological Process,1011,1.0650319829424317,0.025,1.00000000000001,0.9250297453040973,12
GO:0006091,generation of precursor metabolites and energy,Biological Process,211,1.507246376811596,0.167,1.00000000000001,0.9250297453040973,3
GO:0006401,RNA catabolic process,Biological Process,166,1.774193548387096,0.849,1.00000000000001,0.9250297453040973,1
GO:0009628,response to abiotic stimulus,Biological Process,161,1.8181818181818221,0.429,1.0000000000000098,0.9298614155614214,1
GO:0008610,lipid biosynthetic process,Biological Process,224,1.4768211920529821,0.146,1.0000000000000095,0.9298614155614214,1
GO:0006139,nucleobase-containing compound metabolic process,Biological Process,1900,1.0350301039956222,0.659,1.0000000000000095,0.9298614155614214,8
GO:0006396,RNA processing,Biological Process,589,1.1317829457364343,0.019,1.0000000000000095,0.9298614155614214,4
GO:0061024,membrane organization,Biological Process,237,1.353658536585366,0.644,1.0000000000000093,0.9298614155614214,15
GO:0065003,protein-containing complex assembly,Biological Process,554,1.0790020790020778,0.845,1.0000000000000093,0.9298614155614214,35
GO:0015980,energy derivation by oxidation of organic compounds,Biological Process,158,1.8235294117647036,0.438,1.0000000000000089,0.9298614155614214,3
GO:0050789,regulation of biological process,Biological Process,1716,1.03225806451613,0.469,1.0000000000000089,0.9298614155614214,20
GO:1901565,organonitrogen compound catabolic process,Biological Process,420,1.201729106628243,0.895,1.0000000000000089,0.9298614155614214,3
GO:0034470,ncRNA processing,Biological Process,420,1.2017291066282427,0.923,1.0000000000000087,0.9298614155614214,2
GO:0044271,cellular nitrogen compound biosynthetic process,Biological Process,1500,1.0462508759635607,0.189,1.0000000000000078,0.9298614155614214,7
GO:0010604,positive regulation of macromolecule metabolic process,Biological Process,549,1.1386554621848735,0.294,1.0000000000000078,0.9298614155614214,7
GO:0048519,negative regulation of biological process,Biological Process,749,1.1005917159763308,0.375,1.0000000000000078,0.9298614155614214,5
