GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0070131,positive regulation of mitochondrial translation,Biological Process,14,0.6571428571428575,0.05331179321486268,1.5443170634861998,0.4686174568744111,4
GO:0070129,regulation of mitochondrial translation,Biological Process,16,0.5185142077352993,0.11419249592169657,1.3584498784942656,0.4686174568744111,4
GO:1902373,negative regulation of mRNA catabolic process,Biological Process,7,0.987012987012987,0.03355704697986577,1.324599368347176,0.4686174568744111,0
GO:0032979,protein insertion into mitochondrial inner membrane from matrix,Biological Process,9,0.6666666666666671,0.128125,1.3206537305096588,0.4686174568744111,2
GO:0032978,protein insertion into membrane from inner side,Biological Process,9,0.6666666666666671,0.1206896551724138,1.319959117879258,0.4686174568744111,2
GO:1902369,negative regulation of RNA catabolic process,Biological Process,7,0.987012987012987,0.023655913978494623,1.317280453257791,0.4686174568744111,0
GO:1903312,negative regulation of mRNA metabolic process,Biological Process,10,0.9864864864864865,0.02466367713004484,1.3144656627235638,0.4686174568744111,0
GO:0062125,regulation of mitochondrial gene expression,Biological Process,18,0.5126233822688433,0.15591397849462366,1.3040211072505437,0.4686174568744111,3
GO:0042407,cristae formation,Biological Process,11,0.4806696020362784,0.18005540166204986,1.2601446951562214,0.6060291192507776,5
GO:0034551,mitochondrial respiratory chain complex III assembly,Biological Process,10,0.48913789799631996,0.18995929443690637,1.2431418544908515,0.6060291192507776,2
GO:0052547,regulation of peptidase activity,Biological Process,14,0.9428571428571428,0.1359447004608295,1.2355605400509007,0.6060291192507776,0
GO:0017062,respiratory chain complex III assembly,Biological Process,10,0.48913789799631996,0.2,1.2333690141189286,0.6060291192507776,2
GO:0046578,regulation of Ras protein signal transduction,Biological Process,30,0.9259259259259259,0.14814814814814814,1.2107623318385616,0.6475994601921028,0
GO:0051056,regulation of small GTPase mediated signal transduction,Biological Process,32,0.9230769230769231,0.1828358208955224,1.152068780225686,0.8221948921456687,0
GO:0036297,interstrand cross-link repair,Biological Process,11,0.863013698630137,0.28193832599118945,1.1427544048903302,0.8221948921456687,0
