GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0032543,mitochondrial translation,Biological Process,131,0.789516262829516,0.0,4.290380255742911,0.0,100
GO:0140053,mitochondrial gene expression,Biological Process,157,0.7595302544165734,0.0,4.270902959602279,0.0,110
GO:0070585,protein localization to mitochondrion,Biological Process,73,0.6674648366623214,0.0,3.303550272000818,0.0,49
GO:0072655,establishment of protein localization to mitochondrion,Biological Process,73,0.6674648366623214,0.0,3.2834738457213812,0.0,49
GO:0044743,protein transmembrane import into intracellular organelle,Biological Process,54,0.6886295473184307,0.0,3.170542014139229,0.0,33
GO:0006839,mitochondrial transport,Biological Process,82,0.630042550139248,0.0,3.130077505869977,0.0,52
GO:0006626,protein targeting to mitochondrion,Biological Process,65,0.6618140897992623,0.0,3.1298366793365884,0.0,42
GO:1990542,mitochondrial transmembrane transport,Biological Process,62,0.6486342017324488,0.0,3.1139425468240285,0.0,35
GO:0007005,mitochondrion organization,Biological Process,292,0.504628193714093,0.0,3.10753271509109,0.0,134
GO:0030150,protein import into mitochondrial matrix,Biological Process,24,0.8052142380221017,0.0,2.931825625301778,0.0,20
GO:0009060,aerobic respiration,Biological Process,89,0.5602706923824745,0.0,2.8202069486566117,0.0,47
GO:0045333,cellular respiration,Biological Process,107,0.532460753872006,0.0,2.8016698981673582,0.0,53
GO:0051668,localization within membrane,Biological Process,182,0.4844053799786517,0.0,2.7956377880496635,0.0,104
GO:0045184,establishment of protein localization,Biological Process,655,0.4148670842864303,0.0,2.750346803311931,0.0,312
GO:0000959,mitochondrial RNA metabolic process,Biological Process,42,0.6532741604013698,0.0,2.7484133626847176,0.0,25
GO:0070127,tRNA aminoacylation for mitochondrial protein translation,Biological Process,14,0.8822418902657899,0.0,2.7464044608546376,0.0,11
GO:0065002,intracellular protein transmembrane transport,Biological Process,77,0.5539526039585446,0.0,2.7457870593536686,0.0,36
GO:0071806,protein transmembrane transport,Biological Process,84,0.545613769330856,0.0,2.7268409427733644,0.0,39
GO:0006886,intracellular protein transport,Biological Process,442,0.4233485574150757,0.0,2.720701342791426,0.0,217
GO:0072657,protein localization to membrane,Biological Process,147,0.48710558721223224,0.0,2.7155296315559987,0.0,86
GO:0015031,protein transport,Biological Process,634,0.409724487081121,0.0,2.693483214090969,0.0,301
GO:0051205,protein insertion into membrane,Biological Process,38,0.6340560793828695,0.0,2.6766638573613992,0.0,25
GO:0016192,vesicle-mediated transport,Biological Process,460,0.41163713891895015,0.0,2.656111183621975,0.0,219
GO:0007006,mitochondrial membrane organization,Biological Process,55,0.5797661801626994,0.0,2.6449917348145964,0.0,35
