GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0034551,mitochondrial respiratory chain complex III assembly,Biological Process,10,0.548049348154551,0.11518324607329843,1.3566742808586745,0.6018743914313535,4
GO:0017062,respiratory chain complex III assembly,Biological Process,10,0.548049348154551,0.11518324607329843,1.3566742808586745,0.6018743914313535,4
GO:0042407,cristae formation,Biological Process,11,0.5124482080484191,0.11663807890222985,1.3462474425336828,0.6018743914313535,4
GO:0010507,negative regulation of autophagy,Biological Process,22,0.9516129032258065,0.08108108108108109,1.2791924142339715,0.6074444741654407,0
GO:0007009,plasma membrane organization,Biological Process,11,0.9589041095890412,0.07692307692307693,1.275928904284715,0.6074444741654407,0
GO:0034204,lipid translocation,Biological Process,22,0.9516129032258065,0.06963788300835655,1.2744283995186558,0.6074444741654407,0
GO:0045332,phospholipid translocation,Biological Process,21,0.9523809523809523,0.07216494845360824,1.2640495194657122,0.6074444741654407,0
GO:0097035,regulation of membrane lipid distribution,Biological Process,23,0.9508196721311475,0.11560693641618497,1.2406800618238027,0.6074444741654407,0
GO:0052547,regulation of peptidase activity,Biological Process,14,0.9142857142857143,0.1488833746898263,1.214369791421442,0.6074444741654407,0
GO:0007007,inner mitochondrial membrane organization,Biological Process,29,0.5327677822623922,0.06451612903225806,1.2027740675547955,0.6074444741654407,6
GO:1902373,negative regulation of mRNA catabolic process,Biological Process,7,0.8961038961038961,0.19305856832971802,1.1970871594159274,0.6074444741654407,0
GO:0033615,mitochondrial proton-transporting ATP synthase complex assembly,Biological Process,11,0.4471946153484048,0.23711340206185566,1.1917162988076175,0.6074444741654407,2
GO:1902369,negative regulation of RNA catabolic process,Biological Process,7,0.8961038961038961,0.19654427645788336,1.188018296084193,0.6074444741654407,0
GO:1903312,negative regulation of mRNA metabolic process,Biological Process,10,0.8918918918918919,0.21841541755888652,1.1822784810126563,0.6074444741654407,0
GO:0043461,proton-transporting ATP synthase complex assembly,Biological Process,11,0.4471946153484048,0.24253075571177504,1.1818328074918347,0.6074444741654407,2
GO:0045041,protein import into mitochondrial intermembrane space,Biological Process,8,0.6973684210526317,0.25661914460285135,1.1642238037043526,0.6074444741654407,1
GO:0046578,regulation of Ras protein signal transduction,Biological Process,30,0.8888888888888888,0.24429967426710097,1.1537738803632924,0.6074444741654407,0
GO:0031330,negative regulation of cellular catabolic process,Biological Process,34,0.8599999999999999,0.14736842105263157,1.1458664689883464,0.6074444741654407,1
GO:0070071,proton-transporting two-sector ATPase complex assembly,Biological Process,17,0.43983415736435255,0.2857142857142857,1.1410845943040837,0.6074444741654407,2
GO:0009895,negative regulation of catabolic process,Biological Process,35,0.857142857142857,0.16455696202531644,1.1134536638601624,0.6290394539082406,1
GO:0051056,regulation of small GTPase mediated signal transduction,Biological Process,32,0.8846153846153846,0.24110671936758893,1.11325808303042,0.6290394539082406,0
GO:1903146,regulation of autophagy of mitochondrion,Biological Process,8,0.5400602653925463,0.4121996303142329,1.0414006882137132,0.7802889068325932,0
GO:0045039,protein insertion into mitochondrial inner membrane,Biological Process,13,0.7887323943661971,0.44522144522144524,1.0384266263237516,0.7802889068325932,0
GO:0019538,protein metabolic process,Biological Process,1589,1.0445182724252482,0.32,1.0000000000000258,0.8881162061155886,17
GO:0010467,gene expression,Biological Process,1764,1.0428571428571427,0.147,1.0000000000000242,0.8881162061155886,12
GO:0006644,phospholipid metabolic process,Biological Process,159,2.10666666666667,0.212,1.0000000000000226,0.8881162061155886,1
GO:0031325,positive regulation of cellular metabolic process,Biological Process,556,1.1652542372881365,0.385,1.0000000000000226,0.8881162061155886,6
