GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0032543,mitochondrial translation,Biological Process,131,0.740313922927968,0.0,3.359260395657013,0.0,33
GO:0009060,aerobic respiration,Biological Process,89,0.6429433595554148,0.0,3.128623568249937,0.0,36
GO:0140053,mitochondrial gene expression,Biological Process,157,0.6436389235324695,0.0,3.0858772477442242,0.0,33
GO:0045333,cellular respiration,Biological Process,107,0.6047039720188987,0.0,2.974694254627972,0.0,39
GO:0006091,generation of precursor metabolites and energy,Biological Process,211,0.5304136985212147,0.0,2.9394631933313287,0.0,58
GO:0006119,oxidative phosphorylation,Biological Process,35,0.873463930900516,0.0,2.8698602892739076,0.0,11
GO:0015980,energy derivation by oxidation of organic compounds,Biological Process,158,0.546109912072265,0.0,2.8321884299737743,0.0,44
GO:0006099,tricarboxylic acid cycle,Biological Process,30,0.7800128588138285,0.0,2.8151117598679685,0.0,15
GO:0009150,purine ribonucleotide metabolic process,Biological Process,106,0.570657572817827,0.0,2.7733909581869214,0.0,40
GO:0009152,purine ribonucleotide biosynthetic process,Biological Process,58,0.6811771211998916,0.0,2.76223310115082,0.0,18
GO:0009144,purine nucleoside triphosphate metabolic process,Biological Process,55,0.6586844747582444,0.0,2.723317223339062,0.0,22
GO:0046034,ATP metabolic process,Biological Process,48,0.6609494846405976,0.0,2.716978993306064,0.0,22
GO:0015986,proton motive force-driven ATP synthesis,Biological Process,17,0.8905821395915984,0.0,2.705824927610153,0.0,10
GO:0009205,purine ribonucleoside triphosphate metabolic process,Biological Process,53,0.6607304494385111,0.0,2.704913149015181,0.0,22
GO:0009259,ribonucleotide metabolic process,Biological Process,122,0.5446912864240304,0.0,2.7009344386307075,0.0,41
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,Biological Process,21,0.890448581019239,0.0,2.697835930951756,0.0,10
GO:0006754,ATP biosynthetic process,Biological Process,17,0.8905821395915984,0.0,2.6846706989396765,0.0,10
GO:0009145,purine nucleoside triphosphate biosynthetic process,Biological Process,21,0.890448581019239,0.0,2.664343173978159,0.0,10
GO:0042773,ATP synthesis coupled electron transport,Biological Process,29,0.9071739772814351,0.0,2.6399777152435546,0.0,8
