GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0032543,mitochondrial translation,Biological Process,131,0.8965457741463345,0.0,3.8279757226032243,0.0,54
GO:0140053,mitochondrial gene expression,Biological Process,157,0.8722729232170229,0.0,3.7296685873471707,0.0,56
GO:0009060,aerobic respiration,Biological Process,89,0.6880284974673544,0.0,2.2454942049705324,0.0009538286950313186,11
GO:0019646,aerobic electron transport chain,Biological Process,29,0.7038609886714533,0.0,2.0573440243312824,0.00885698073957653,7
GO:0022900,electron transport chain,Biological Process,40,0.6882106903554372,0.0,2.0460036539544766,0.00885698073957653,7
GO:0042773,ATP synthesis coupled electron transport,Biological Process,29,0.7038609886714533,0.0,2.040104877549319,0.00885698073957653,7
GO:0042775,mitochondrial ATP synthesis coupled electron transport,Biological Process,29,0.7038609886714533,0.0,2.031869511540699,0.00885698073957653,7
GO:0022904,respiratory electron transport chain,Biological Process,33,0.7036616292712466,0.0,2.005256944060017,0.011922858687891485,7
GO:0006119,oxidative phosphorylation,Biological Process,35,0.7035614730148084,0.0,1.981490114290841,0.014519392357698961,7
GO:0062125,regulation of mitochondrial gene expression,Biological Process,18,0.8967116870167121,0.0019646365422396855,1.9579884552430762,0.01907657390062637,2
GO:0000959,mitochondrial RNA metabolic process,Biological Process,42,0.7734799529855121,0.0,1.9160773314480648,0.029395266146874276,5
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",Biological Process,11,0.7192176291516025,0.00796812749003984,1.8916358129787256,0.03376553580410868,6
GO:0006515,protein quality control for misfolded or incompletely synthesized proteins,Biological Process,30,0.6904153468849618,0.001996007984031936,1.8902147074140039,0.03376553580410868,5
GO:0045333,cellular respiration,Biological Process,107,0.5412586615651483,0.0,1.8853023752715643,0.03376553580410868,11
GO:0032509,endosome transport via multivesicular body sorting pathway,Biological Process,59,0.6124135787268,0.004424778761061947,1.8845424452549797,0.03376553580410868,9
GO:1902600,proton transmembrane transport,Biological Process,80,0.677892769864579,0.0,1.8759416761760834,0.0365435618783874,7
GO:0071985,multivesicular body sorting pathway,Biological Process,60,0.6122379002843933,0.0021231422505307855,1.8496181453203624,0.04724257418919826,9
GO:0018208,peptidyl-proline modification,Biological Process,16,0.6965711650215183,0.001941747572815534,1.842917115995659,0.048380311031310776,4
GO:1901679,nucleotide transmembrane transport,Biological Process,15,0.726036878657107,0.005859375,1.8299500890533003,0.053314003901224226,3
GO:0070131,positive regulation of mitochondrial translation,Biological Process,14,0.8933194705974047,0.004016064257028112,1.8216545470207062,0.05613963176470047,1
GO:0070129,regulation of mitochondrial translation,Biological Process,16,0.8932099741824884,0.0,1.8176896985211861,0.05613963176470047,1
GO:0000413,protein peptidyl-prolyl isomerization,Biological Process,14,0.7008606563321639,0.0,1.7988772634621546,0.06689807620151476,4
GO:0006835,dicarboxylic acid transport,Biological Process,15,0.7026432294260491,0.00816326530612245,1.7519658342518072,0.10695322628199004,3
GO:0006862,nucleotide transport,Biological Process,39,0.6210725101061346,0.01002004008016032,1.7304561801408793,0.12888610241610693,4
GO:0071218,cellular response to misfolded protein,Biological Process,21,0.6596496540197795,0.012244897959183673,1.7126713747950488,0.13975356731644062,5
GO:0032511,late endosome to vacuole transport via multivesicular body sorting pathway,Biological Process,52,0.5795172560885766,0.010548523206751054,1.7108968512410085,0.13975356731644062,8
GO:0010675,regulation of cellular carbohydrate metabolic process,Biological Process,40,0.7143191649608427,0.013861386138613862,1.7108664408119294,0.13975356731644062,5
GO:0045324,late endosome to vacuole transport,Biological Process,64,0.576931914789266,0.023706896551724137,1.6949910989211978,0.15734884403551133,8
GO:0016197,endosomal transport,Biological Process,114,0.4972747940626399,0.0024330900243309003,1.6930948437748699,0.15734884403551133,11
GO:0043255,regulation of carbohydrate biosynthetic process,Biological Process,32,0.7159217086810374,0.008733624454148471,1.6753271306155473,0.1821494864611475,5
GO:0051788,response to misfolded protein,Biological Process,21,0.6596496540197795,0.016736401673640166,1.6707500982778098,0.18390432613555455,5
GO:0010962,regulation of glucan biosynthetic process,Biological Process,14,0.752351097178686,0.014084507042253521,1.628376686435785,0.26426835632337414,4
GO:0022406,membrane docking,Biological Process,44,0.6225396058708326,0.027083333333333334,1.6255742229811458,0.26426835632337414,5
GO:0140056,organelle localization by membrane tethering,Biological Process,44,0.6225396058708326,0.01616161616161616,1.6197198364177945,0.27108372588493035,5
GO:0032885,regulation of polysaccharide biosynthetic process,Biological Process,14,0.752351097178686,0.021484375,1.610592756625776,0.2857943292798126,4
GO:0051503,adenine nucleotide transport,Biological Process,31,0.6611837460083889,0.032,1.6033520198971691,0.28797892843769896,2
GO:0015868,purine ribonucleotide transport,Biological Process,31,0.6611837460083889,0.032,1.6033520198971691,0.28797892843769896,2
GO:0032881,regulation of polysaccharide metabolic process,Biological Process,19,0.7513768686073947,0.022448979591836733,1.5943703795358883,0.30432155522525545,4
GO:0015867,ATP transport,Biological Process,27,0.8850631525179945,0.016985138004246284,1.586242670139797,0.3177961554676142,1
GO:0098662,inorganic cation transmembrane transport,Biological Process,149,0.5022917492857011,0.011695906432748537,1.5789993561502091,0.32105419670613694,6
GO:0000028,ribosomal small subunit assembly,Biological Process,28,0.6883274326975745,0.02973977695167286,1.5757169949522687,0.32105419670613694,2
GO:0015866,ADP transport,Biological Process,7,0.8859641484888137,0.01764705882352941,1.5754205242696473,0.32105419670613694,1
GO:0015865,purine nucleotide transport,Biological Process,32,0.6611073485344309,0.030927835051546393,1.5662002068564411,0.33936337686707313,2
GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,Biological Process,39,0.5638306780040314,0.04782608695652174,1.5565649706944054,0.35872630103132414,6
GO:0035966,response to topologically incorrect protein,Biological Process,69,0.5246685837002054,0.02959830866807611,1.5535333463023413,0.35950863325391547,7
GO:0071450,cellular response to oxygen radical,Biological Process,9,0.9586260733801717,0.001976284584980237,1.5502266705966143,0.36179137110666193,1
GO:0043328,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,Biological Process,28,0.5661229804536755,0.050682261208576995,1.5444689905642963,0.3656144616641923,6
GO:0009226,nucleotide-sugar biosynthetic process,Biological Process,9,0.675505468232263,0.04618473895582329,1.5441118121211785,0.3656144616641923,4
GO:0070127,tRNA aminoacylation for mitochondrial protein translation,Biological Process,14,0.8746081504702219,0.011560693641618497,1.5381098718101003,0.3671720205673287,2
GO:0006047,UDP-N-acetylglucosamine metabolic process,Biological Process,7,0.6431222258433086,0.050200803212851405,1.5357953795229626,0.3671720205673287,4
GO:0006048,UDP-N-acetylglucosamine biosynthetic process,Biological Process,6,0.6761620814214393,0.041742286751361164,1.5326234717208562,0.3671720205673287,4
GO:0072593,reactive oxygen species metabolic process,Biological Process,19,0.9583005507474429,0.005813953488372093,1.5319040559358788,0.3671720205673287,1
GO:0006639,acylglycerol metabolic process,Biological Process,19,0.7054794111249828,0.03787878787878788,1.5310051659023436,0.3671720205673287,2
GO:0035967,cellular response to topologically incorrect protein,Biological Process,61,0.5265131681322622,0.02968036529680365,1.528133666361371,0.3671720205673287,7
GO:0006094,gluconeogenesis,Biological Process,33,0.7755551578141582,0.03508771929824561,1.52640464228525,0.3671720205673287,1
GO:0006109,regulation of carbohydrate metabolic process,Biological Process,43,0.5981821637394185,0.043933054393305436,1.5194970522879638,0.37005747988700366,5
GO:0006195,purine nucleotide catabolic process,Biological Process,7,0.7217459080280614,0.052734375,1.517912125450708,0.37005747988700366,4
GO:0015980,energy derivation by oxidation of organic compounds,Biological Process,158,0.41968043084166534,0.01107011070110701,1.5177194423009857,0.37005747988700366,12
GO:0006801,superoxide metabolic process,Biological Process,9,0.9586260733801717,0.0041753653444676405,1.5139253006156337,0.37005747988700366,1
GO:0043648,dicarboxylic acid metabolic process,Biological Process,50,0.6425268000877178,0.04742268041237113,1.510774990098139,0.37005747988700366,4
GO:0042181,ketone biosynthetic process,Biological Process,16,0.8448736954206861,0.03888888888888889,1.510084453630282,0.37005747988700366,1
GO:0019319,hexose biosynthetic process,Biological Process,33,0.7755551578141582,0.04477611940298507,1.5082779858498965,0.37005747988700366,1
GO:1901663,quinone biosynthetic process,Biological Process,16,0.8448736954206861,0.03155818540433925,1.5075493991244733,0.37005747988700366,1
GO:0046940,nucleoside monophosphate phosphorylation,Biological Process,7,0.8439483257461752,0.04384133611691023,1.5043603653233257,0.37005747988700366,1
GO:0006511,ubiquitin-dependent protein catabolic process,Biological Process,239,0.40700937494557954,0.0,1.5034818833566497,0.37005747988700366,22
GO:0006743,ubiquinone metabolic process,Biological Process,16,0.8448736954206861,0.03375527426160337,1.5019981897383068,0.37005747988700366,1
GO:0019430,removal of superoxide radicals,Biological Process,9,0.9586260733801717,0.009746588693957114,1.500700752894607,0.37005747988700366,1
GO:0071451,cellular response to superoxide,Biological Process,9,0.9586260733801717,0.005847953216374269,1.4990231757050254,0.37005747988700366,1
GO:0000303,response to superoxide,Biological Process,9,0.9586260733801717,0.007858546168958742,1.4909886030233432,0.3821991580990494,1
GO:0000305,response to oxygen radical,Biological Process,9,0.9586260733801717,0.007858546168958742,1.4909886030233432,0.3821991580990494,1
GO:0005979,regulation of glycogen biosynthetic process,Biological Process,12,0.7519561815336435,0.06792452830188679,1.4767917965138555,0.420907138648257,3
GO:0070873,regulation of glycogen metabolic process,Biological Process,17,0.7509819324430429,0.07047619047619047,1.4735791707355226,0.4216309519347225,3
GO:0006744,ubiquinone biosynthetic process,Biological Process,16,0.8448736954206861,0.043209876543209874,1.4713532343050062,0.4216309519347225,1
GO:1901661,quinone metabolic process,Biological Process,16,0.8448736954206861,0.043209876543209874,1.4713532343050062,0.4216309519347225,1
GO:0072350,tricarboxylic acid metabolic process,Biological Process,8,0.9262743771299158,0.034,1.4673548017454812,0.4255456521371963,0
GO:0009261,ribonucleotide catabolic process,Biological Process,7,0.749805144193298,0.04790419161676647,1.4670316120471487,0.4255456521371963,3
GO:0015748,organophosphate ester transport,Biological Process,80,0.48732635018899706,0.05783132530120482,1.4619367210711105,0.4364571459835518,5
GO:0006641,triglyceride metabolic process,Biological Process,18,0.7328740077209579,0.06769825918762089,1.4584742734522955,0.4368414685433942,2
GO:0006418,tRNA aminoacylation for protein translation,Biological Process,37,0.6177174780526706,0.07615230460921844,1.4584022937881975,0.4368414685433942,6
GO:0051603,proteolysis involved in protein catabolic process,Biological Process,270,0.3987682854480891,0.0,1.45347500907463,0.44825179522996816,30
GO:0009154,purine ribonucleotide catabolic process,Biological Process,6,0.7500000000000038,0.09240246406570841,1.448072138775442,0.4546733066503409,3
GO:0006002,fructose 6-phosphate metabolic process,Biological Process,6,0.6814166144892665,0.07706766917293233,1.4458770706336663,0.4546733066503409,2
GO:0051446,positive regulation of meiotic cell cycle,Biological Process,10,0.9235356982469063,0.01968503937007874,1.4457598625256334,0.4546733066503409,0
GO:2000243,positive regulation of reproductive process,Biological Process,16,0.9232487084509878,0.04,1.4434080146190607,0.4546733066503409,0
GO:0072583,clathrin-dependent endocytosis,Biological Process,16,0.7183564786450083,0.07751937984496124,1.443366683544491,0.4546733066503409,2
GO:0006390,mitochondrial transcription,Biological Process,6,0.9205607476635514,0.03302752293577982,1.441010140144068,0.45637962170193913,1
GO:0019941,modification-dependent protein catabolic process,Biological Process,245,0.4011447122693911,0.01680672268907563,1.4397628916369885,0.45637962170193913,24
GO:0046033,AMP metabolic process,Biological Process,8,0.6500476517329729,0.08761904761904762,1.437035820588674,0.45974543100509563,2
GO:0006077,(1->6)-beta-D-glucan metabolic process,Biological Process,9,0.6603571328887592,0.09108910891089109,1.4280516126407785,0.4847378862501859,2
GO:0044273,sulfur compound catabolic process,Biological Process,14,0.8087774294670884,0.07114624505928854,1.419588481624287,0.5095140926925075,2
GO:0030163,protein catabolic process,Biological Process,300,0.38683949435135473,0.0,1.416686675754224,0.5139669237457221,35
GO:0006078,(1->6)-beta-D-glucan biosynthetic process,Biological Process,9,0.6603571328887592,0.1095890410958904,1.4046221417598277,0.5514892366826188,2
GO:0006621,protein retention in ER lumen,Biological Process,10,0.7804687500000049,0.10097087378640776,1.4027808229643426,0.5526462946566406,2
GO:0070972,protein localization to endoplasmic reticulum,Biological Process,60,0.4981008515714297,0.08658008658008658,1.3999007106863977,0.5577462558626751,6
GO:0007323,peptide pheromone maturation,Biological Process,9,0.5893154504612548,0.10826771653543307,1.3982434314925736,0.5584817613939166,2
GO:0035383,thioester metabolic process,Biological Process,24,0.8811882633716782,0.050955414012738856,1.3962850053173572,0.5592741499846506,0
GO:0006006,glucose metabolic process,Biological Process,55,0.5259588971991256,0.09821428571428571,1.3909869275527602,0.5592741499846506,5
GO:0008299,isoprenoid biosynthetic process,Biological Process,20,0.7178234933701118,0.08793456032719836,1.3909225064696842,0.5592741499846506,2
