GO Term ID,GO Term Name,GO Branch,Num Annotations,ES,p-value,NES,FDR q-value,LES size
GO:0032543,mitochondrial translation,Biological Process,131,0.8218147430048621,0.0,3.6411426505065325,0.0,57
GO:0140053,mitochondrial gene expression,Biological Process,157,0.8195202398650332,0.0,3.616258093506941,0.0,59
GO:1990542,mitochondrial transmembrane transport,Biological Process,62,0.7259933774834496,0.0,2.3359686172016745,0.000360581425841981,15
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",Biological Process,11,0.7957173082326282,0.0,2.1746260749255484,0.0032452328325778294,7
GO:0000959,mitochondrial RNA metabolic process,Biological Process,42,0.8312851578497894,0.0,2.164938924535256,0.00324523283257783,6
GO:0022904,respiratory electron transport chain,Biological Process,33,0.7092930463147002,0.0,2.0882112152605803,0.007726744839471022,8
GO:0042775,mitochondrial ATP synthesis coupled electron transport,Biological Process,29,0.7098193905607759,0.0,2.0787371057292265,0.007726744839471022,8
GO:0015865,purine nucleotide transport,Biological Process,32,0.8384849167728884,0.0,2.0664394531328276,0.008248300116135315,5
GO:0022900,electron transport chain,Biological Process,40,0.6838412972356198,0.0,2.0500225329662074,0.009411175214475705,9
GO:0006119,oxidative phosphorylation,Biological Process,35,0.7090285956226485,0.0022123893805309734,2.0488004779697433,0.009411175214475705,8
GO:0019646,aerobic electron transport chain,Biological Process,29,0.7098193905607759,0.0022522522522522522,2.020248618849099,0.011538605626943395,8
GO:1902600,proton transmembrane transport,Biological Process,80,0.6849891066359867,0.0,2.01316128266174,0.011538605626943395,9
GO:0009060,aerobic respiration,Biological Process,89,0.6085311374258431,0.0,2.0103036500403006,0.011538605626943395,12
GO:0042773,ATP synthesis coupled electron transport,Biological Process,29,0.7098193905607759,0.0,2.007239366948807,0.011538605626943395,8
GO:0015868,purine ribonucleotide transport,Biological Process,31,0.8385618457674254,0.0,2.0054996882938503,0.011538605626943395,5
GO:0051503,adenine nucleotide transport,Biological Process,31,0.8385618457674254,0.0,1.975082764604753,0.016631818266961376,5
GO:0006862,nucleotide transport,Biological Process,39,0.6882873794314227,0.0020964360587002098,1.9496326014116525,0.021762149583168973,8
GO:0006835,dicarboxylic acid transport,Biological Process,15,0.7650722893053146,0.0,1.921603963990785,0.029267192397507462,6
GO:0045333,cellular respiration,Biological Process,107,0.5167156845593522,0.008571428571428572,1.8218661686351825,0.08323737546015415,12
GO:0015711,organic anion transport,Biological Process,104,0.44519604858324835,0.0,1.7686478652485482,0.13813874424006295,22
GO:0032366,intracellular sterol transport,Biological Process,10,0.7466828084994261,0.023076923076923078,1.7536388784348433,0.15211385007305286,4
GO:0046942,carboxylic acid transport,Biological Process,60,0.48162282911248555,0.0022727272727272726,1.7474628450968563,0.15405021915858091,14
GO:0006720,isoprenoid metabolic process,Biological Process,22,0.8065559573029125,0.004149377593360996,1.7351895751251383,0.1659301657005012,3
GO:0098656,anion transmembrane transport,Biological Process,83,0.43860523274497504,0.0026109660574412533,1.716547365785046,0.1919194639043944,22
GO:1901679,nucleotide transmembrane transport,Biological Process,15,0.6650705022265134,0.019067796610169493,1.703662919711128,0.1924345802270258,6
GO:0000082,G1/S transition of mitotic cell cycle,Biological Process,70,0.671637847476332,0.011389521640091117,1.7007220168468336,0.1924345802270258,4
GO:0044843,cell cycle G1/S phase transition,Biological Process,70,0.671637847476332,0.011389521640091117,1.7007220168468336,0.1924345802270258,4
GO:0044205,'de novo' UMP biosynthetic process,Biological Process,6,0.7369958406412196,0.014893617021276596,1.7001677903225096,0.1924345802270258,3
GO:0098662,inorganic cation transmembrane transport,Biological Process,149,0.5265242390109163,0.010416666666666666,1.6917694514082635,0.19381251639006483,11
