Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
./Yeast Resources/Pairwise/Spell/WeightedCrossEntropy_Alpha/Original_x_b_113x25000x53_lr0.01_batch50_lfWCE_alpha0.0_Train_/
./Yeast Resources/Pairwise/Spell/WeightedCrossEntropy_Alpha/Original_x_b_113x25000x53_lr0.01_batch50_lfWCE_alpha0.0_Test_/
100 Batch Cumulative Loss: 15.4271200299263
Time for 100 Batches: 0.0059998909632364905
100 Batch Cumulative Loss: 24.660045778378844
Time for 100 Batches: 0.5955193003018697
100 Batch Cumulative Loss: 22.742981846182374
Time for 100 Batches: 0.5930758198102315
100 Batch Cumulative Loss: 27.381528199883178
Time for 100 Batches: 0.5917237202326456
100 Batch Cumulative Loss: 27.28947990387678
Time for 100 Batches: 0.5969290574391682
100 Batch Cumulative Loss: 32.696449839510024
Time for 100 Batches: 0.5923275073369344
100 Batch Cumulative Loss: 27.23553184256889
Time for 100 Batches: 0.5889246106147766
100 Batch Cumulative Loss: 31.161601579260605
Time for 100 Batches: 0.594530459245046
100 Batch Cumulative Loss: 30.331456019545385
Time for 100 Batches: 0.5887193640073141
100 Batch Cumulative Loss: 30.220392857212573
Time for 100 Batches: 0.5831709106763204
100 Batch Cumulative Loss: 34.11436230335676
Time for 100 Batches: 0.595340363184611
100 Batch Cumulative Loss: 32.879902922024485
Time for 100 Batches: 0.5901293158531189
100 Batch Cumulative Loss: 31.514471156260697
Time for 100 Batches: 0.5898666898409526
100 Batch Cumulative Loss: 29.539978930260986
Time for 100 Batches: 0.5871236165364583
100 Batch Cumulative Loss: 28.9891071610499
Time for 100 Batches: 0.5971269766489665
100 Batch Cumulative Loss: 32.15832553665251
Time for 100 Batches: 0.5899959206581116
100 Batch Cumulative Loss: 28.566634034737945
Time for 100 Batches: 0.5930249889691671
100 Batch Cumulative Loss: 26.489574238029252
Time for 100 Batches: 0.5919144074122111
100 Batch Cumulative Loss: 28.302255769967317
Time for 100 Batches: 0.5881699363390605
100 Batch Cumulative Loss: 31.680766146076508
Time for 100 Batches: 0.5904967347780864
100 Batch Cumulative Loss: 30.0655316520606
Time for 100 Batches: 0.5910833954811097
100 Batch Cumulative Loss: 31.00205086373171
Time for 100 Batches: 0.5918552001317342
100 Batch Cumulative Loss: 26.379479414550588
Time for 100 Batches: 0.5926688392957051
100 Batch Cumulative Loss: 28.90735048687202
Time for 100 Batches: 0.5880790988604228
100 Batch Cumulative Loss: 27.853751096986233
Time for 100 Batches: 0.5865274548530579
100 Batch Cumulative Loss: 26.819773353901333
Time for 100 Batches: 0.5918088634808858
100 Batch Cumulative Loss: 29.03060561665734
Time for 100 Batches: 0.589800214767456
100 Batch Cumulative Loss: 29.033740235779987
Time for 100 Batches: 0.5916383624076843
100 Batch Cumulative Loss: 31.024937114976638
Time for 100 Batches: 0.5890503923098246
100 Batch Cumulative Loss: 24.479101274802815
Time for 100 Batches: 0.5849288622538249
100 Batch Cumulative Loss: 26.729416354861314
Time for 100 Batches: 0.5904739816983541
100 Batch Cumulative Loss: 28.58802356742308
Time for 100 Batches: 0.5925658305486043
100 Batch Cumulative Loss: 30.715822915546596
Time for 100 Batches: 0.5906020760536194
100 Batch Cumulative Loss: 26.508352689042113
Time for 100 Batches: 0.590589992205302
100 Batch Cumulative Loss: 29.91838230039182
Time for 100 Batches: 0.5921481053034464
100 Batch Cumulative Loss: 28.143784573258017
Time for 100 Batches: 0.584894347190857
100 Batch Cumulative Loss: 26.121095836162567
Time for 100 Batches: 0.5897500157356262
100 Batch Cumulative Loss: 27.588225388899446
Time for 100 Batches: 0.592583978176117
100 Batch Cumulative Loss: 24.834077072710443
Time for 100 Batches: 0.5859696586926778
100 Batch Cumulative Loss: 23.361534426043363
Time for 100 Batches: 0.5924101233482361
100 Batch Cumulative Loss: 24.794224260484043
