Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
./Yeast Resources/Pairwise/Spell/WeightedCrossEntropy_Alpha/Original_x_b_113x25000x53_lr0.01_batch50_lfWCE_alpha0.1_Train_/
./Yeast Resources/Pairwise/Spell/WeightedCrossEntropy_Alpha/Original_x_b_113x25000x53_lr0.01_batch50_lfWCE_alpha0.1_Test_/
100 Batch Cumulative Loss: 20.4427108168602
Time for 100 Batches: 0.008069610595703125
100 Batch Cumulative Loss: 18.899979703128338
Time for 100 Batches: 0.5904259562492371
100 Batch Cumulative Loss: 16.465121587039903
Time for 100 Batches: 0.5961461424827575
100 Batch Cumulative Loss: 23.882704390212893
Time for 100 Batches: 0.5887073636054992
100 Batch Cumulative Loss: 24.70583407022059
Time for 100 Batches: 0.5957492629686991
100 Batch Cumulative Loss: 24.528956389054656
Time for 100 Batches: 0.5942637483278911
100 Batch Cumulative Loss: 18.21891555073671
Time for 100 Batches: 0.5882710456848145
100 Batch Cumulative Loss: 23.340656422299617
Time for 100 Batches: 0.5823637406031291
100 Batch Cumulative Loss: 23.588677962359185
Time for 100 Batches: 0.5853773474693298
100 Batch Cumulative Loss: 21.839146420534234
Time for 100 Batches: 0.5884413719177246
100 Batch Cumulative Loss: 18.941999199567363
Time for 100 Batches: 0.5846129616101583
100 Batch Cumulative Loss: 23.48288192600012
Time for 100 Batches: 0.584663701057434
100 Batch Cumulative Loss: 22.35194331035018
Time for 100 Batches: 0.5852397561073304
100 Batch Cumulative Loss: 24.417533938598353
Time for 100 Batches: 0.582445216178894
100 Batch Cumulative Loss: 25.35636596591212
Time for 100 Batches: 0.5843893170356751
100 Batch Cumulative Loss: 23.358247113558264
Time for 100 Batches: 0.5762142419815064
100 Batch Cumulative Loss: 20.970917545142584
Time for 100 Batches: 0.583375624815623
100 Batch Cumulative Loss: 23.410625944496132
Time for 100 Batches: 0.5910164833068847
100 Batch Cumulative Loss: 20.54472697188612
Time for 100 Batches: 0.5856890718142191
100 Batch Cumulative Loss: 22.624618831044028
Time for 100 Batches: 0.5803340554237366
100 Batch Cumulative Loss: 21.908319058828056
Time for 100 Batches: 0.5811419685681661
100 Batch Cumulative Loss: 23.27178168250248
Time for 100 Batches: 0.5910718441009521
100 Batch Cumulative Loss: 27.0686513060773
Time for 100 Batches: 0.6058658798535664
100 Batch Cumulative Loss: 18.9723500284872
Time for 100 Batches: 0.5845532258351643
100 Batch Cumulative Loss: 23.34535608796703
Time for 100 Batches: 0.5957164009412129
100 Batch Cumulative Loss: 22.377640230530233
Time for 100 Batches: 0.5843713720639546
100 Batch Cumulative Loss: 23.05503120808862
Time for 100 Batches: 0.5856193780899048
100 Batch Cumulative Loss: 21.103671402437612
Time for 100 Batches: 0.5823537945747376
100 Batch Cumulative Loss: 21.05733439081814
Time for 100 Batches: 0.5852678974469503
100 Batch Cumulative Loss: 24.121196266027255
Time for 100 Batches: 0.5841588377952576
100 Batch Cumulative Loss: 23.392041198909283
Time for 100 Batches: 0.5815562248229981
100 Batch Cumulative Loss: 23.202484626533078
Time for 100 Batches: 0.5865919748942058
100 Batch Cumulative Loss: 21.088905960597913
Time for 100 Batches: 0.5834826747576396
100 Batch Cumulative Loss: 26.107206756802043
Time for 100 Batches: 0.5884971857070923
100 Batch Cumulative Loss: 34.31972936238162
Time for 100 Batches: 0.5877285440762837
100 Batch Cumulative Loss: 23.4789141756371
Time for 100 Batches: 0.585671337445577
100 Batch Cumulative Loss: 22.30041375061296
Time for 100 Batches: 0.583547306060791
100 Batch Cumulative Loss: 20.342713511072706
Time for 100 Batches: 0.5817498246828715
100 Batch Cumulative Loss: 24.28671530646534
Time for 100 Batches: 0.5871803402900696
100 Batch Cumulative Loss: 24.998444221495447
Time for 100 Batches: 0.5873641967773438
100 Batch Cumulative Loss: 23.03199286003007
Time for 100 Batches: 0.5911697904268901
100 Batch Cumulative Loss: 19.058336287300335
Time for 100 Batches: 0.5841997543970744
100 Batch Cumulative Loss: 22.0615689347579
Time for 100 Batches: 0.5836235086123148
100 Batch Cumulative Loss: 20.63032858632505
Time for 100 Batches: 0.5838038086891174
