Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
./Yeast Resources/Pairwise/Spell/WeightedCrossEntropy_Alpha/Original_x_b_113x25000x53_lr0.01_batch50_lfWCE_alpha0.5_Train_/
./Yeast Resources/Pairwise/Spell/WeightedCrossEntropy_Alpha/Original_x_b_113x25000x53_lr0.01_batch50_lfWCE_alpha0.5_Test_/
100 Batch Cumulative Loss: 5.080187693238258
Time for 100 Batches: 0.008147478103637695
100 Batch Cumulative Loss: 7.418911716202274
Time for 100 Batches: 0.6080714742342631
100 Batch Cumulative Loss: 7.152153626084328
Time for 100 Batches: 0.615488600730896
100 Batch Cumulative Loss: 7.047337215393782
Time for 100 Batches: 0.6293767333030701
100 Batch Cumulative Loss: 7.0822131966706365
Time for 100 Batches: 0.624396026134491
100 Batch Cumulative Loss: 7.42329229763709
Time for 100 Batches: 0.6277056733767191
100 Batch Cumulative Loss: 6.539939068257809
Time for 100 Batches: 0.6242939273516337
100 Batch Cumulative Loss: 6.277641481719911
Time for 100 Batches: 0.6293984095255534
100 Batch Cumulative Loss: 6.36250513343839
Time for 100 Batches: 0.6256909370422363
100 Batch Cumulative Loss: 5.5456775857601315
Time for 100 Batches: 0.6242968161900838
100 Batch Cumulative Loss: 6.641653175465763
Time for 100 Batches: 0.6291094819704691
100 Batch Cumulative Loss: 6.625791929196566
Time for 100 Batches: 0.627243971824646
100 Batch Cumulative Loss: 10.68861368088983
Time for 100 Batches: 0.6245095054308574
100 Batch Cumulative Loss: 4.688572415150702
Time for 100 Batches: 0.6256290833155315
100 Batch Cumulative Loss: 7.352363381534815
Time for 100 Batches: 0.6243009924888611
100 Batch Cumulative Loss: 7.143266636878252
Time for 100 Batches: 0.6239243745803833
100 Batch Cumulative Loss: 6.241596707608551
Time for 100 Batches: 0.6261211673418681
100 Batch Cumulative Loss: 7.5281405239365995
Time for 100 Batches: 0.6267114559809367
100 Batch Cumulative Loss: 6.622986411610327
Time for 100 Batches: 0.6303745786348979
100 Batch Cumulative Loss: 5.268785745836794
Time for 100 Batches: 0.6216731548309327
100 Batch Cumulative Loss: 7.6176631481794175
Time for 100 Batches: 0.6255785902341207
100 Batch Cumulative Loss: 5.262173562296766
Time for 100 Batches: 0.6211115002632142
100 Batch Cumulative Loss: 6.859013552777469
Time for 100 Batches: 0.6240574518839518
100 Batch Cumulative Loss: 6.4618563912808895
Time for 100 Batches: 0.6281429012616475
100 Batch Cumulative Loss: 8.400983164086938
Time for 100 Batches: 0.6249231100082397
100 Batch Cumulative Loss: 7.11961688939482
Time for 100 Batches: 0.6257550080617269
100 Batch Cumulative Loss: 5.622632476850413
Time for 100 Batches: 0.626647396882375
100 Batch Cumulative Loss: 5.5815864127275745
Time for 100 Batches: 0.6312302907307943
100 Batch Cumulative Loss: 6.562078652903438
Time for 100 Batches: 0.6284148295720419
100 Batch Cumulative Loss: 6.555635219439864
Time for 100 Batches: 0.6234209418296814
100 Batch Cumulative Loss: 7.801177799919969
Time for 100 Batches: 0.6255231579144795
100 Batch Cumulative Loss: 8.721966913587735
