Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YPR100W,YMR302C,1,6.4651036,1.0,1022.0,9977.0,0.0,0.9070909023284912,1.0,0.0009775171056389809,0.0,1.0
YKL195W,YPL098C,1,6.35937,2.0,1021.0,9977.0,0.0,0.9071817994117737,1.0,0.0019550342112779617,0.0,1.0
YJR080C,YMR002W,1,6.1212444,3.0,1020.0,9977.0,0.0,0.9072727560997009,1.0,0.0029325513169169426,0.0,1.0
YBR122C,YEL052W,0,5.9217443,3.0,1020.0,9976.0,1.0,0.9071817994117737,0.75,0.0029325513169169426,0.0001002305289148353,0.9998997449874878
YJL180C,YCR079W,1,5.8309774,4.0,1019.0,9976.0,1.0,0.9072727560997009,0.800000011920929,0.0039100684225559235,0.0001002305289148353,0.9998997449874878
YBR120C,YLR295C,1,5.6782904,5.0,1018.0,9976.0,1.0,0.9073636531829834,0.8333333134651184,0.004887585528194904,0.0001002305289148353,0.9998997449874878
YJR034W,YFL036W,1,5.5941195,6.0,1017.0,9976.0,1.0,0.9074545502662659,0.8571428656578064,0.005865102633833885,0.0001002305289148353,0.9998997449874878
YJL180C,YIL157C,1,5.592613,7.0,1016.0,9976.0,1.0,0.9075454473495483,0.875,0.006842619739472866,0.0001002305289148353,0.9998997449874878
YGR101W,YPL215W,1,5.5912294,8.0,1015.0,9976.0,1.0,0.9076363444328308,0.8888888955116272,0.007820136845111847,0.0001002305289148353,0.9998997449874878
YIL157C,YML091C,1,5.5256834,9.0,1014.0,9976.0,1.0,0.9077273011207581,0.8999999761581421,0.008797653950750828,0.0001002305289148353,0.9998997449874878
YER058W,YKR065C,1,5.5228767,10.0,1013.0,9976.0,1.0,0.9078181982040405,0.9090909361839294,0.009775171056389809,0.0001002305289148353,0.9998997449874878
YBR126C,YLR069C,0,5.4599237,10.0,1013.0,9975.0,2.0,0.9077273011207581,0.8333333134651184,0.009775171056389809,0.0002004610578296706,0.9997995495796204
YGR215W,YEL052W,0,5.4470196,10.0,1013.0,9974.0,3.0,0.9076363444328308,0.7692307829856873,0.009775171056389809,0.0003006915794685483,0.9996992945671082
YGR231C,YOR045W,1,5.4463253,11.0,1012.0,9974.0,3.0,0.9077273011207581,0.7857142686843872,0.01075268816202879,0.0003006915794685483,0.9996992945671082
YML013W,YLR038C,0,5.3839846,11.0,1012.0,9973.0,4.0,0.9076363444328308,0.7333333492279053,0.01075268816202879,0.0004009221156593412,0.9995990991592407
YPR100W,YDL142C,1,5.36528,12.0,1011.0,9973.0,4.0,0.9077273011207581,0.75,0.01173020526766777,0.0004009221156593412,0.9995990991592407
YDR231C,YNL131W,1,5.36215,13.0,1010.0,9973.0,4.0,0.9078181982040405,0.7647058963775635,0.012707722373306751,0.0004009221156593412,0.9995990991592407
YNL015W,YDR237W,0,5.3447466,13.0,1010.0,9972.0,5.0,0.9077273011207581,0.7222222089767456,0.012707722373306751,0.0005011526518501341,0.9994988441467285
YDR511W,YMR302C,1,5.317801,14.0,1009.0,9972.0,5.0,0.9078181982040405,0.7368420958518982,0.013685239478945732,0.0005011526518501341,0.9994988441467285
YKL195W,YMR203W,1,5.251798,15.0,1008.0,9972.0,5.0,0.907909095287323,0.75,0.014662756584584713,0.0005011526518501341,0.9994988441467285
YDR296W,YBL045C,1,5.247143,16.0,1007.0,9972.0,5.0,0.9079999923706055,0.761904776096344,0.015640273690223694,0.0005011526518501341,0.9994988441467285
YFR033C,YML078W,0,5.205391,16.0,1007.0,9971.0,6.0,0.907909095287323,0.7272727489471436,0.015640273690223694,0.0006013831589370966,0.9993985891342163
YGR101W,YNL315C,1,5.200659,17.0,1006.0,9971.0,6.0,0.9079999923706055,0.739130437374115,0.01661779172718525,0.0006013831589370966,0.9993985891342163
YBR037C,YNL131W,1,5.1919026,18.0,1005.0,9971.0,6.0,0.9080908894538879,0.75,0.017595307901501656,0.0006013831589370966,0.9993985891342163
YGR231C,YGL191W,1,5.151699,19.0,1004.0,9971.0,6.0,0.9081818461418152,0.7599999904632568,0.01857282593846321,0.0006013831589370966,0.9993985891342163
YCR079W,YMR060C,1,5.1362286,20.0,1003.0,9971.0,6.0,0.9082727432250977,0.7692307829856873,0.019550342112779617,0.0006013831589370966,0.9993985891342163
YGR174C,YBR269C,1,5.125393,21.0,1002.0,9971.0,6.0,0.9083636403083801,0.7777777910232544,0.020527860149741173,0.0006013831589370966,0.9993985891342163
YER058W,YPL215W,1,5.1215086,22.0,1001.0,9971.0,6.0,0.9084545373916626,0.7857142686843872,0.02150537632405758,0.0006013831589370966,0.9993985891342163
YBR230C,YMR302C,1,5.121383,23.0,1000.0,9971.0,6.0,0.9085454344749451,0.7931034564971924,0.022482894361019135,0.0006013831589370966,0.9993985891342163
YKL195W,YGR028W,1,5.096836,24.0,999.0,9971.0,6.0,0.9086363911628723,0.800000011920929,0.02346041053533554,0.0006013831589370966,0.9993985891342163
YGR028W,YGR082W,1,5.092928,25.0,998.0,9971.0,6.0,0.9087272882461548,0.8064516186714172,0.024437928572297096,0.0006013831589370966,0.9993985891342163
YGR174C,YLL009C,1,5.0820312,26.0,997.0,9971.0,6.0,0.9088181853294373,0.8125,0.025415444746613503,0.0006013831589370966,0.9993985891342163
YML091C,YNL315C,1,5.0721107,27.0,996.0,9971.0,6.0,0.9089090824127197,0.8181818127632141,0.026392962783575058,0.0006013831589370966,0.9993985891342163
YGR028W,YGR181W,1,5.070704,28.0,995.0,9971.0,6.0,0.9089999794960022,0.8235294222831726,0.027370478957891464,0.0006013831589370966,0.9993985891342163
YOR266W,YDR470C,1,5.0641227,29.0,994.0,9971.0,6.0,0.9090909361839294,0.8285714387893677,0.02834799699485302,0.0006013831589370966,0.9993985891342163
YGR101W,YBR269C,1,5.033637,30.0,993.0,9971.0,6.0,0.9091818332672119,0.8333333134651184,0.029325513169169426,0.0006013831589370966,0.9993985891342163
YPL098C,YBL078C,1,5.010543,31.0,992.0,9971.0,6.0,0.9092727303504944,0.837837815284729,0.03030303120613098,0.0006013831589370966,0.9993985891342163
YFL036W,YBR262C,1,5.008117,32.0,991.0,9971.0,6.0,0.9093636274337769,0.8421052694320679,0.03128054738044739,0.0006013831589370966,0.9993985891342163
YLL001W,YOL071W,1,5.0027494,33.0,990.0,9971.0,6.0,0.9094545245170593,0.8461538553237915,0.032258063554763794,0.0006013831589370966,0.9993985891342163
YJL180C,YOR147W,1,4.9794426,34.0,989.0,9971.0,6.0,0.9095454812049866,0.8500000238418579,0.0332355834543705,0.0006013831589370966,0.9993985891342163
YIL157C,YGR243W,0,4.942151,34.0,989.0,9970.0,7.0,0.9094545245170593,0.8292682766914368,0.0332355834543705,0.00070161372423172,0.9992983937263489
YKL053C-A,YMR098C,1,4.9403076,35.0,988.0,9970.0,7.0,0.9095454812049866,0.8333333134651184,0.034213099628686905,0.00070161372423172,0.9992983937263489
YLL009C,YBR185C,1,4.901203,36.0,987.0,9970.0,7.0,0.909636378288269,0.8372092843055725,0.03519061580300331,0.00070161372423172,0.9992983937263489
YMR098C,YML129C,1,4.8723497,37.0,986.0,9970.0,7.0,0.9097272753715515,0.8409090638160706,0.03616813197731972,0.00070161372423172,0.9992983937263489
YDR079W,YNL131W,1,4.856008,38.0,985.0,9970.0,7.0,0.909818172454834,0.8444444537162781,0.03714565187692642,0.00070161372423172,0.9992983937263489
YPR100W,YKL134C,1,4.8454976,39.0,984.0,9970.0,7.0,0.9099090695381165,0.8478260636329651,0.03812316805124283,0.00070161372423172,0.9992983937263489
YIL062C,YLR304C,1,4.8447123,40.0,983.0,9970.0,7.0,0.9100000262260437,0.8510638475418091,0.039100684225559235,0.00070161372423172,0.9992983937263489
YHR194W,YDR377W,0,4.8357344,40.0,983.0,9969.0,8.0,0.9099090695381165,0.8333333134651184,0.039100684225559235,0.0008018442313186824,0.9991981387138367
YFL036W,YMR098C,1,4.7982583,41.0,982.0,9969.0,8.0,0.9100000262260437,0.8367347121238708,0.04007820039987564,0.0008018442313186824,0.9991981387138367
YMR105C,YGR171C,0,4.7955637,41.0,982.0,9968.0,9.0,0.9099090695381165,0.8199999928474426,0.04007820039987564,0.0009020747966133058,0.9990979433059692
YPL099C,YDR077W,1,4.791114,42.0,981.0,9968.0,9.0,0.9100000262260437,0.8235294222831726,0.041055720299482346,0.0009020747966133058,0.9990979433059692
YML129C,YDR258C,1,4.7862887,43.0,980.0,9968.0,9.0,0.9100909233093262,0.8269230723381042,0.04203323647379875,0.0009020747966133058,0.9990979433059692
YEL020W-A,YGR028W,1,4.7755885,44.0,979.0,9968.0,9.0,0.9101818203926086,0.8301886916160583,0.04301075264811516,0.0009020747966133058,0.9990979433059692
YDR512C,YPL098C,1,4.7736516,45.0,978.0,9968.0,9.0,0.9102727174758911,0.8333333134651184,0.043988268822431564,0.0009020747966133058,0.9990979433059692
YIL098C,YNL055C,1,4.7686725,46.0,977.0,9968.0,9.0,0.9103636145591736,0.8363636136054993,0.04496578872203827,0.0009020747966133058,0.9990979433059692
YDL142C,YBR120C,1,4.767988,47.0,976.0,9968.0,9.0,0.9104545712471008,0.8392857313156128,0.045943304896354675,0.0009020747966133058,0.9990979433059692
YNL055C,YBL099W,0,4.7542796,47.0,976.0,9967.0,10.0,0.9103636145591736,0.8245614171028137,0.045943304896354675,0.0010023053037002683,0.998997688293457
YOR147W,YLR038C,1,4.7518644,48.0,975.0,9967.0,10.0,0.9104545712471008,0.8275862336158752,0.04692082107067108,0.0010023053037002683,0.998997688293457
YOR147W,YDR322C-A,1,4.7434034,49.0,974.0,9967.0,10.0,0.9105454683303833,0.8305084705352783,0.04789833724498749,0.0010023053037002683,0.998997688293457
YIL098C,YGL219C,1,4.7402415,50.0,973.0,9967.0,10.0,0.9106363654136658,0.8333333134651184,0.04887585714459419,0.0010023053037002683,0.998997688293457
YNL315C,YBL078C,1,4.732632,51.0,972.0,9967.0,10.0,0.9107272624969482,0.8360655903816223,0.0498533733189106,0.0010023053037002683,0.998997688293457
YLR390W,YNL156C,0,4.727047,51.0,972.0,9966.0,11.0,0.9106363654136658,0.8225806355476379,0.0498533733189106,0.0011025358689948916,0.9988974928855896
YIL065C,YMR060C,1,4.7190485,52.0,971.0,9966.0,11.0,0.9107272624969482,0.8253968358039856,0.050830889493227005,0.0011025358689948916,0.9988974928855896
YPR100W,YNR007C,1,4.716796,53.0,970.0,9966.0,11.0,0.9108181595802307,0.828125,0.05180840566754341,0.0011025358689948916,0.9988974928855896
YDR529C,YIL022W,1,4.7059326,54.0,969.0,9966.0,11.0,0.910909116268158,0.8307692408561707,0.052785925567150116,0.0011025358689948916,0.9988974928855896
YML092C,YML081C-A,0,4.705016,54.0,969.0,9965.0,12.0,0.9108181595802307,0.8181818127632141,0.052785925567150116,0.0012027663178741932,0.9987972378730774
YDR219C,YLR038C,1,4.6965103,55.0,968.0,9965.0,12.0,0.910909116268158,0.8208954930305481,0.05376344174146652,0.0012027663178741932,0.9987972378730774
YNL055C,YGR132C,1,4.6951895,56.0,967.0,9965.0,12.0,0.9110000133514404,0.8235294222831726,0.05474095791578293,0.0012027663178741932,0.9987972378730774
YDR079W,YPL215W,1,4.6896677,57.0,966.0,9965.0,12.0,0.9110909104347229,0.8260869383811951,0.055718474090099335,0.0012027663178741932,0.9987972378730774
YNL070W,YLR203C,1,4.6808944,58.0,965.0,9965.0,12.0,0.9111818075180054,0.8285714387893677,0.05669599398970604,0.0012027663178741932,0.9987972378730774
YPR028W,YBR037C,0,4.6774015,58.0,965.0,9964.0,13.0,0.9110909104347229,0.8169013857841492,0.05669599398970604,0.0013029968831688166,0.9986969828605652
YIL006W,YDR322C-A,0,4.6757207,58.0,965.0,9963.0,14.0,0.9110000133514404,0.8055555820465088,0.05669599398970604,0.00140322744846344,0.9985967874526978
YML091C,YMR098C,1,4.667837,59.0,964.0,9963.0,14.0,0.9110909104347229,0.8082191944122314,0.057673510164022446,0.00140322744846344,0.9985967874526978
YER058W,YHR194W,1,4.6643987,60.0,963.0,9963.0,14.0,0.9111818075180054,0.8108108043670654,0.05865102633833885,0.00140322744846344,0.9985967874526978
YML091C,YFL036W,1,4.651902,61.0,962.0,9963.0,14.0,0.9112727046012878,0.8133333325386047,0.05962854251265526,0.00140322744846344,0.9985967874526978
YDR129C,YMR203W,0,4.646574,61.0,962.0,9962.0,15.0,0.9111818075180054,0.8026315569877625,0.05962854251265526,0.0015034578973427415,0.9984965324401855
YIL065C,YDR077W,1,4.636507,62.0,961.0,9962.0,15.0,0.9112727046012878,0.8051947951316833,0.06060606241226196,0.0015034578973427415,0.9984965324401855
YNL070W,YBL045C,1,4.6199956,63.0,960.0,9962.0,15.0,0.9113636612892151,0.807692289352417,0.06158357858657837,0.0015034578973427415,0.9984965324401855
YKL109W,YKL150W,0,4.5970955,63.0,960.0,9961.0,16.0,0.9112727046012878,0.797468364238739,0.06158357858657837,0.0016036884626373649,0.9983963370323181
YHR104W,YDR493W,0,4.588935,63.0,960.0,9960.0,17.0,0.9111818075180054,0.7875000238418579,0.06158357858657837,0.0017039190279319882,0.9982960820198059
YBR037C,YIL065C,1,4.583588,64.0,959.0,9960.0,17.0,0.9112727046012878,0.790123462677002,0.06256109476089478,0.0017039190279319882,0.9982960820198059
YMR150C,YML129C,1,4.5761843,65.0,958.0,9960.0,17.0,0.9113636612892151,0.792682945728302,0.06353861093521118,0.0017039190279319882,0.9982960820198059
YNL131W,YML100W,0,4.5746517,65.0,958.0,9959.0,18.0,0.9112727046012878,0.7831325531005859,0.06353861093521118,0.0018041495932266116,0.9981958270072937
YKL085W,YMR293C,0,4.569937,65.0,958.0,9958.0,19.0,0.9111818075180054,0.773809552192688,0.06353861093521118,0.0019043800421059132,0.9980956315994263
YDR529C,YLR163C,1,4.566486,66.0,957.0,9958.0,19.0,0.9112727046012878,0.7764706015586853,0.06451612710952759,0.0019043800421059132,0.9980956315994263
YBR037C,YGL059W,1,4.555171,67.0,956.0,9958.0,19.0,0.9113636612892151,0.7790697813034058,0.065493643283844,0.0019043800421059132,0.9980956315994263
YIL022W,YGR132C,1,4.5132084,68.0,955.0,9958.0,19.0,0.9114545583724976,0.7816091775894165,0.066471166908741,0.0019043800421059132,0.9980956315994263
YLR295C,YHR116W,1,4.492503,69.0,954.0,9958.0,19.0,0.91154545545578,0.7840909361839294,0.0674486830830574,0.0019043800421059132,0.9980956315994263
YBR230C,YOR020C,1,4.4854326,70.0,953.0,9958.0,19.0,0.9116363525390625,0.7865168452262878,0.06842619925737381,0.0019043800421059132,0.9980956315994263
YGR080W,YJL102W,0,4.4786377,70.0,953.0,9957.0,20.0,0.91154545545578,0.7777777910232544,0.06842619925737381,0.0020046106074005365,0.9979953765869141
YLL001W,YIL062C,1,4.460269,71.0,952.0,9957.0,20.0,0.9116363525390625,0.7802197933197021,0.06940371543169022,0.0020046106074005365,0.9979953765869141
YBR185C,YDR322W,1,4.455374,72.0,951.0,9957.0,20.0,0.911727249622345,0.782608687877655,0.07038123160600662,0.0020046106074005365,0.9979953765869141
YLR120C,YJL180C,0,4.4495397,72.0,951.0,9956.0,21.0,0.9116363525390625,0.774193525314331,0.07038123160600662,0.00210484117269516,0.9978951811790466
YER058W,YDR231C,1,4.4374247,73.0,950.0,9956.0,21.0,0.911727249622345,0.7765957713127136,0.07135874778032303,0.00210484117269516,0.9978951811790466
YFL016C,YKR016W,1,4.436628,74.0,949.0,9956.0,21.0,0.9118182063102722,0.7789473533630371,0.07233626395463943,0.00210484117269516,0.9978951811790466
YEL020W-A,YMR203W,1,4.436502,75.0,948.0,9956.0,21.0,0.9119091033935547,0.78125,0.07331378012895584,0.00210484117269516,0.9978951811790466
YKL170W,YML078W,0,4.433708,75.0,948.0,9955.0,22.0,0.9118182063102722,0.7731958627700806,0.07331378012895584,0.0022050717379897833,0.9977949261665344
YJR034W,YMR203W,1,4.4324303,76.0,947.0,9955.0,22.0,0.9119091033935547,0.7755101919174194,0.07429130375385284,0.0022050717379897833,0.9977949261665344
