Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YMR105C,YGL068W,0,6.6101785,0.0,1028.0,9971.0,1.0,0.9064545631408691,0.0,0.0,0.00010028078395407647,0.9998997449874878
YJR045C,YBR262C,1,6.0172276,1.0,1027.0,9971.0,1.0,0.9065454602241516,0.5,0.0009727626456879079,0.00010028078395407647,0.9998997449874878
YKL087C,YCR004C,0,5.8245707,1.0,1027.0,9970.0,2.0,0.9064545631408691,0.3333333432674408,0.0009727626456879079,0.00020056156790815294,0.9997994303703308
YJL180C,YBR262C,1,5.8155837,2.0,1026.0,9970.0,2.0,0.9065454602241516,0.5,0.0019455252913758159,0.00020056156790815294,0.9997994303703308
YDR231C,YKR065C,1,5.7032933,3.0,1025.0,9970.0,2.0,0.9066363573074341,0.6000000238418579,0.002918287878856063,0.00020056156790815294,0.9997994303703308
YPR067W,YNL015W,0,5.693298,3.0,1025.0,9969.0,3.0,0.9065454602241516,0.5,0.002918287878856063,0.00030084236641414464,0.9996991753578186
YMR188C,YCL035C,0,5.643584,3.0,1025.0,9968.0,4.0,0.9064545631408691,0.4285714328289032,0.002918287878856063,0.0004011231358163059,0.9995988607406616
YPL098C,YDR258C,1,5.5997205,4.0,1024.0,9968.0,4.0,0.9065454602241516,0.5,0.0038910505827516317,0.0004011231358163059,0.9995988607406616
YBR230C,YGR112W,1,5.5407224,5.0,1023.0,9968.0,4.0,0.9066363573074341,0.5555555820465088,0.004863813053816557,0.0004011231358163059,0.9995988607406616
YHR194W,YGL191W,1,5.517919,6.0,1022.0,9968.0,4.0,0.9067272543907166,0.6000000238418579,0.005836575757712126,0.0004011231358163059,0.9995988607406616
YMR098C,YDR493W,1,5.3369045,7.0,1021.0,9968.0,4.0,0.9068182110786438,0.6363636255264282,0.006809338461607695,0.0004011231358163059,0.9995988607406616
YNL242W,YLL009C,1,5.3317137,8.0,1020.0,9968.0,4.0,0.9069091081619263,0.6666666865348816,0.0077821011655032635,0.0004011231358163059,0.9995988607406616
YBR269C,YLR395C,0,5.3053546,8.0,1020.0,9967.0,5.0,0.9068182110786438,0.6153846383094788,0.0077821011655032635,0.0005014039343222976,0.9994986057281494
YKL038W,YLR204W,0,5.2926164,8.0,1020.0,9966.0,6.0,0.9067272543907166,0.5714285969734192,0.0077821011655032635,0.0006016847328282893,0.9993982911109924
YNL223W,YLR203C,1,5.2687893,9.0,1019.0,9966.0,6.0,0.9068182110786438,0.6000000238418579,0.008754863403737545,0.0006016847328282893,0.9993982911109924
YFL036W,YJR034W,1,5.2519164,10.0,1018.0,9966.0,6.0,0.9069091081619263,0.625,0.009727626107633114,0.0006016847328282893,0.9993982911109924
YBL101C,YKL170W,0,5.2505302,10.0,1018.0,9965.0,7.0,0.9068182110786438,0.5882353186607361,0.009727626107633114,0.000701965531334281,0.9992980360984802
YKL053C-A,YNL242W,1,5.2210336,11.0,1017.0,9965.0,7.0,0.9069091081619263,0.6111111044883728,0.010700388811528683,0.000701965531334281,0.9992980360984802
YNL252C,YMR250W,0,5.202726,11.0,1017.0,9964.0,8.0,0.9068182110786438,0.5789473652839661,0.010700388811528683,0.0008022462716326118,0.999197781085968
YDR337W,YIL017C,0,5.1845365,11.0,1017.0,9963.0,9.0,0.9067272543907166,0.550000011920929,0.010700388811528683,0.0009025270701386034,0.999097466468811
YPL215W,YPL098C,1,5.150409,12.0,1016.0,9963.0,9.0,0.9068182110786438,0.5714285969734192,0.011673151515424252,0.0009025270701386034,0.999097466468811
YBR262C,YPL240C,1,5.0888443,13.0,1015.0,9963.0,9.0,0.9069091081619263,0.5909090638160706,0.01264591421931982,0.0009025270701386034,0.999097466468811
YMR302C,YDR375C,1,5.085361,14.0,1014.0,9963.0,9.0,0.9070000052452087,0.6086956262588501,0.01361867692321539,0.0009025270701386034,0.999097466468811
YDR493W,YNR007C,1,5.0542974,15.0,1013.0,9963.0,9.0,0.9070909023284912,0.625,0.014591439627110958,0.0009025270701386034,0.999097466468811
YJR045C,YBR269C,1,5.053045,16.0,1012.0,9963.0,9.0,0.9071817994117737,0.6399999856948853,0.015564202331006527,0.0009025270701386034,0.999097466468811
YPL059W,YOL023W,0,5.0276313,16.0,1012.0,9962.0,10.0,0.9070909023284912,0.6153846383094788,0.015564202331006527,0.0010028078686445951,0.9989972114562988
YPR067W,YMR193W,0,5.0249777,16.0,1012.0,9961.0,11.0,0.9070000052452087,0.5925925970077515,0.015564202331006527,0.001103088608942926,0.9988968968391418
YJL001W,YMR024W,0,5.0106516,16.0,1012.0,9960.0,12.0,0.9069091081619263,0.5714285969734192,0.015564202331006527,0.0012033694656565785,0.9987966418266296
YNL223W,YER058W,1,5.0066476,17.0,1011.0,9960.0,12.0,0.9070000052452087,0.5862069129943848,0.01653696410357952,0.0012033694656565785,0.9987966418266296
YML129C,YIL157C,1,4.9830356,18.0,1010.0,9960.0,12.0,0.9070909023284912,0.6000000238418579,0.01750972680747509,0.0012033694656565785,0.9987966418266296
YDR079W,YBL045C,1,4.9787507,19.0,1009.0,9960.0,12.0,0.9071817994117737,0.6129032373428345,0.01848248951137066,0.0012033694656565785,0.9987966418266296
YPR191W,YBR173C,0,4.9689374,19.0,1009.0,9959.0,13.0,0.9070909023284912,0.59375,0.01848248951137066,0.0013036502059549093,0.9986963272094727
YNL005C,YJR019C,0,4.956319,19.0,1009.0,9958.0,14.0,0.9070000052452087,0.5757575631141663,0.01848248951137066,0.001403931062668562,0.9985960721969604
YNL223W,YPL098C,1,4.9516063,20.0,1008.0,9958.0,14.0,0.9070909023284912,0.5882353186607361,0.019455252215266228,0.001403931062668562,0.9985960721969604
YCL040W,YLR295C,0,4.930738,20.0,1008.0,9957.0,15.0,0.9070000052452087,0.5714285969734192,0.019455252215266228,0.0015042118029668927,0.9984958171844482
YKL053C-A,YBR179C,1,4.913074,21.0,1007.0,9957.0,15.0,0.9070909023284912,0.5833333134651184,0.020428014919161797,0.0015042118029668927,0.9984958171844482
YBR185C,YPL099C,1,4.903596,22.0,1006.0,9957.0,15.0,0.9071817994117737,0.5945945978164673,0.021400777623057365,0.0015042118029668927,0.9984958171844482
YPL173W,YCR011C,0,4.898898,22.0,1006.0,9956.0,16.0,0.9070909023284912,0.5789473652839661,0.021400777623057365,0.0016044925432652235,0.9983955025672913
YBL022C,YKR016W,1,4.890143,23.0,1005.0,9956.0,16.0,0.9071817994117737,0.5897436141967773,0.022373540326952934,0.0016044925432652235,0.9983955025672913
YDL045W-A,YBR169C,0,4.83324,23.0,1005.0,9955.0,17.0,0.9070909023284912,0.574999988079071,0.022373540326952934,0.0017047733999788761,0.998295247554779
YBR262C,YOL009C,1,4.831038,24.0,1004.0,9955.0,17.0,0.9071817994117737,0.5853658318519592,0.023346303030848503,0.0017047733999788761,0.998295247554779
YMR158W,YBR039W,0,4.8303967,24.0,1004.0,9954.0,18.0,0.9070909023284912,0.5714285969734192,0.023346303030848503,0.001805054140277207,0.9981949329376221
YMR302C,YOL143C,0,4.824359,24.0,1004.0,9953.0,19.0,0.9070000052452087,0.5581395626068115,0.023346303030848503,0.0019053348805755377,0.9980946779251099
YDR493W,YIL113W,0,4.820168,24.0,1004.0,9952.0,20.0,0.9069091081619263,0.5454545617103577,0.023346303030848503,0.0020056157372891903,0.9979943633079529
YPL098C,YDR022C,1,4.8161597,25.0,1003.0,9952.0,20.0,0.9070000052452087,0.5555555820465088,0.024319065734744072,0.0020056157372891903,0.9979943633079529
YGR070W,YIL070C,0,4.8050942,25.0,1003.0,9951.0,21.0,0.9069091081619263,0.54347825050354,0.024319065734744072,0.002105896594002843,0.9978941082954407
YAL008W,YNL005C,1,4.804156,26.0,1002.0,9951.0,21.0,0.9070000052452087,0.5531914830207825,0.02529182843863964,0.002105896594002843,0.9978941082954407
YBR269C,YMR225C,0,4.8002353,26.0,1002.0,9950.0,22.0,0.9069091081619263,0.5416666865348816,0.02529182843863964,0.002206177217885852,0.9977937936782837
YHR116W,YJL102W,1,4.795995,27.0,1001.0,9950.0,22.0,0.9070000052452087,0.5510203838348389,0.02626459114253521,0.002206177217885852,0.9977937936782837
YBR251W,YOR348C,0,4.774833,27.0,1001.0,9949.0,23.0,0.9069091081619263,0.5400000214576721,0.02626459114253521,0.0023064580745995045,0.9976935386657715
YNR020C,YIL042C,1,4.7643204,28.0,1000.0,9949.0,23.0,0.9070000052452087,0.5490196347236633,0.02723735384643078,0.0023064580745995045,0.9976935386657715
YOR150W,YLL019C,0,4.748903,28.0,1000.0,9948.0,24.0,0.9069091081619263,0.5384615659713745,0.02723735384643078,0.002406738931313157,0.9975932836532593
YMR081C,YPL097W,0,4.7475457,28.0,1000.0,9947.0,25.0,0.9068182110786438,0.5283018946647644,0.02723735384643078,0.002507019555196166,0.9974929690361023
YNL036W,YMR282C,0,4.727093,28.0,1000.0,9946.0,26.0,0.9067272543907166,0.5185185074806213,0.02723735384643078,0.0026073004119098186,0.9973927140235901
YML078W,YBL064C,0,4.724432,28.0,1000.0,9945.0,27.0,0.9066363573074341,0.5090909004211426,0.02723735384643078,0.0027075812686234713,0.9972923994064331
YGL219C,YGR028W,1,4.7132745,29.0,999.0,9945.0,27.0,0.9067272543907166,0.5178571343421936,0.028210116550326347,0.0027075812686234713,0.9972923994064331
YGR174C,YLR295C,1,4.687094,30.0,998.0,9945.0,27.0,0.9068182110786438,0.5263158082962036,0.029182879254221916,0.0027075812686234713,0.9972923994064331
