Gene A,Gene B,Score
YMR058W,YER154W,0.013149810023605824
YMR058W,YER017C,0.01473939511924982
YMR058W,YER125W,0.014713357202708721
YMR058W,YGR029W,0.013396614231169224
YMR058W,YOR060C,0.014584263786673546
YMR058W,YNL304W,0.014106587506830692
YMR058W,YDR219C,0.015068404376506805
YMR058W,YOR266W,0.01566009595990181
YMR058W,YNL079C,0.014379691332578659
YMR058W,YGR132C,0.011189945973455906
YMR058W,YIL138C,0.01339250709861517
YMR058W,YGR231C,0.011556997895240784
YMR058W,YGR046W,0.015487518161535263
YMR058W,YNL213C,0.01587870344519615
YMR058W,YOR232W,0.01568775624036789
YMR058W,YOR037W,0.016493793576955795
YMR058W,YOR211C,0.015299766324460506
YMR058W,YOR326W,0.014599541202187538
YMR058W,YDL142C,0.016147078946232796
YMR058W,YJR144W,0.012828989885747433
YMR058W,YJL104W,0.013371552340686321
YMR058W,YNL064C,0.011468909680843353
YMR058W,YPL098C,0.01382245123386383
YMR058W,YKR065C,0.012949131429195404
YMR058W,YKR042W,0.015216614119708538
YMR058W,YLR008C,0.010960882529616356
YMR058W,YPR140W,0.016916919499635696
YMR058W,YML091C,0.014538943767547607
YMR058W,YDR296W,0.011680033057928085
YMR058W,YGR181W,0.011639331467449665
YMR058W,YKL195W,0.016098707914352417
YMR058W,YJL143W,0.013710944913327694
YMR058W,YOR297C,0.014477860182523727
YMR058W,YGR033C,0.013081274926662445
YMR058W,YBR044C,0.013434977270662785
YMR058W,YDL217C,0.011270646937191486
YMR058W,YNR017W,0.011798218823969364
YMR058W,YDR079W,0.01504118274897337
YMR058W,YIL022W,0.013744459487497807
YMR058W,YPL063W,0.011717043817043304
YMR058W,YJL054W,0.01362243015319109
YMR058W,YER058W,0.015748675912618637
YMR058W,YJR135W-A,0.010319165885448456
YMR058W,YNL055C,0.01462620310485363
YMR058W,YEL020W-A,0.01268008816987276
YMR058W,YOL026C,0.014242428354918957
YMR058W,YPR131C,0.016598083078861237
YMR058W,YOR330C,0.01603308506309986
YMR058W,YCR020C,0.015078546479344368
YMR058W,YEL030W,0.015114868059754372
YMR058W,YJR034W,0.014980072155594826
YMR058W,YMR241W,0.01601623371243477
YMR058W,YFL036W,0.015998482704162598
YMR058W,YML061C,0.016107041388750076
YMR058W,YMR089C,0.014700634405016899
YMR058W,YJL116C,0.012136973440647125
YMR058W,YDR393W,0.015704035758972168
YMR058W,YLR059C,0.01034522708505392
YMR058W,YIL051C,0.0106969540938735
YMR058W,YLL006W,0.013352680020034313
YMR058W,YNL310C,0.01578979752957821
YMR058W,YLR190W,0.010273303836584091
YMR058W,YDL006W,0.016425183042883873
YMR058W,YHR083W,0.011738301254808903
YMR058W,YPR125W,0.016102781519293785
YMR058W,YMR060C,0.015774795785546303
YMR058W,YGR112W,0.012963568791747093
YMR058W,YOL060C,0.016017107293009758
YMR058W,YNL026W,0.015564261004328728
YMR058W,YDR470C,0.01689399965107441
YMR058W,YPR024W,0.016366660594940186
YMR058W,YCR079W,0.01589924283325672
YMR058W,YMR302C,0.01618335209786892
YMR058W,YLR163C,0.01448778621852398
YMR058W,YMR134W,0.01330731064081192
YMR058W,YHR024C,0.009671876206994057
YMR058W,YGR082W,0.009784946218132973
YMR058W,YNL131W,0.011660469695925713
YMR058W,YBR185C,0.012428609654307365
YMR058W,YMR203W,0.012581574730575085
YMR058W,YPR133W-A,0.011009721085429192
YMR058W,YBR212W,0.013540087267756462
YMR058W,YOR045W,0.013191130943596363
YMR058W,YGR101W,0.016246620565652847
YMR058W,YDR077W,0.014022517949342728
YMR058W,YNL070W,0.015717677772045135
YMR058W,YNL121C,0.012978632003068924
YMR058W,YLL013C,0.014481022022664547
YMR058W,YLR193C,0.012889089994132519
YMR058W,YIL065C,0.012509270571172237
YMR058W,YJL063C,0.013687714003026485
YMR058W,YGR144W,0.01627245359122753
YMR058W,YJR118C,0.015510044060647488
YMR058W,YLR259C,0.011394276283681393
YMR058W,YDR150W,0.015286305919289589
YMR058W,YDR258C,0.015257969498634338
YMR058W,YBR179C,0.011263185180723667
YMR058W,YLR393W,0.015056123957037926
YMR058W,YNL315C,0.01612551137804985
YMR058W,YLR355C,0.010492297820746899
YMR058W,YHR005C-A,0.013359569013118744
YMR058W,YMR012W,0.013626575469970703
YMR058W,YJL180C,0.017064249143004417
YMR058W,YKL137W,0.013411806896328926
YMR058W,YNL066W,0.01089930348098278
YMR058W,YMR275C,0.010933883488178253
YMR058W,YCR028C-A,0.011255082674324512
YMR058W,YBR091C,0.013748892582952976
YMR058W,YIL098C,0.0149551285430789
YMR058W,YBR192W,0.01450889278203249
YMR058W,YFL016C,0.013322587125003338
YMR058W,YDL029W,0.013716042973101139
YMR058W,YNL328C,0.015407768078148365
YMR058W,YMR098C,0.012455789372324944
YMR058W,YJR065C,0.01373964175581932
YMR058W,YOL095C,0.014962337911128998
YMR058W,YML104C,0.013035992160439491
YMR058W,YMR150C,0.015755662694573402
YMR058W,YKR036C,0.01632595807313919
YMR058W,YAL010C,0.012097055092453957
YMR058W,YMR035W,0.012558706104755402
YMR058W,YOL009C,0.016186008229851723
YMR058W,YDR529C,0.011759570799767971
YMR058W,YOL076W,0.012952732853591442
YMR058W,YIL157C,0.01522961538285017
YMR058W,YLR368W,0.016257159411907196
YMR058W,YMR072W,0.015088113956153393
YMR058W,YPL189C-A,0.012143528088927269
YMR058W,YHR194W,0.016329912468791008
YMR058W,YOR147W,0.015791818499565125
YMR058W,YGL219C,0.01628999225795269
YMR058W,YKL053C-A,0.011886514723300934
YMR058W,YHR120W,0.012510702945291996
YMR058W,YPR083W,0.013899646699428558
YMR058W,YOL027C,0.013633566908538342
YMR058W,YHR031C,0.012933450751006603
YMR058W,YJL112W,0.010414243675768375
YMR058W,YKL134C,0.011821114458143711
YMR058W,YLR304C,0.01427808590233326
YMR058W,YPL215W,0.015031435526907444
YMR058W,YMR211W,0.014429094269871712
YMR058W,YGR174C,0.015441334806382656
YMR058W,YGR028W,0.01555460225790739
YMR058W,YFL039C,0.015422015450894833
YMR058W,YGL055W,0.015288442373275757
YMR058W,YLL001W,0.01428185123950243
YMR058W,YKL084W,0.015564417466521263
YMR058W,YDL107W,0.015136831440031528
YMR058W,YJR120W,0.015451316721737385
YMR058W,YML058W,0.011476879008114338
YMR058W,YLR038C,0.013218149542808533
YMR058W,YAL048C,0.013321244157850742
YMR058W,YIL062C,0.014246976934373379
YMR058W,YDR375C,0.01660083793103695
YMR058W,YGL020C,0.012156476266682148
YMR058W,YLR370C,0.016156380996108055
YMR058W,YAL005C,0.010616478510200977
YMR058W,YKL013C,0.01397354993969202
YMR058W,YNR035C,0.01582741178572178
YMR058W,YLL009C,0.012722083367407322
YMR058W,YBR234C,0.012038224376738071
YMR058W,YGR062C,0.010944360867142677
YMR058W,YLL018C-A,0.014382102526724339
YMR058W,YDR231C,0.013231845572590828
YMR058W,YJR045C,0.011581159196794033
YMR058W,YDL198C,0.0157866720110178
YMR058W,YDL239C,0.01593286730349064
YGR280C,YER154W,0.0083090765401721
YGR280C,YER017C,0.012304818257689476
YGR280C,YER125W,0.01180677767843008
YGR280C,YGR029W,0.011018237099051476
YGR280C,YOR060C,0.013244232162833214
YGR280C,YNL304W,0.012872464954853058
YGR280C,YDR219C,0.01276389416307211
YGR280C,YOR266W,0.010455706156790257
YGR280C,YNL079C,0.011945926584303379
YGR280C,YGR132C,0.009909583255648613
YGR280C,YIL138C,0.009859374724328518
YGR280C,YGR231C,0.012709330767393112
YGR280C,YGR046W,0.016400665044784546
YGR280C,YNL213C,0.01285735983401537
YGR280C,YOR232W,0.013472096994519234
YGR280C,YOR037W,0.011989171616733074
YGR280C,YOR211C,0.014534160494804382
YGR280C,YOR326W,0.010405848734080791
YGR280C,YDL142C,0.014515251852571964
YGR280C,YJR144W,0.013047656044363976
YGR280C,YJL104W,0.01104014739394188
YGR280C,YNL064C,0.011160507798194885
YGR280C,YPL098C,0.010310218669474125
YGR280C,YKR065C,0.009195173159241676
YGR280C,YKR042W,0.015437697991728783
YGR280C,YLR008C,0.014095494523644447
YGR280C,YPR140W,0.012101699598133564
YGR280C,YML091C,0.01443830318748951
YGR280C,YDR296W,0.008549781516194344
YGR280C,YGR181W,0.011868098750710487
YGR280C,YKL195W,0.012418036349117756
YGR280C,YJL143W,0.012891435995697975
YGR280C,YOR297C,0.013381841592490673
YGR280C,YGR033C,0.014980982057750225
YGR280C,YBR044C,0.01150877308100462
YGR280C,YDL217C,0.00937967374920845
YGR280C,YNR017W,0.01489232387393713
YGR280C,YDR079W,0.014413362368941307
YGR280C,YIL022W,0.010339836589992046
YGR280C,YPL063W,0.009237500838935375
YGR280C,YJL054W,0.012190138921141624
YGR280C,YER058W,0.007612976245582104
YGR280C,YJR135W-A,0.013546083122491837
YGR280C,YNL055C,0.007125781383365393
YGR280C,YEL020W-A,0.013402360491454601
YGR280C,YOL026C,0.01429817732423544
YGR280C,YPR131C,0.015392906032502651
YGR280C,YOR330C,0.010941408574581146
YGR280C,YCR020C,0.013310594484210014
YGR280C,YEL030W,0.009465900249779224
YGR280C,YJR034W,0.013473167084157467
YGR280C,YMR241W,0.013894235715270042
YGR280C,YFL036W,0.013209952972829342
YGR280C,YML061C,0.011481440626084805
YGR280C,YMR089C,0.012694397009909153
YGR280C,YJL116C,0.009646161459386349
YGR280C,YDR393W,0.010633256286382675
YGR280C,YLR059C,0.010913904756307602
YGR280C,YIL051C,0.01278887689113617
YGR280C,YLL006W,0.009737729094922543
YGR280C,YNL310C,0.011223101057112217
YGR280C,YLR190W,0.012373644858598709
YGR280C,YDL006W,0.0147042041644454
YGR280C,YHR083W,0.009566442109644413
YGR280C,YPR125W,0.01183208916336298
YGR280C,YMR060C,0.014123690314590931
YGR280C,YGR112W,0.014516111463308334
YGR280C,YOL060C,0.013836300931870937
YGR280C,YNL026W,0.013471187092363834
YGR280C,YDR470C,0.013154730200767517
YGR280C,YPR024W,0.0077742631547153
YGR280C,YCR079W,0.013299578800797462
YGR280C,YMR302C,0.015334517695009708
YGR280C,YLR163C,0.008664941415190697
YGR280C,YMR134W,0.008787624537944794
YGR280C,YHR024C,0.010388704016804695
YGR280C,YGR082W,0.011864131316542625
YGR280C,YNL131W,0.015313197858631611
YGR280C,YBR185C,0.010878275148570538
YGR280C,YMR203W,0.010874707251787186
YGR280C,YPR133W-A,0.015199245885014534
YGR280C,YBR212W,0.011464815586805344
YGR280C,YOR045W,0.014842312783002853
YGR280C,YGR101W,0.008550498634576797
YGR280C,YDR077W,0.011582884937524796
YGR280C,YNL070W,0.01475722435861826
YGR280C,YNL121C,0.011279668658971786
YGR280C,YLL013C,0.013789183460175991
YGR280C,YLR193C,0.00824824534356594
YGR280C,YIL065C,0.013110200874507427
YGR280C,YJL063C,0.01326438132673502
YGR280C,YGR144W,0.014436970464885235
YGR280C,YJR118C,0.01323169656097889
YGR280C,YLR259C,0.006933534983545542
YGR280C,YDR150W,0.012207319028675556
YGR280C,YDR258C,0.007742354180663824
YGR280C,YBR179C,0.014073019847273827
YGR280C,YLR393W,0.013413986191153526
YGR280C,YNL315C,0.011100943200290203
YGR280C,YLR355C,0.01337413676083088
YGR280C,YHR005C-A,0.014805416576564312
YGR280C,YMR012W,0.013370860368013382
YGR280C,YJL180C,0.012975569814443588
YGR280C,YKL137W,0.01426465343683958
YGR280C,YNL066W,0.010857192799448967
YGR280C,YMR275C,0.012599608860909939
YGR280C,YCR028C-A,0.009975476190447807
YGR280C,YBR091C,0.014416288584470749
YGR280C,YIL098C,0.009523945860564709
YGR280C,YBR192W,0.015208879485726357
YGR280C,YFL016C,0.011041969060897827
YGR280C,YDL029W,0.01119493879377842
YGR280C,YNL328C,0.013315272517502308
YGR280C,YMR098C,0.011853844858705997
YGR280C,YJR065C,0.010484360158443451
YGR280C,YOL095C,0.01059126015752554
YGR280C,YML104C,0.01134627964347601
YGR280C,YMR150C,0.015374423936009407
YGR280C,YKR036C,0.014494622126221657
YGR280C,YAL010C,0.009263810701668262
YGR280C,YMR035W,0.011825146153569221
YGR280C,YOL009C,0.013398800045251846
YGR280C,YDR529C,0.0142578249797225
YGR280C,YOL076W,0.013471272774040699
YGR280C,YIL157C,0.01364364568144083
YGR280C,YLR368W,0.011978811584413052
YGR280C,YMR072W,0.012015199288725853
YGR280C,YPL189C-A,0.012143528088927269
YGR280C,YHR194W,0.009990421123802662
YGR280C,YOR147W,0.012173881754279137
YGR280C,YGL219C,0.013994650915265083
YGR280C,YKL053C-A,0.013875589706003666
YGR280C,YHR120W,0.01031274814158678
YGR280C,YPR083W,0.010810633189976215
YGR280C,YOL027C,0.010046591982245445
YGR280C,YHR031C,0.009420099668204784
YGR280C,YJL112W,0.014125659130513668
YGR280C,YKL134C,0.015087026171386242
YGR280C,YLR304C,0.01184244453907013
YGR280C,YPL215W,0.014597686938941479
YGR280C,YMR211W,0.010480574332177639
YGR280C,YGR174C,0.014809182845056057
YGR280C,YGR028W,0.013680334202945232
YGR280C,YFL039C,0.010768798179924488
YGR280C,YGL055W,0.009550132788717747
YGR280C,YLL001W,0.01401060912758112
YGR280C,YKL084W,0.012124697677791119
YGR280C,YDL107W,0.010810282081365585
YGR280C,YJR120W,0.012152808718383312
YGR280C,YML058W,0.01016751304268837
YGR280C,YLR038C,0.016036469489336014
YGR280C,YAL048C,0.012464871630072594
YGR280C,YIL062C,0.015345114283263683
YGR280C,YDR375C,0.016129666939377785
YGR280C,YGL020C,0.013611802831292152
YGR280C,YLR370C,0.012476252391934395
YGR280C,YAL005C,0.007975036278367043
YGR280C,YKL013C,0.01066319365054369
YGR280C,YNR035C,0.01152446586638689
YGR280C,YLL009C,0.011938732117414474
YGR280C,YBR234C,0.015516521409153938
YGR280C,YGR062C,0.015791215002536774
YGR280C,YLL018C-A,0.012806671671569347
YGR280C,YDR231C,0.012263904325664043
YGR280C,YJR045C,0.008962681517004967
YGR280C,YDL198C,0.012756087817251682
YGR280C,YDL239C,0.01628909632563591
YPL274W,YER154W,0.015903126448392868
YPL274W,YER017C,0.013860094361007214
YPL274W,YER125W,0.014196088537573814
YPL274W,YGR029W,0.011279014870524406
YPL274W,YOR060C,0.011863449588418007
YPL274W,YNL304W,0.008576443418860435
YPL274W,YDR219C,0.01189057994633913
YPL274W,YOR266W,0.015743102878332138
YPL274W,YNL079C,0.0100886020809412
YPL274W,YGR132C,0.012555043213069439
YPL274W,YIL138C,0.00882682204246521
YPL274W,YGR231C,0.012247135862708092
YPL274W,YGR046W,0.014092857018113136
YPL274W,YNL213C,0.012428381480276585
YPL274W,YOR232W,0.015341149643063545
YPL274W,YOR037W,0.015849558636546135
YPL274W,YOR211C,0.013481192290782928
YPL274W,YOR326W,0.013700327835977077
YPL274W,YDL142C,0.01287893857806921
YPL274W,YJR144W,0.01012948714196682
YPL274W,YJL104W,0.014638674445450306
YPL274W,YNL064C,0.011874881573021412
YPL274W,YPL098C,0.010472743771970272
YPL274W,YKR065C,0.01483920868486166
YPL274W,YKR042W,0.0135470787063241
YPL274W,YLR008C,0.01459426712244749
YPL274W,YPR140W,0.014630693010985851
YPL274W,YML091C,0.013628028333187103
YPL274W,YDR296W,0.01254924014210701
YPL274W,YGR181W,0.012677503749728203
YPL274W,YKL195W,0.011589791625738144
YPL274W,YJL143W,0.009321595542132854
YPL274W,YOR297C,0.011614927090704441
YPL274W,YGR033C,0.01481136679649353
YPL274W,YBR044C,0.01484118402004242
YPL274W,YDL217C,0.01383744552731514
YPL274W,YNR017W,0.016101952642202377
YPL274W,YDR079W,0.011345203034579754
YPL274W,YIL022W,0.015802642330527306
YPL274W,YPL063W,0.012184896506369114
YPL274W,YJL054W,0.012243536300957203
YPL274W,YER058W,0.014391633681952953
YPL274W,YJR135W-A,0.011724350042641163
YPL274W,YNL055C,0.013544701039791107
YPL274W,YEL020W-A,0.014594563283026218
YPL274W,YOL026C,0.009758977219462395
YPL274W,YPR131C,0.012368755415081978
YPL274W,YOR330C,0.011213546618819237
YPL274W,YCR020C,0.013643915764987469
YPL274W,YEL030W,0.01435394398868084
YPL274W,YJR034W,0.011223440058529377
YPL274W,YMR241W,0.014805852435529232
YPL274W,YFL036W,0.015031320974230766
YPL274W,YML061C,0.013907375745475292
YPL274W,YMR089C,0.014279494993388653
YPL274W,YJL116C,0.01511313021183014
YPL274W,YDR393W,0.01437511295080185
YPL274W,YLR059C,0.011743258684873581
YPL274W,YIL051C,0.014993134886026382
YPL274W,YLL006W,0.013563305139541626
YPL274W,YNL310C,0.014353861100971699
YPL274W,YLR190W,0.013891369104385376
YPL274W,YDL006W,0.013098238967359066
YPL274W,YHR083W,0.014561133459210396
YPL274W,YPR125W,0.014350172132253647
YPL274W,YMR060C,0.012379017658531666
YPL274W,YGR112W,0.011595187708735466
YPL274W,YOL060C,0.016461078077554703
YPL274W,YNL026W,0.01158476434648037
YPL274W,YDR470C,0.011378026567399502
