Batch,Training Loss,Validation Loss
0,387.39397525787354,41.32250785827637
100,424.97277569770813,28.580069541931152
200,487.40726113319397,39.9764609336853
300,516.4174519274238,47.9265832901001
400,506.5997529141605,38.15080165863037
500,514.2453947737813,42.51923084259033
600,530.6941393837333,78.74756813049316
700,532.4746416732669,80.28419494628906
800,469.4767978191376,48.39911460876465
900,516.2489169798791,14.198551177978516
1000,500.1549143791199,40.313053131103516
1100,482.53511333465576,24.178905487060547
1200,477.85459822416306,39.616994857788086
1300,473.2236946374178,91.55913352966309
1400,533.0109146199247,29.221203327178955
1500,508.5648123344872,32.53152847290039
1600,475.66723135113716,161.2741470336914
1700,455.07294008135796,128.27251434326172
1800,532.1823287600419,39.487671852111816
1900,529.52277346747,38.113791942596436
2000,558.0800143200904,351.53568267822266
2100,520.5987761700417,36.081905364990234
2200,589.564783598762,35.295472145080566
2300,766.9356768298894,27.555155754089355
2400,640.6321009412641,23.456528186798096
2500,534.7537716552615,40.21841049194336
2600,596.9953676462173,37.484400272369385
2700,437.20183672755957,174.40082550048828
2800,490.4878915436566,33.79833221435547
2900,478.94000951901035,43.973655700683594
3000,450.01758977468126,104.17384147644043
3100,455.62448351081366,59.72630023956299
3200,505.60019314289093,51.04063034057617
3300,490.7512559629977,30.865039825439453
3400,459.3367721615795,41.65461540222168
3500,489.34366178512573,46.76168918609619
3600,481.1460007748101,49.46244716644287
3700,521.5646039098501,44.932098388671875
3800,455.17723989486694,16.190953254699707
3900,432.3031016588211,52.92670726776123
4000,446.1991812288761,44.42619323730469
4100,438.70252043381333,31.83192253112793
4200,420.3118585348129,33.4162712097168
4300,419.281837657094,28.848161697387695
4400,444.1872365027666,44.99223232269287
4500,420.30357997187457,44.14126396179199
4600,504.46603506680185,26.833395957946777
4700,488.9856281732209,35.84371566772461
4800,469.30864894390106,62.35555648803711
4900,475.4406106173992,12.48783826828003
5000,490.2204173505306,44.405150413513184
5100,444.57915392518044,54.65961933135986
5200,464.92094001173973,47.355756759643555
5300,482.05400040373206,34.82180118560791
5400,424.5017377037093,14.158577919006348
5500,459.4525610804558,84.77628707885742
5600,396.15865956479684,30.958170890808105
5700,435.8920451402664,64.50688362121582
5800,447.43994867755464,74.55289840698242
5900,474.7231090348214,44.48829650878906
6000,404.07669654488564,39.34931516647339
6100,429.0731921494007,73.09948921203613
6200,448.17697004880756,46.31709575653076
6300,480.83847239613533,40.405426025390625
6400,434.0171992778778,55.96930503845215
6500,425.23469853401184,78.28679084777832
6600,425.90497693419456,34.286136627197266
6700,478.69778710603714,5.28184711933136
6800,469.86399710178375,83.20741653442383
6900,430.9303188920021,75.01251220703125
7000,425.06829515099525,55.660762786865234
7100,419.8496512621641,56.78535461425781
7200,440.16145917144604,42.098450660705566
7300,477.3388095066184,71.55900478363037
7400,436.94870379567146,33.92014503479004
7500,465.3368701338768,34.10572290420532
7600,445.8449448943138,56.957969665527344
7700,412.49909584596753,29.789822101593018
7800,442.7164692428778,58.306822776794434
7900,448.74766224622726,35.59760570526123
8000,460.2549309753813,48.865485191345215
8100,406.3773669600487,29.874508380889893
8200,462.652354985461,26.914470195770264
8300,605.4397477321327,37.8964900970459
8400,547.3143012523651,26.477806568145752
8500,511.07584477588534,27.194271087646484
8600,469.71726320683956,30.59424877166748
8700,483.8521093428135,64.67216491699219
8800,446.04083079099655,47.247114181518555
8900,470.4582642316818,34.934096336364746
9000,492.77584017813206,36.96427345275879
9100,539.4702139794827,80.35100936889648
9200,513.3285864628851,45.20922660827637
9300,516.1466977521777,38.63974571228027
