Gene A,Gene B,Score
YIL170W,YER154W,0.6662474274635315
YIL170W,YER017C,0.5594087243080139
YIL170W,YER125W,0.6569989323616028
YIL170W,YGR029W,0.8321356177330017
YIL170W,YOR060C,0.6098932027816772
YIL170W,YNL304W,0.5639328956604004
YIL170W,YDR219C,0.5638550519943237
YIL170W,YOR266W,0.791248083114624
YIL170W,YNL079C,0.6435882449150085
YIL170W,YGR132C,0.7569461464881897
YIL170W,YIL138C,0.6657983064651489
YIL170W,YGR231C,0.7233479022979736
YIL170W,YGR046W,0.6200745701789856
YIL170W,YNL213C,0.7012013792991638
YIL170W,YOR232W,0.6099205613136292
YIL170W,YOR037W,0.701045036315918
YIL170W,YOR211C,0.6971874237060547
YIL170W,YOR326W,0.6962131261825562
YIL170W,YDL142C,0.6521939039230347
YIL170W,YJR144W,0.6596215963363647
YIL170W,YJL104W,0.6723984479904175
YIL170W,YNL064C,0.6937119960784912
YIL170W,YPL098C,0.5710834860801697
YIL170W,YKR065C,0.7031165361404419
YIL170W,YKR042W,0.7292442321777344
YIL170W,YLR008C,0.6518568992614746
YIL170W,YPR140W,0.678462028503418
YIL170W,YML091C,0.540764570236206
YIL170W,YDR296W,0.6677351593971252
YIL170W,YGR181W,0.7064260244369507
YIL170W,YKL195W,0.6423945426940918
YIL170W,YJL143W,0.708364725112915
YIL170W,YOR297C,0.6255276203155518
YIL170W,YGR033C,0.8404420018196106
YIL170W,YBR044C,0.6652880907058716
YIL170W,YDL217C,0.56257164478302
YIL170W,YNR017W,0.6647955179214478
YIL170W,YDR079W,0.6353977918624878
YIL170W,YIL022W,0.6779405474662781
YIL170W,YPL063W,0.7923116087913513
YIL170W,YJL054W,0.6569150686264038
YIL170W,YER058W,0.8304749727249146
YIL170W,YJR135W-A,0.6204789876937866
YIL170W,YNL055C,0.6051833033561707
YIL170W,YEL020W-A,0.5914368033409119
YIL170W,YOL026C,0.5529274940490723
YIL170W,YPR131C,0.6594548225402832
YIL170W,YOR330C,0.6778834462165833
YIL170W,YCR020C,0.7421618103981018
YIL170W,YEL030W,0.8999982476234436
YIL170W,YJR034W,0.598855197429657
YIL170W,YMR241W,0.8157420754432678
YIL170W,YFL036W,0.5615240931510925
YIL170W,YML061C,0.6624661087989807
YIL170W,YMR089C,0.6046555042266846
YIL170W,YJL116C,0.7647387981414795
YIL170W,YDR393W,0.5977749228477478
YIL170W,YLR059C,0.5462496876716614
YIL170W,YIL051C,0.839858889579773
YIL170W,YLL006W,0.4830746054649353
YIL170W,YNL310C,0.6061497330665588
YIL170W,YLR190W,0.8125025629997253
YIL170W,YDL006W,0.678433358669281
YIL170W,YHR083W,0.6799201965332031
YIL170W,YPR125W,0.7079765200614929
YIL170W,YMR060C,0.706644594669342
YIL170W,YGR112W,0.775778591632843
YIL170W,YOL060C,0.6745069622993469
YIL170W,YNL026W,0.6301490068435669
